Bureau of Justice Statistics,,,,,,,,,,,,,,,,,,,,,,,
Filename: jeee08fn12.csv,,,,,,,,,,,,,,,,,,,,,,,
"Table 12.   Justice system expenditures of 68 large county governments by activity and character and object, fiscal year 2008",,,,,,,,,,,,,,,,,,,,,,,
"Series title:  Justice Expenditure and Employment Extracts 2008 - Final, NCJ 237912",,,,,,,,,,,,,,,,,,,,,,,
Data source:  Criminal Justice Expenditure and Employment Extracts Program (CJEE),,,,,,,,,,,,,,,,,,,,,,,
Author: Tracey Kyckelhahn,,,,,,,,,,,,,,,,,,,,,,,
Refer questions to:  askbjs@ojp.usdoj.gov (202) 307-0765,,,,,,,,,,,,,,,,,,,,,,,
Date of version:  5/30/2012,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Table 12.   Justice system expenditures of 68 large county governments by activity and character and object, fiscal year 2008",,,,,,,,,,,,,,,,,,,,,,,
(Thousands of dollars),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,Total justice system,,,,,Police Protection,,,,,Judicial and Legal,,,,,Corrections,,,,,,
,,,Direct expenditure,,,,,Direct expenditure,,,,,Direct expenditure,,,,,Direct expenditure,,,,,
,,,,,,Intergovernmental expenditure,,,,,Intergovernmental expenditure,,,,,Intergovernmental expenditure,,,,,,Intergovernmental expenditure,
County,Fiscal year ends in month of:,Total,Total,Direct current,Capital outlay,Total,Total,Total,Direct current,Capital outlay,Total,Total,Total,Direct current,Capital outlay,Total,Total,Total,Direct current,Capital outlay,Construction only,Total,County
,,,,,,,,,,,,,,,,,,,,,,,
"Alameda, CA",6,542322,542322,524728,17594,0,115093,115093,111992,3101,0,191413,191413,182655,8758,0,235816,235816,230081,5735,0,0,"Alameda, CA"
"Allegheny, PA",12,201554,201554,201147,407,0,35906,35906,35842,64,0,86338,86338,86043,295,0,79310,79310,79262,48,0,0,"Allegheny, PA"
"Baltimore, MD",6,235660,235660,235499,161,0,183038,183038,182938,100,0,19909,19909,19891,18,0,32713,32713,32670,43,0,0,"Baltimore, MD"
"Bergen, NJ",6,116976,116976,110666,6310,0,45013,45013,40050,4963,0,29667,29667,29647,20,0,42296,42296,40969,1327,1327,0,"Bergen, NJ"
"Bexar, TX",9,225477,225477,219964,5513,0,58953,58953,57051,1902,0,72057,72057,70283,1774,0,94467,94467,92630,1837,1068,0,"Bexar, TX"
"Broward, FL",9,658853,657481,619587,37894,1372,362352,360981,333221,27760,1371,70342,70341,64923,5418,1,226159,226159,221443,4716,2632,0,"Broward, FL"
"Clark, NV",6,987706,987706,960551,27155,0,584565,584565,559153,25412,0,186038,186038,185575,463,0,217103,217103,215823,1280,0,0,"Clark, NV"
,,,,,,,,,,,,,,,,,,,,,,,
"Contra Costa, CA",6,326582,326582,324571,2011,0,97175,97175,95471,1704,0,99553,99553,99283,270,0,129854,129854,129817,37,0,0,"Contra Costa, CA"
"Cook, IL",11,1051266,1051266,1043983,7283,0,99690,99690,99690,0,0,545084,545084,543836,1248,0,406492,406492,400457,6035,6035,0,"Cook, IL"
"Cuyahoga, OH",12,344842,343988,340975,3013,854,32371,32371,31235,1136,0,203198,203198,201400,1798,0,109273,108419,108340,79,79,854,"Cuyahoga, OH"
"Dade, FL",9,974038,974034,950028,24006,4,521239,521238,509657,11581,1,156221,156218,152182,4036,3,296578,296578,288189,8389,5356,0,"Dade, FL"
"Dallas, TX",9,271064,271064,269696,1368,0,43274,43274,42771,503,0,109247,109247,108880,367,0,118543,118543,118045,498,51,0,"Dallas, TX"
"Dekalb, GA",12,230613,230613,211242,19371,0,114395,114395,105123,9272,0,64544,64544,54482,10062,0,51674,51674,51637,37,0,0,"Dekalb, GA"
"Delaware, PA",12,116955,116955,116955,0,0,6509,6509,6509,0,0,50379,50379,50379,0,0,60067,60067,60067,0,0,0,"Delaware, PA"
,,,,,,,,,,,,,,,,,,,,,,,
"Du Page, IL",11,76737,76737,76526,211,0,20702,20702,20610,92,0,26543,26543,26424,119,0,29492,29492,29492,0,0,0,"Du Page, IL"
"Erie, NY",12,144223,144223,137516,6707,0,31709,31709,25198,6511,0,27200,27200,27151,49,0,85314,85314,85167,147,0,0,"Erie, NY"
"Essex, NJ",6,159454,159454,159454,0,0,38989,38989,38989,0,0,34898,34898,34898,0,0,85567,85567,85567,0,0,0,"Essex, NJ"
"Fairfax, VA",6,320374,320374,273150,47224,0,238203,238203,194976,43227,0,19582,19582,15585,3997,0,62589,62589,62589,0,0,0,"Fairfax, VA"
"Franklin, OH",12,191015,191015,190750,265,0,85387,85387,85317,70,0,73720,73720,73596,124,0,31908,31908,31837,71,0,0,"Franklin, OH"
"Fresno, CA",6,311887,311887,304762,7125,0,87193,87193,83334,3859,0,97379,97379,95070,2309,0,127315,127315,126358,957,0,0,"Fresno, CA"
"Fulton, GA",12,247567,247567,241574,5993,0,65287,65287,65093,194,0,114179,114179,113285,894,0,68101,68101,63196,4905,0,0,"Fulton, GA"
,,,,,,,,,,,,,,,,,,,,,,,
"Hamilton, OH",12,250578,250578,247037,3541,0,60632,60632,59253,1379,0,132593,132593,130431,2162,0,57353,57353,57353,0,0,0,"Hamilton, OH"
"Harris, TX",2,756008,756008,737761,18247,0,303190,303190,290658,12532,0,204843,204843,200837,4006,0,247975,247975,246266,1709,0,0,"Harris, TX"
"Hennepin, MN",12,249337,249337,238028,11309,0,83685,83685,73443,10242,0,68643,68643,68414,229,0,97009,97009,96171,838,33,0,"Hennepin, MN"
"Hillsborough, FL",9,528472,517307,428142,89165,11165,219194,217742,189270,28472,1452,105326,95613,85816,9797,9713,203952,203952,153056,50896,36957,0,"Hillsborough, FL"
"Hudson, NJ",6,105000,103924,90360,13564,1076,16882,16882,16882,0,0,22504,22504,22504,0,0,65614,64538,50974,13564,13564,1076,"Hudson, NJ"
"Jackson, MO",12,61276,61276,61276,0,0,12744,12744,12744,0,0,45008,45008,45008,0,0,3524,3524,3524,0,0,0,"Jackson, MO"
"Jefferson, AL",9,92277,92277,91914,363,0,34408,34408,34123,285,0,22665,22665,22588,77,0,35204,35204,35203,1,0,0,"Jefferson, AL"
,,,,,,,,,,,,,,,,,,,,,,,
"King, WA",12,440169,440101,436285,3816,68,126947,126947,124744,2203,0,174521,174521,173980,541,0,138701,138633,137561,1072,431,68,"King, WA"
"Lake, IN",12,71002,71002,70518,484,0,17786,17786,17578,208,0,27828,27828,27828,0,0,25388,25388,25112,276,0,0,"Lake, IN"
