Bureau of Justice Statistics,,,,,,,,,,,,,,,,,,,,,
filename:  cjee0213.csv,,,,,,,,,,,,,,,,,,,,,
"table #:  13 Justice system employment and payrolls of 68 large county governments by activity, March 2002",,,,,,,,,,,,,,,,,,,,,
"series title:  Justice Expenditure and Employment Extracts 2002, NCJ 209179",,,,,,,,,,,,,,,,,,,,,
data source:  Criminal Justice Expenditure and Employment Extracts Program (CJEE),,,,,,,,,,,,,,,,,,,,,
author:  Steven W. Perry,,,,,,,,,,,,,,,,,,,,,
refer questions to:  askbjs@usdoj.gov (202) 307-0765,,,,,,,,,,,,,,,,,,,,,
date of version:  6/29/2005,,,,,,,,,,,,,,,,,,,,,


"Table 13.  Justice system employment and payrolls of 68 large county governments by activity, March 2002",,,,,,,,,,,,,,,,,,,,,
(Payroll amounts in thousands of dollars),,,,,,,,,,,,,,,,,,,,,

,,Total justice system,,,,Police Protection,,,,,Judicial and Legal,,,,,Corrections,,,,,
,,Employment,,,,Employment,,,,,Employment,,,,,Employment,,,,,
County,Total employees,Full-time employees,Full-time equivalent,March payrolls,Average earnings of full-time employees (dollars),Total employees,Full-time employees,Full-time equivalent,March payrolls,Average earnings of full-time employees (dollars),Total employees,Full-time employees,Full-time equivalent,March payrolls,Average earnings of full-time employees (dollars),Total employees,Full-time employees,Full-time equivalent,March payrolls,Average earnings of full-time employees (dollars),County

"Alameda, CA","3,330","3,166","3,260","$18,142","$5,600",487,487,487,"$3,301","$6,777","1,406","1,346","1,381","$7,714","$5,565","1,437","1,333","1,392","$7,127","$5,205","Alameda, CA"
"Allegheny, PA","3,104","2,970","3,053","$9,204","$3,053",601,601,601,"$2,242","$3,730","1,762","1,716","1,735","$5,010","$2,904",741,653,717,"$1,952","$2,821","Allegheny, PA"
"Baltimore, MD","3,041","2,723","2,856","$12,030","$4,311","2,370","2,095","2,191","$9,692","$4,537",334,305,331,"$1,252","$3,877",337,323,334,"$1,086","$3,255","Baltimore, MD"
"Bergen, NJ",912,870,887,"$5,573","$6,327",191,190,191,"$1,178","$6,190",484,452,465,"$2,708","$5,880",237,228,231,"$1,688","$7,328","Bergen, NJ"
"Bexar, TX","3,657","3,612","3,633","$9,998","$2,758",567,562,563,"$1,795","$3,187","1,050","1,022","1,035","$3,181","$3,090","2,040","2,028","2,035","$5,022","$2,471","Bexar, TX"
"Broward, FL","5,760","5,522","5,648","$22,308","$3,987","3,317","3,204","3,267","$14,657","$4,530",941,926,928,"$2,762","$2,969","1,502","1,392","1,453","$4,889","$3,413","Broward, FL"
"Clark, NV","6,155","5,377","5,632","$27,900","$5,093","3,514","3,008","3,143","$16,347","$5,338","1,198","1,106","1,152","$5,403","$4,808","1,443","1,263","1,337","$6,150","$4,759","Clark, NV"

"Contra Costa, CA","2,086","1,937","1,985","$10,926","$5,517",955,806,854,"$5,257","$6,225",561,561,561,"$3,244","$5,783",570,570,570,"$2,425","$4,254","Contra Costa, CA"
"Cook, IL","15,717","15,705","15,710","$53,821","$3,427",752,740,745,"$3,083","$4,159","9,103","9,103","9,103","$29,540","$3,245","5,862","5,862","5,862","$21,199","$3,616","Cook, IL"
"Cuyahoga, OH","3,557","3,557","3,557","$11,017","$3,097",546,546,546,"$1,666","$3,052","1,874","1,874","1,874","$6,042","$3,224","1,137","1,137","1,137","$3,309","$2,910","Cuyahoga, OH"
"Dade, FL","10,064","9,354","9,741","$41,892","$4,394","5,249","4,607","4,937","$24,538","$5,180","2,139","2,085","2,129","$8,047","$3,815","2,676","2,662","2,675","$9,307","$3,486","Dade, FL"
"Dallas, TX","4,802","4,653","4,761","$16,472","$3,478",956,945,952,"$3,342","$3,525","1,409","1,348","1,392","$5,566","$4,014","2,437","2,360","2,417","$7,564","$3,153","Dallas, TX"
"Dekalb, GA","2,717","2,542","2,604","$9,755","$3,784","1,316","1,178","1,222","$4,756","$3,979",814,777,795,"$3,044","$3,831",587,587,587,"$1,954","$3,330","Dekalb, GA"
"Delaware, PA","1,223","1,223","1,223","$2,922","$2,389",66,66,66,$190,"$2,873",796,796,796,"$1,772","$2,226",361,361,361,$960,"$2,659","Delaware, PA"

"Du Page, IL","1,381","1,325","1,352","$6,530","$4,867",471,463,467,"$2,179","$4,687",611,573,591,"$3,074","$5,267",299,289,294,"$1,278","$4,364","Du Page, IL"
"Erie, NY","1,556","1,412","1,480","$6,802","$4,690",337,294,309,"$1,385","$4,573",331,328,330,"$1,623","$4,923",888,790,841,"$3,794","$4,636","Erie, NY"
"Essex, NJ","1,966","1,949","1,953","$10,050","$5,142",250,250,250,"$1,218","$4,872",774,765,767,"$3,958","$5,152",942,934,936,"$4,873","$5,207","Essex, NJ"
"Fairfax, VA","2,886","2,694","2,791","$13,729","$4,921","1,765","1,644","1,705","$8,812","$5,170",462,427,445,"$1,964","$4,418",659,623,641,"$2,954","$4,608","Fairfax, VA"
"Franklin, OH","2,447","2,347","2,414","$7,798","$3,268",517,509,512,"$1,942","$3,793","1,571","1,479","1,543","$4,687","$3,090",359,359,359,"$1,169","$3,256","Franklin, OH"
"Fresno, CA","2,944","2,734","2,892","$10,831","$3,814",689,657,681,"$2,888","$4,319","1,265","1,181","1,244","$4,576","$3,742",990,896,967,"$3,367","$3,537","Fresno, CA"
"Fulton, GA","2,791","2,558","2,720","$10,311","$3,921",453,439,446,"$1,629","$3,695","1,228","1,190","1,218","$5,163","$4,276","1,110",929,"1,056","$3,518","$3,572","Fulton, GA"

"Hamilton, OH","2,570","2,414","2,490","$7,280","$2,934",448,431,439,"$1,604","$3,674",881,799,834,"$2,579","$3,114","1,241","1,184","1,217","$3,096","$2,543","Hamilton, OH"
"Harris, TX","7,951","7,849","7,897","$28,430","$3,609","1,823","1,823","1,823","$6,070","$3,330","1,822","1,777","1,804","$7,703","$4,307","4,306","4,249","4,270","$14,657","$3,437","Harris, TX"
"Hennepin, MN","2,819","2,554","2,704","$11,724","$4,339",448,435,442,"$1,896","$4,313",974,842,920,"$4,457","$4,841","1,397","1,277","1,342","$5,372","$4,017","Hennepin, MN"
"Hillsborough, FL","4,259","3,840","3,930","$13,398","$3,451","1,897","1,638","1,706","$6,444","$3,870","1,222","1,062","1,084","$3,130","$2,909","1,140","1,140","1,140","$3,824","$3,354","Hillsborough, FL"
"Hudson, NJ","1,238","1,213","1,225","$4,840","$3,937",270,270,270,"$1,092","$4,045",347,325,336,"$1,459","$4,314",621,618,619,"$2,289","$3,692","Hudson, NJ"
"Jackson, MO","1,148","1,064","1,082","$2,917","$2,695",293,293,293,$730,"$2,490",589,512,523,"$1,540","$2,938",266,259,266,$647,"$2,445","Jackson, MO"
"Jefferson, AL","1,014","1,000","1,010","$3,628","$3,610",383,374,380,"$1,524","$4,046",261,258,260,$775,"$2,989",370,368,370,"$1,328","$3,603","Jefferson, AL"

"Jefferson, KY","2,025","1,943","1,976","$5,642","$2,875",840,764,794,"$2,625","$3,370",521,516,518,"$1,283","$2,476",664,663,664,"$1,735","$2,614","Jefferson, KY"
"King, WA","3,576","3,485","3,533","$15,754","$4,489","1,031","1,026","1,030","$5,397","$5,250","1,563","1,481","1,524","$6,005","$3,991",982,978,979,"$4,351","$4,446","King, WA"
"Lake, IN","1,181","1,118","1,144","$2,818","$2,488",315,308,311,$770,"$2,489",673,618,640,"$1,584","$2,513",193,192,193,$464,"$2,410","Lake, IN"
"Los Angeles, CA","33,266","31,654","32,237","$166,308","$5,188","9,364","8,700","8,740","$47,172","$5,409","16,812","16,176","16,579","$87,284","$5,307","7,090","6,778","6,918","$31,851","$4,622","Los Angeles, CA"
"Macomb, WI",974,943,961,"$3,888","$4,080",204,204,204,"$1,030","$5,048",411,403,409,"$1,518","$3,732",359,336,348,"$1,340","$3,910","Macomb, WI"
"Maricopa, AZ","7,778","7,435","7,573","$24,333","$3,215","2,425","2,382","2,400","$7,630","$3,184","3,335","3,178","3,241","$10,940","$3,371","2,018","1,875","1,932","$5,763","$2,990","Maricopa, AZ"
"Middlesex, NJ",866,863,864,"$3,940","$4,564",150,147,148,$739,"$5,017",194,194,194,$968,"$4,991",522,522,522,"$2,233","$4,277","Middlesex, NJ"

"Milwaukee, WI","2,666","2,548","2,604","$8,946","$3,421",403,400,401,"$1,644","$4,101",926,873,900,"$3,114","$3,459","1,337","1,275","1,303","$4,188","$3,182","Milwaukee, WI"
"Monmouth, NJ","1,073",949,970,"$4,621","$4,805",293,203,207,$798,"$3,879",299,293,297,"$1,456","$4,935",481,453,466,"$2,367","$5,137","Monmouth, NJ"
"Monroe, NY","1,564","1,454","1,481","$6,599","$4,462",516,431,439,"$2,127","$4,745",395,388,392,"$1,643","$4,199",653,635,650,"$2,829","$4,432","Monroe, NY"
"Montgomery, MD","2,423","2,202","2,297","$11,393","$5,039","1,726","1,538","1,611","$8,446","$5,353",242,219,233,"$1,088","$4,677",455,445,453,"$1,859","$4,133","Montgomery, MD"
"Montgomery, OH","1,309","1,228","1,262","$4,437","$3,449",321,281,297,"$1,050","$3,434",844,810,822,"$2,903","$3,467",144,137,143,$483,"$3,369","Montgomery, OH"
"Montgomery, PA","1,614","1,404","1,483","$4,291","$2,939",138,136,137,$347,"$2,539",848,693,752,"$2,144","$2,931",628,575,594,"$1,800","$3,044","Montgomery, PA"
"Multnomah, OR","1,836","1,779","1,807","$6,580","$3,647",127,126,126,$565,"$4,481",286,269,276,"$1,022","$3,687","1,423","1,384","1,405","$4,993","$3,563","Multnomah, OR"

"Nassau, NY","7,319","6,767","7,043","$36,962","$5,346","5,165","4,676","4,914","$29,427","$6,143",602,589,595,"$3,027","$5,123","1,552","1,502","1,534","$4,508","$2,953","Nassau, NY"
"Norfolk, MA",347,345,346,"$1,466","$4,246",0,0,0,$0,$0,9,7,8,$51,"$7,128",338,338,338,"$1,415","$4,186","Norfolk, MA"
"Oakland, MI","2,015","1,810","1,915","$7,567","$4,030",450,397,410,"$1,860","$4,514",903,799,861,"$3,463","$4,161",662,614,644,"$2,245","$3,545","Oakland, MI"
"Oklahoma, OK",897,829,852,"$2,045","$2,429",399,347,363,$834,"$2,341",121,105,112,$330,"$3,048",377,377,377,$881,"$2,337","Oklahoma, OK"
"Orange, CA","9,454","8,520","9,127","$41,749","$4,649","3,346","3,055","3,265","$17,407","$5,389","4,247","3,865","4,066","$17,632","$4,387","1,861","1,600","1,796","$6,710","$3,868","Orange, CA"
"Palm Beach, FL","3,811","3,574","3,667","$12,610","$3,478","1,798","1,604","1,673","$6,123","$3,749","1,144","1,107","1,128","$3,588","$3,183",869,863,866,"$2,899","$3,352","Palm Beach, FL"
"Pima, AZ","3,278","3,128","3,202","$10,690","$3,353",697,685,692,"$2,751","$3,994","1,305","1,214","1,262","$4,131","$3,297","1,276","1,229","1,248","$3,808","$3,050","Pima, AZ"

"Pinellas, FL","3,491","3,317","3,344","$11,222","$3,348","1,870","1,696","1,723","$6,018","$3,480",818,818,818,"$2,556","$3,125",803,803,803,"$2,648","$3,297","Pinellas, FL"
"Prince Georges, MD","3,002","2,777","2,944","$13,597","$4,774","2,088","1,934","2,038","$9,717","$4,913",404,355,400,"$1,544","$4,136",510,488,506,"$2,336","$4,689","Prince Georges, MD"
"Riverside, CA","5,609","5,533","5,572","$27,133","$4,871","1,679","1,674","1,677","$8,965","$5,351","2,222","2,187","2,205","$10,830","$4,903","1,708","1,672","1,690","$7,337","$4,348","Riverside, CA"
"Sacramento, CA","4,901","4,547","4,747","$24,994","$5,341","1,322","1,316","1,320","$8,716","$6,612","1,841","1,841","1,841","$9,013","$4,895","1,738","1,390","1,586","$7,265","$4,727","Sacramento, CA"
"St. Louis, MO","1,895","1,827","1,855","$6,582","$3,556",966,949,958,"$3,603","$3,761",528,491,505,"$1,720","$3,432",401,387,392,"$1,258","$3,211","St. Louis, MO"
"Salt Lake, UT","1,756","1,509","1,641","$7,740","$4,976",633,458,543,"$2,927","$6,202",320,270,297,"$1,144","$3,976",803,781,801,"$3,668","$4,603","Salt Lake, UT"
"San Bernadino, CA","5,823","5,645","5,743","$24,451","$4,281","2,067","2,009","2,033","$10,558","$5,225","2,067","2,017","2,044","$6,834","$3,344","1,689","1,619","1,666","$7,059","$4,278","San Bernadino, CA"

"San Diego, CA","9,410","8,932","9,211","$38,249","$4,195","3,465","3,389","3,418","$13,415","$3,920","3,787","3,467","3,677","$16,546","$4,612","2,158","2,076","2,116","$8,287","$3,950","San Diego, CA"
"San Mateo, CA","1,635","1,455","1,607","$8,635","$5,623",408,371,396,"$2,531","$6,631",574,526,568,"$2,931","$5,328",653,558,643,"$3,173","$5,231","San Mateo, CA"
"Santa Clara, CA","4,933","4,680","4,812","$27,101","$5,665",798,767,785,"$5,027","$6,425","2,200","2,123","2,158","$11,951","$5,536","1,935","1,790","1,869","$10,123","$5,493","Santa Clara, CA"
"Shelby, TN","4,146","4,088","4,101","$12,643","$3,086",684,626,639,"$2,618","$4,142","1,139","1,139","1,139","$3,260","$2,863","2,323","2,323","2,323","$6,764","$2,912","Shelby, TN"
"Suffolk, NY","5,402","4,961","5,162","$28,738","$5,719","3,613","3,202","3,382","$20,586","$6,334",478,451,470,"$2,358","$5,109","1,311","1,308","1,310","$5,795","$4,426","Suffolk, NY"
"Summit, OH",985,952,971,"$2,746","$2,838",206,206,206,$651,"$3,161",443,410,429,"$1,228","$2,887",336,336,336,$867,"$2,579","Summit, OH"

"Tarrant, TX","3,371","3,306","3,348","$11,303","$3,401",270,252,266,$995,"$3,865","1,199","1,187","1,193","$4,858","$4,086","1,902","1,867","1,889","$5,450","$2,902","Tarrant, TX"
"Travis, TX","2,900","2,855","2,880","$9,912","$3,446",678,675,677,"$2,544","$3,760",760,731,747,"$2,574","$3,449","1,462","1,449","1,456","$4,795","$3,297","Travis, TX"
"Union, NJ",783,766,772,"$3,120","$4,049",115,115,115,$390,"$3,391",254,242,246,"$1,498","$6,139",414,409,411,"$1,232","$2,998","Union, NJ"
"Ventura, CA","2,870","2,826","2,850","$13,802","$4,849",835,819,828,"$4,654","$5,652","1,187","1,174","1,180","$5,539","$4,683",848,833,842,"$3,609","$4,293","Ventura, CA"
"Wayne, MI","3,113","3,068","3,105","$13,722","$4,451",780,780,780,"$3,354","$4,300","1,347","1,302","1,339","$6,172","$4,691",986,986,986,"$4,196","$4,255","Wayne, MI"
"Westchester, NY","1,923","1,923","1,923","$9,527","$4,954",407,407,407,"$2,501","$6,144",346,346,346,"$2,274","$6,572","1,170","1,170","1,170","$4,752","$4,062","Westchester, NY"

Note:  Jurisdictions without data did not report for 2002.,,,,,,,,,,,,,,,,,,,,,
