Bureau of Justice Statistics,,,,,,,,,,,,
filename:  cjee0210.csv,,,,,,,,,,,,
"table #:  10 Detail of direct expenditure for correctional activities of State governments by character and object, fiscal 2002",,,,,,,,,,,,
"series title:  Justice Expenditure and Employment Extracts 2002, NCJ 209179",,,,,,,,,,,,
data source:  Criminal Justice Expenditure and Employment Extracts Program (CJEE),,,,,,,,,,,,
author:  Steven W. Perry,,,,,,,,,,,,
refer questions to:  askbjs@usdoj.gov (202) 307-0765,,,,,,,,,,,,
date of version:  6/29/2005,,,,,,,,,,,,

"Table 10.   Detail of direct expenditure for correctional activities of State governments by character and object, fiscal 2002",,,,,,,,,,,,
(Dollar amounts in thousands.),,,,,,,,,,,,

,,Institutions,,Capital outlay,,,,Other corrections,,,,
State,Total correction direct expenditure,Total,Direct current,Construction,Other,Percent of total corrections direct expenditure,,Total,Direct current,Capital outlay,Percent of total corrections direct expenditure,
Total,"$36,471,670","$29,485,744","$27,840,203","$1,367,175","$278,366",80.8,%,"$6,985,926","$6,699,716","$286,210",19.2,%

Alabama,"$325,256","$236,326","$232,320","$1,388","$2,618",72.7,,"$88,930","$88,536",$394,27.3
Alaska,"$173,844","$152,457","$150,718",$662,"$1,077",87.7,,"$21,387","$21,004",$383,12.3
Arizona,"$642,336","$530,854","$524,211",$837,"$5,806",82.6,,"$111,482","$109,717","$1,765",17.4
Arkansas,"$284,256","$216,114","$206,544","$6,127","$3,443",76,,"$68,142","$67,945",$197,24
California,"$5,333,683","$4,751,330","$4,563,203","$156,116","$32,011",89.1,,"$582,353","$564,882","$17,471",10.9
Colorado,"$638,993","$459,787","$423,760","$28,150","$7,877",72,,"$179,206","$177,290","$1,916",28
Connecticut,"$637,897","$567,151","$534,257","$29,958","$2,936",88.9,,"$70,746","$68,560","$2,186",11.1
Delaware,"$245,203","$186,500","$185,451",$480,$569,76.1,,"$58,703","$56,638","$2,065",23.9
Florida,"$2,199,630","$1,593,309","$1,559,047","$28,150","$6,112",72.4,,"$606,321","$560,978","$45,343",27.6
Georgia,"$1,233,182","$805,476","$773,941","$22,861","$8,674",65.3,,"$427,706","$418,268","$9,438",34.7
Hawaii,"$157,286","$139,705","$136,834","$1,904",$967,88.8,,"$17,581","$17,425",$156,11.2
Idaho,"$170,029","$148,710","$140,688","$6,732","$1,290",87.5,,"$21,319","$20,604",$715,12.5
Illinois,"$1,300,005","$1,074,492","$970,649","$93,050","$10,793",82.7,,"$225,513","$216,388","$9,125",17.3
Indiana,"$614,959","$569,738","$536,851","$26,504","$6,383",92.6,,"$45,221","$44,051","$1,170",7.4
Iowa,"$233,012","$222,048","$221,734",$13,$301,95.3,,"$10,964","$10,960",$4,4.7
Kansas,"$267,757","$245,235","$217,907","$23,986","$3,342",91.6,,"$22,522","$22,457",$65,8.4
