Bureau of Justice Statistics,,,,,,,,,,,,,,,,,,,,,
filename:  cjee0204.csv,,,,,,,,,,,,,,,,,,,,,
"table #:  4 Justice system expenditure by character, State and type of government, fiscal 2002",,,,,,,,,,,,,,,,,,,,,
"series title:  Justice Expenditure and Employment Extracts 2002, NCJ 209179",,,,,,,,,,,,,,,,,,,,,
data source:  Criminal Justice Expenditure and Employment Extracts Program (CJEE),,,,,,,,,,,,,,,,,,,,,
authors:  Steven W. Perry,,,,,,,,,,,,,,,,,,,,,
refer questions to:  askbjs@usdoj.gov (202) 307-0765,,,,,,,,,,,,,,,,,,,,,
date of version:  6/29/2005,,,,,,,,,,,,,,,,,,,,,

"Table 4.   Justice system expenditure by character, State and type of government, fiscal 2002",,,,,,,,,,,,,,,,,,,,,
(Thousands of dollars),,,,,,,,,,,,,,,,,,,,,

,,,,Total justice system,,,,,Police protection,,,,,Judicial and Legal,,,,,Corrections,,
,,Direct expenditure,,,,,Direct expenditure,,,,,Direct expenditure,,,,,Direct expenditure,,,,
State and type of government,Total/a,Total,Direct current,Capital outlay,Intergovernmental expenditure,Total/a,Total,Direct current,Capital outlay,Intergovernmental expenditure,Total/a,Total,Direct current,Capital outlay,Intergovernmental expenditure,Total/a,Total,Direct current,Capital outlay,Intergovernmental expenditure,State and type
"States-local, total","$150,414,874","$150,414,874","$142,913,305","$7,501,569",,"$64,491,894","$64,491,894","$61,507,797","$2,984,097",,"$31,235,811","$31,235,811","$30,066,195","$1,169,616",,"$54,687,169","$54,687,169","$51,339,313","$3,347,856",,"States-local, total"
State,"$64,891,049","$60,295,061","$57,310,310","$2,984,751","$4,595,988","$10,696,671","$9,407,598","$8,828,102","$579,496","$1,289,073","$15,306,636","$14,415,793","$13,942,289","$473,504","$890,843","$38,887,742","$36,471,670","$34,539,919","$1,931,751","$2,416,072",State
"Local, total","$90,485,384","$90,119,813","$85,602,995","$4,516,818","$365,571","$55,085,733","$55,084,296","$52,679,695","$2,404,601","$1,437","$17,041,798","$16,820,018","$16,123,906","$696,112","$221,780","$18,357,853","$18,215,499","$16,799,394","$1,416,105","$142,354","Local, total"
Counties,"$44,473,313","$44,051,998","$41,455,484","$2,596,514","$421,315","$16,019,388","$15,923,958","$15,168,453","$755,505","$95,430","$13,079,145","$12,874,720","$12,239,546","$635,174","$204,425","$15,374,780","$15,253,320","$14,047,485","$1,205,835","$121,460",Counties
Municipalities,"$46,931,697","$46,067,815","$44,147,511","$1,920,304","$863,882","$39,833,346","$39,160,338","$37,511,242","$1,649,096","$673,008","$3,981,102","$3,945,298","$3,884,360","$60,938","$35,804","$3,117,249","$2,962,179","$2,751,909","$210,270","$155,070",Municipalities
Alabama,"$1,487,133","$1,487,133","$1,444,910","$42,223",,"$710,441","$710,441","$682,413","$28,028",,"$316,457","$316,457","$314,838","$1,619",,"$460,235","$460,235","$447,659","$12,576",,Alabama
State,"$673,843","$639,224","$625,697","$13,527","$34,619","$128,801","$100,402","$92,292","$8,110","$28,399","$213,566","$213,566","$212,549","$1,017",$0,"$331,476","$325,256","$320,856","$4,400","$6,220",State
"Local, total","$847,909","$847,909","$819,213","$28,696",$0,"$610,039","$610,039","$590,121","$19,918",$0,"$102,891","$102,891","$102,289",$602,$0,"$134,979","$134,979","$126,803","$8,176",$0,"Local, total"
Counties,"$353,310","$353,310","$339,172","$14,138",$0,"$161,479","$161,479","$155,554","$5,925",$0,"$66,903","$66,903","$66,698",$205,$0,"$124,928","$124,928","$116,920","$8,008",$0,Counties
Municipalities,"$497,437","$494,599","$480,041","$14,558","$2,838","$448,615","$448,560","$434,567","$13,993",$55,"$38,597","$35,988","$35,591",$397,"$2,609","$10,225","$10,051","$9,883",$168,$174,Municipalities
Alaska,"$570,594","$570,594","$474,923","$95,671",,"$264,272","$264,272","$174,388","$89,884",,"$131,049","$131,049","$127,384","$3,665",,"$175,273","$175,273","$173,151","$2,122",,Alaska
State,"$372,455","$357,837","$349,475","$8,362","$14,618","$77,758","$63,170","$60,590","$2,580","$14,588","$120,853","$120,823","$117,163","$3,660",$30,"$173,844","$173,844","$171,722","$2,122",$0,State
"Local, total","$212,757","$212,757","$125,448","$87,309",$0,"$201,102","$201,102","$113,798","$87,304",$0,"$10,226","$10,226","$10,221",$5,$0,"$1,429","$1,429","$1,429",$0,$0,"Local, total"
Boroughs,"$14,853","$14,853","$14,541",$312,$0,"$8,646","$8,646","$8,339",$307,$0,"$6,207","$6,207","$6,202",$5,$0,$0,$0,$0,$0,$0,Boroughs
Municipalities,"$197,904","$197,904","$110,907","$86,997",$0,"$192,456","$192,456","$105,459","$86,997",$0,"$4,019","$4,019","$4,019",$0,$0,"$1,429","$1,429","$1,429",$0,$0,Municipalities
Arizona,"$3,035,958","$3,035,958","$2,786,741","$249,217",,"$1,258,955","$1,258,955","$1,192,896","$66,059",,"$654,984","$654,984","$645,647","$9,337",,"$1,122,019","$1,122,019","$948,198","$173,821",,Arizona
State,"$1,094,302","$958,417","$928,707","$29,710","$135,885","$166,234","$151,152","$135,120","$16,032","$15,082","$194,613","$164,929","$159,659","$5,270","$29,684","$733,455","$642,336","$633,928","$8,408","$91,119",State
"Local, total","$2,077,675","$2,077,541","$1,858,034","$219,507",$134,"$1,107,915","$1,107,803","$1,057,776","$50,027",$112,"$490,055","$490,055","$485,988","$4,067",$0,"$479,705","$479,683","$314,270","$165,413",$22,"Local, total"
Counties,"$1,053,575","$1,053,562","$876,845","$176,717",$13,"$204,252","$204,252","$195,385","$8,867",$0,"$369,693","$369,693","$367,256","$2,437",$0,"$479,630","$479,617","$314,204","$165,413",$13,Counties
Municipalities,"$1,038,346","$1,023,979","$981,189","$42,790","$14,367","$906,947","$903,551","$862,391","$41,160","$3,396","$120,362","$120,362","$118,732","$1,630",$0,"$11,037",$66,$66,$0,"$10,971",Municipalities
Arkansas,"$967,933","$967,933","$933,916","$34,017",,"$403,229","$403,229","$389,683","$13,546",,"$195,259","$195,259","$193,736","$1,523",,"$369,445","$369,445","$350,497","$18,948",,Arkansas
State,"$492,240","$488,753","$476,486","$12,267","$3,487","$71,768","$71,768","$69,919","$1,849",$0,"$135,872","$132,729","$132,078",$651,"$3,143","$284,600","$284,256","$274,489","$9,767",$344,State
"Local, total","$479,412","$479,180","$457,430","$21,750",$232,"$331,461","$331,461","$319,764","$11,697",$0,"$62,762","$62,530","$61,658",$872,$232,"$85,189","$85,189","$76,008","$9,181",$0,"Local, total"
Counties,"$221,512","$221,495","$206,839","$14,656",$17,"$96,839","$96,839","$91,908","$4,931",$0,"$41,920","$41,920","$41,376",$544,$0,"$82,753","$82,736","$73,555","$9,181",$17,Counties
Municipalities,"$258,762","$257,685","$250,591","$7,094","$1,077","$234,642","$234,622","$227,856","$6,766",$20,"$20,929","$20,610","$20,282",$328,$319,"$3,191","$2,453","$2,453",$0,$738,Municipalities
California,"$26,208,117","$26,208,117","$25,294,242","$913,875",,"$10,147,080","$10,147,080","$9,810,025","$337,055",,"$7,049,463","$7,049,463","$6,832,932","$216,531",,"$9,011,574","$9,011,574","$8,651,285","$360,289",,California
