Bureau of Justice Statistics,,,,,,,,,,,,,,,,,,,,
Filename: jeee14fut11.csv,,,,,,,,,,,,,,,,,,,,
"Table 11. Justice system employment and payrolls of state governments, by activity, March 2014",,,,,,,,,,,,,,,,,,,,
"Series title: Justice Expenditure and Employment Extracts, 2014 - Final (Update) NCJ 254124",,,,,,,,,,,,,,,,,,,,
Data source: Justice Expenditure and Employment Extracts Program (JEEE),,,,,,,,,,,,,,,,,,,,
"Author: Emily D. Buehler, Ph.D., BJS Statistician",,,,,,,,,,,,,,,,,,,,
Refer questions to: askbjs@ojp.usdoj.gov (202) 307-0765,,,,,,,,,,,,,,,,,,,,
Date of version: 07/07/2021,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Table 11. Justice system employment and payrolls of state governments, by activity, March 2014",,,,,,,,,,,,,,,,,,,,
(Payroll amounts in thousands of dollars),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
State,Total justice system total employees,Total justice system full-time employees,Total justice system full-time equivalent employees,Total justice system March payrolls,Total justice system average earnings of full-time employees (dollars),Police protection total employees,Police protection full-time employees,Police protection full-time equivalent employees ,Police protection March payrolls,Police protection average earnings of full-time employees (dollars),Judicial and legal total employees,Judicial and legal full-time employees,Judicial and legal full-time equivalent employees,Judicial and legal March payrolls,Judicial and legal average earnings of full-time employees (dollars),Corrections total employees,Corrections full-time employees,Corrections full-time equivalent employees,Corrections March payrolls,Corrections average earnings of full-time employees (dollars)
U.S. total,"724,743","703,254","714,581","3,498,318","4,899","103,082","100,279","101,325","582,570","5,767","177,950","168,691","173,339","952,660","5,512","443,711","434,284","439,917","1,963,088","4,460"
Alabama,"9,555","9,183","9,403","35,866","3,834","1,367","1,367","1,367","5,116","3,742","3,273","3,038","3,195","14,626","4,682","4,915","4,778","4,841","16,124","3,321"
Alaska,"4,495","4,359","4,437","26,974","6,127",719,677,696,"4,706","6,857","1,527","1,486","1,503","9,570","6,377","2,249","2,196","2,238","12,698","5,733"
Arizona,"13,724","13,576","13,645","54,686","3,998","1,963","1,903","1,928","9,709","5,037","2,164","2,094","2,131","10,233","4,779","9,597","9,579","9,586","34,744","3,621"
Arkansas,"8,264","8,097","8,184","27,798","3,373","1,247","1,233","1,242","4,697","3,791","1,455","1,312","1,385","5,502","3,852","5,562","5,552","5,557","17,599","3,167"
California,"72,389","69,789","71,099","525,343","7,419","11,553","11,310","11,347","89,051","7,858","6,720","6,167","6,355","42,342","6,667","54,116","52,312","53,397","393,950","7,412"
Colorado,"13,389","12,786","13,175","62,218","4,723","1,235","1,218","1,226","6,755","5,514","5,005","4,470","4,810","25,106","5,261","7,149","7,098","7,139","30,357","4,248"
Connecticut,"14,369","13,730","13,888","88,219","6,329","2,154","1,913","1,947","13,996","7,228","6,420","6,087","6,179","37,106","5,945","5,795","5,730","5,762","37,117","6,438"
Delaware,"5,791","5,676","5,746","26,987","4,719","1,072","1,055","1,065","6,896","6,503","1,821","1,774","1,803","8,364","4,660","2,898","2,847","2,878","11,727","4,094"
Florida,"47,456","46,127","46,664","169,686","3,637","4,554","4,147","4,272","16,862","3,942","19,724","18,968","19,321","79,698","4,136","23,178","23,012","23,071","73,126","3,171"
Georgia,"24,299","23,671","23,918","71,071","2,963","2,939","2,906","2,924","10,115","3,465","3,823","3,743","3,783","15,872","4,203","17,537","17,022","17,211","45,084","2,605"
Hawaii,"4,973","4,907","4,927","23,165","4,685",0,0,0,0,-,"2,537","2,483","2,498","11,976","4,775","2,436","2,424","2,429","11,189","4,594"
Idaho,"3,090","2,979","3,027","15,365","5,071",500,477,488,"2,303","4,755",557,499,515,"4,258","8,226","2,033","2,003","2,024","8,804","4,360"
Illinois,"17,663","17,619","17,645","117,408","6,655","3,274","3,261","3,266","21,765","6,665","2,580","2,549","2,570","22,776","8,887","11,809","11,809","11,809","72,867","6,170"
Indiana,"9,421","9,365","9,387","34,147","3,639","1,882","1,882","1,882","8,058","4,281","1,457","1,402","1,423","9,092","6,440","6,082","6,081","6,082","16,997","2,795"
Iowa,"6,255","5,958","6,146","32,654","5,339",955,937,943,"5,395","5,738","2,315","2,220","2,282","12,597","5,567","2,985","2,801","2,921","14,662","5,026"
Kansas,"6,707","6,515","6,590","24,365","3,704","1,082","1,026","1,051","4,600","4,407","2,181","2,062","2,104","8,999","4,299","3,444","3,427","3,435","10,766","3,135"
Kentucky,"11,644","11,452","11,563","37,783","3,274","2,074","2,069","2,072","7,942","3,835","5,227","5,051","5,154","18,467","3,603","4,343","4,332","4,337","11,374","2,623"
Louisiana,"9,328","9,131","9,227","40,379","4,384","1,717","1,656","1,689","9,085","5,401","1,679","1,628","1,643","7,526","4,583","5,932","5,847","5,895","23,768","4,040"
Maine,"2,498","2,347","2,426","10,641","4,396",519,516,518,"2,687","5,195",790,665,729,"3,516","4,880","1,189","1,166","1,179","4,438","3,767"
