Bureau of Justice Statistics,,,,,,,,,,
Filename: jeee14fut10.csv,,,,,,,,,,
"Table 10. Detail of direct expenditure for correctional activities of state governments, by character and object, fiscal 2014",,,,,,,,,,
"Series title: Justice Expenditure and Employment Extracts, 2014 - Final (Update) NCJ 254124",,,,,,,,,,
Data source: Justice Expenditure and Employment Extracts Program (JEEE),,,,,,,,,,
"Author: Emily D. Buehler, Ph.D., BJS Statistician",,,,,,,,,,
Refer questions to: askbjs@ojp.usdoj.gov (202) 307-0765,,,,,,,,,,
Date of version: 07/07/2021,,,,,,,,,,
,,,,,,,,,,
"Table 10. Detail of direct expenditure for correctional activities of state governments, by character and object, fiscal 2014",,,,,,,,,,
(Dollar amounts in thousands),,,,,,,,,,
,,,,,,,,,,
State,Total corrections direct expenditure,Institutions total direct expenditure,Institutions direct current expenditure,Institutions construction capital outlay,Institutions other capital outlay,Institutions as a percent of total corrections direct expenditure,Other corrections total direct expenditure,Other corrections direct current expenditure,Other corrections capital outlay ,Other corrections as a percent of total corrections direct expenditure
U.S. total,"47,245,541","41,752,759","40,041,628","1,330,454","380,677",88.4,"5,492,782","5,414,786","77,996",11.6
Alabama,"509,687","460,014","438,796","7,633","13,585",90.3,"49,673","48,494","1,179",9.7
Alaska,"336,833","312,440","307,970","3,345","1,125",92.8,"24,393","21,750","2,643",7.2
Arizona,"1,029,152","952,379","912,348","29,170","10,861",92.5,"76,773","74,338","2,435",7.5
Arkansas,"319,211","251,337","251,337",0,0,78.7,"67,874","67,874",0,21.3
California,"8,836,517","8,005,622","6,996,206","988,191","21,225",90.6,"830,895","830,895",0,9.4
Colorado,"836,693","610,966","601,702","2,439","6,825",73,"225,727","223,411","2,316",27
Connecticut,"693,857","686,597","680,774","1,456","4,367",99,"7,260","7,260",0,1
Delaware,"296,699","247,749","244,902","1,541","1,306",83.5,"48,950","47,508","1,442",16.5
Florida,"2,417,632","2,074,515","2,061,119","5,272","8,124",85.8,"343,117","341,586","1,531",14.2
Georgia,"1,169,433","938,728","885,557","49,786","3,385",80.3,"230,705","219,453","11,252",19.7
Hawaii,"215,742","211,207","210,265",2,940,97.9,"4,535","4,514",21,2.1
Idaho,"234,784","226,513","221,258",777,"4,478",96.5,"8,271","8,167",104,3.5
Illinois,"1,466,648","1,436,276","1,418,880","4,834","12,562",97.9,"30,372","29,795",577,2.1
Indiana,"641,916","630,710","624,578",966,"5,166",98.3,"11,206","11,049",157,1.7
Iowa,"294,835","280,623","266,876","9,823","3,924",95.2,"14,212","14,209",3,4.8
Kansas,"307,784","278,651","270,992","4,272","3,387",90.5,"29,133","28,586",547,9.5
Kentucky,"512,431","471,033","469,725",159,"1,149",91.9,"41,398","41,397",1,8.1
Louisiana,"486,251","385,213","382,339","2,501",373,79.2,"101,038","100,160",878,20.8
Maine,"124,997","112,641","109,511",2,"3,128",90.1,"12,356","12,356",0,9.9
Maryland,"1,444,408","1,183,912","1,154,353","11,054","18,505",82,"260,496","252,411","8,085",18
Massachusetts,"1,202,405","1,184,767","1,164,323","4,975","15,469",98.5,"17,638","16,777",861,1.5
Michigan,"1,845,958","1,494,519","1,492,853",67,"1,599",81,"351,439","351,251",188,19
Minnesota,"440,070","375,093","371,007",810,"3,276",85.2,"64,977","63,807","1,170",14.8
Mississippi,"323,400","298,768","295,728",284,"2,756",92.4,"24,632","24,455",177,7.6
Missouri,"772,566","674,493","662,569","5,913","6,011",87.3,"98,073","97,535",538,12.7
Montana,"189,155","115,665","113,560",0,"2,105",61.1,"73,490","72,513",977,38.9
Nebraska,"281,665","145,336","143,349","1,074",913,51.6,"136,329","135,714",615,48.4
Nevada,"249,945","197,731","190,341","3,928","3,462",79.1,"52,214","50,702","1,512",20.9
New Hampshire,"113,161","103,557","101,718","1,180",659,91.5,"9,604","9,374",230,8.5
New Jersey,"1,472,049","1,138,012","1,125,515","6,936","5,561",77.3,"334,037","332,462","1,575",22.7
New Mexico,"373,819","249,573","246,950","1,815",808,66.8,"124,246","123,804",442,33.2
New York,"2,955,642","2,779,744","2,725,288","48,447","6,009",94,"175,898","175,650",248,6
North Carolina,"1,261,869","1,098,258","1,068,003","20,406","9,849",87,"163,611","162,570","1,041",13
North Dakota,"88,556","87,388","83,162","3,176","1,050",98.7,"1,168","1,168",0,1.3
Ohio,"1,369,851","1,193,784","1,165,472","13,374","14,938",87.1,"176,067","167,666","8,401",12.9
Oklahoma,"548,808","485,652","473,488","4,240","7,924",88.5,"63,156","63,068",88,11.5
Oregon,"669,950","666,792","662,422","1,354","3,016",99.5,"3,158","3,134",24,0.5
Pennsylvania,"1,936,443","1,819,942","1,798,240","11,068","10,634",94,"116,501","116,077",424,6
Rhode Island,"195,821","163,192","157,116","5,754",322,83.3,"32,629","31,833",796,16.7
South Carolina,"450,198","413,281","408,510","3,975",796,91.8,"36,917","36,802",115,8.2
South Dakota,"123,319","116,348","115,603",304,441,94.3,"6,971","6,708",263,5.7
Tennessee,"670,898","589,261","573,729","2,429","13,103",87.8,"81,637","79,928","1,709",12.2
Texas,"3,436,923","3,291,108","3,211,379","9,856","69,873",95.8,"145,815","145,788",27,4.2
Utah,"341,387","260,314","216,735",0,"43,579",76.3,"81,073","76,538","4,535",23.7
Vermont,"137,537","95,563","95,234",0,329,69.5,"41,974","41,060",914,30.5
Virginia,"1,219,248","942,618","934,948",967,"6,703",77.3,"276,630","262,176","14,454",22.7
Washington,"938,327","733,702","710,563","7,512","15,627",78.2,"204,625","201,362","3,263",21.8
West Virginia,"303,229","287,756","269,036","15,789","2,931",94.9,"15,473","15,287",186,5.1
Wisconsin,"1,016,852","881,820","844,340","31,513","5,967",86.7,"135,032","134,991",41,13.3
Wyoming,"140,980","111,596","110,959",85,552,79.2,"29,384","29,373",11,20.8
