Bureau of Justice Statistics,,,,,,,,,,,,,,,,,,,,,
Filename: jeee11t13.csv,,,,,,,,,,,,,,,,,,,,,
"Table 13. Justice system expenditures of 68 large county governments by sectors, fiscal 2011",,,,,,,,,,,,,,,,,,,,,
"Report title: Justice Expenditure and Employment Extracts 2011 Final, NCJ 250631",,,,,,,,,,,,,,,,,,,,,
Data source: Justice Expenditure and Employment Extracts Program (JEEE),,,,,,,,,,,,,,,,,,,,,
"Author: Jennifer Bronson, Ph.D., BJS Statistician",,,,,,,,,,,,,,,,,,,,,
Refer questions to: askbjs@ojp.usdoj.gov (202) 307-0765,,,,,,,,,,,,,,,,,,,,,
Date of version: 6/29/2018,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Table 13. Justice system expenditures of 68 large county governments by sectors, fiscal 2011",,,,,,,,,,,,,,,,,,,,,
(Thousands of dollars),,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,Total justice system ,,,,,Police Protection ,,,,,Judicial and Legal ,,,,,Corrections ,,,
,,,Employment,,,,,Employment,,,,,Employment,,,,,Employment,,,
County,Total  Employees,Full-time employees,Full-time equivalent,March Payrolls,Average full-time employees (dollars),Total  Employees,Full-time employees,Full-time equivalent,March Payrolls,Average full-time employees (dollars),Total  Employees,Full-time employees,Full-time equivalent,March Payrolls,Average full-time employees (dollars),Total  Employees,Full-time employees,Full-time equivalent,March Payrolls,Average full-time employees (dollars),County
,,,,,,,,,,,,,,,,,,,,,
"Alameda, CA",4342,4289,4326,35168,8156,2570,2553,2562,20204,7891,714,694,709,6550,9337,1058,1042,1055,8414,8016,"Alameda, CA"
"Allegheny, PA",3448,3332,3420,13924,4118,655,655,655,3060,4672,1932,1932,1932,7350,3804,861,745,833,3513,4445,"Allegheny, PA"
"Baltimore, MD",3544,3156,3295,16241,5031,2674,2339,2442,12913,5417,396,367,383,1662,4352,474,450,470,1666,3578,"Baltimore, MD"
"Bergen, NJ",571,542,563,4504,8163,233,231,233,1854,8001,35,26,32,151,4580,303,285,298,2498,8621,"Bergen, NJ"
"Bexar, TX",4090,4018,4051,14239,3525,751,751,751,2946,3922,1233,1188,1208,4630,3858,2106,2079,2092,6664,3192,"Bexar, TX"
"Broward, FL",5065,4984,5040,25388,5061,2971,2916,2952,16143,5496,1029,1003,1023,3322,3266,1065,1065,1065,5923,5562,"Broward, FL"
"Clark, NV",7936,7028,7429,47317,6582,4918,4310,4524,29407,6729,1499,1347,1451,9045,6448,1519,1371,1454,8866,6252,"Clark, NV"
,,,,,,,,,,,,,,,,,,,,,
"Contra Costa, CA",1666,1655,1661,12384,7458,929,924,926,7059,7627,414,410,412,3273,7923,323,321,323,2052,6373,"Contra Costa, CA"
"Cook, IL",15475,15359,15367,77946,5072,2074,1958,1966,11952,6084,7682,7682,7682,36712,4779,5719,5719,5719,29282,5120,"Cook, IL"
"Cuyahoga, OH",3214,3214,3214,11656,3627,612,612,612,2472,4040,1721,1721,1721,6077,3531,881,881,881,3107,3526,"Cuyahoga, OH"
"Dade, FL",9040,8525,8711,56084,6526,4751,4249,4427,33929,7886,1514,1506,1510,6261,4146,2775,2770,2774,15895,5735,"Dade, FL"
"Dallas, TX",5051,4804,4897,18404,3772,2644,2536,2586,9178,3555,1410,1369,1380,6064,4397,997,899,931,3162,3433,"Dallas, TX"
"DeKalb, GA",3111,2947,3018,12751,4254,1604,1470,1523,6225,4179,955,925,943,4552,4781,552,552,552,1973,3574,"DeKalb, GA"
"Delaware, PA",757,704,712,2358,3310,41,41,41,162,3961,711,658,666,2168,3254,5,5,5,27,5406,"Delaware, PA"
,,,,,,,,,,,,,,,,,,,,,
"Du Page, IL",1165,1148,1158,5301,4584,212,206,209,1017,4855,502,496,500,2224,4464,451,446,449,2060,4592,"Du Page, IL"
"Erie, NY",1418,1382,1388,5323,3827,301,283,286,853,2968,166,166,166,483,2910,951,933,936,3987,4251,"Erie, NY"
"Essex, NJ",2199,2192,2195,13485,6145,890,889,890,5741,6451,426,421,423,2869,6794,883,882,882,4875,5526,"Essex, NJ"
"Fairfax, VA",2949,2765,2820,18411,6528,1695,1606,1628,11449,7034,501,453,472,2626,5536,753,706,720,4337,6014,"Fairfax, VA"
"Franklin, OH",2411,2326,2372,10117,4266,550,548,549,2874,5239,1513,1430,1475,5580,3768,348,348,348,1663,4777,"Franklin, OH"
"Fresno, CA",2440,2263,2324,12347,5260,971,929,942,5457,5796,927,860,887,4447,4976,542,474,495,2443,4726,"Fresno, CA"
"Fulton, GA",2685,2475,2647,10418,3992,263,259,263,1092,4187,1336,1228,1301,5620,4311,1086,988,1083,3707,3544,"Fulton, GA"
,,,,,,,,,,,,,,,,,,,,,
"Hamilton, OH",2353,2247,2295,8971,3911,295,281,285,1506,5312,1267,1204,1233,4675,3781,791,762,777,2791,3600,"Hamilton, OH"
"Harris, TX",9324,8874,9084,40645,4485,5195,5025,5182,22929,4493,1809,1611,1637,9729,5824,2320,2238,2265,7988,3505,"Harris, TX"
"Hennepin, MN",2317,2200,2286,13410,5892,653,633,645,3627,5649,496,399,473,3528,7845,1168,1168,1168,6255,5356,"Hennepin, MN"
