Bureau of Justice Statistics,,,,,,,,,,,,,,,,,,,,,,,
filename:  cjee0515.csv,,,,,,,,,,,,,,,,,,,,,,,
"table #.  15 Justice system expenditure of 49 large city governments, by activity, and character and object, fiscal year 2005",,,,,,,,,,,,,,,,,,,,,,,
"series title:  Justice Expenditure and Employment Extracts 2005, NCJ 219370",,,,,,,,,,,,,,,,,,,,,,,
data source:  Criminal Justice Expenditure and Employment Extracts Program (CJEE),,,,,,,,,,,,,,,,,,,,,,,
author:  Kristen Hughes,,,,,,,,,,,,,,,,,,,,,,,
refer questions to:  askbjs@ojp.usdoj.gov (202) 307-0765,,,,,,,,,,,,,,,,,,,,,,,
date of version:  8/10/2007,,,,,,,,,,,,,,,,,,,,,,,

"Table 15.  Justice system expenditure of 49 large city governments, by activity, and character and object, fiscal year 2005",,,,,,,,,,,,,,,,,,,,,,,

(Thousands of dollars.),,,,,,,,,,,,,,,,,,,,,,,

,,Total justice system,,,,,Police Protection,,,,,Judicial and Legal,,,,,Corrections,,,,,,
,Fiscal year ends in month of  -- ,,Direct expenditure,,,Inter-governmental expenditure,,Direct expenditure,,,Inter-governmental expenditure,,Direct expenditure,,,Inter-governmental expenditure,,Direct expenditure,,,,Inter-governmental expenditure,
City,,Total,Total,Direct current,Capital outlay,Total,Total,Total,Direct current,Capital outlay,Total,Total,Total,Direct current,Capital outlay,Total,Total,Total,Direct current,Capital outlay,,Total,City
,,,,,,,,,,,,,,,,,,,,Total,Construction only,,

"Albuquerque, NM",6,"$164,397 ","$164,397 ","$162,877 ","$1,520 ",$0 ,"$113,418 ","$113,418 ","$111,898 ","$1,520 ",$0 ,"$4,603 ","$4,603 ","$4,603 ",$0 ,$0 ,"$46,376 ","$46,376 ","$46,376 ",$0 ,$0 ,$0 ,"Albuquerque, NM"
"Atlanta, GA",12,"$193,582 ","$193,582 ","$190,438 ","$3,144 ",$0 ,"$133,896 ","$133,896 ","$131,141 ","$2,755 ",$0 ,"$26,955 ","$26,955 ","$26,691 ",$264 ,$0 ,"$32,731 ","$32,731 ","$32,606 ",$125 ,$0 ,$0 ,"Atlanta, GA"
"Austin, TX",9,"$185,720 ","$185,720 ","$177,356 ","$8,364 ",$0 ,"$166,759 ","$166,759 ","$158,740 ","$8,019 ",$0 ,"$18,961 ","$18,961 ","$18,616 ",$345 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Austin, TX"
"Baltimore, MD",6,"$386,613 ","$386,613 ","$386,356 ",$257 ,$0 ,"$334,501 ","$334,501 ","$334,244 ",$257 ,$0 ,"$52,112 ","$52,112 ","$52,112 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Baltimore, MD"
"Baton Rouge, LA",12,"$143,531 ","$139,693 ","$134,198 ","$5,495 ","$3,838 ","$83,925 ","$83,925 ","$80,260 ","$3,665 ",$0 ,"$34,932 ","$31,094 ","$29,708 ","$1,386 ","$3,838 ","$24,674 ","$24,674 ","$24,230 ",$444 ,$99 ,$0 ,"Baton Rouge, LA"
"Boston, MA",6,"$385,878 ","$385,878 ","$380,955 ","$4,923 ",$0 ,"$265,606 ","$265,606 ","$260,740 ","$4,866 ",$0 ,"$18,440 ","$18,440 ","$18,383 ",$57 ,$0 ,"$101,832 ","$101,832 ","$101,832 ",$0 ,$0 ,$0 ,"Boston, MA"

"Buffalo, NY",6,"$71,030 ","$71,030 ","$65,757 ","$5,273 ",$0 ,"$68,229 ","$68,229 ","$62,956 ","$5,273 ",$0 ,"$2,801 ","$2,801 ","$2,801 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Buffalo, NY"
"Charlotte, NC",6,"$141,074 ","$141,074 ","$138,896 ","$2,178 ",$0 ,"$139,728 ","$139,728 ","$137,560 ","$2,168 ",$0 ,"$1,346 ","$1,346 ","$1,336 ",$10 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Charlotte, NC"
"Chicago, IL",12,"$1,222,255 ","$1,222,255 ","$1,214,396 ","$7,859 ",$0 ,"$1,187,931 ","$1,187,931 ","$1,180,072 ","$7,859 ",$0 ,"$34,324 ","$34,324 ","$34,324 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Chicago, IL"
"Cincinnati, OH",12,"$117,031 ","$117,031 ","$116,892 ",$139 ,$0 ,"$110,544 ","$110,544 ","$110,405 ",$139 ,$0 ,"$6,487 ","$6,487 ","$6,487 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Cincinnati, OH"
"Cleveland, OH",12,"$210,928 ","$210,699 ","$210,503 ",$196 ,$229 ,"$164,552 ","$164,552 ","$164,356 ",$196 ,$0 ,"$39,737 ","$39,737 ","$39,737 ",$0 ,$0 ,"$6,639 ","$6,410 ","$6,410 ",$0 ,$0 ,$229 ,"Cleveland, OH"
"Columbus, OH",12,"$233,108 ","$224,119 ","$223,839 ",$280 ,"$8,989 ","$195,454 ","$195,454 ","$195,256 ",$198 ,$0 ,"$26,740 ","$26,740 ","$26,659 ",$81 ,$0 ,"$10,914 ","$1,925 ","$1,924 ",$1 ,$0 ,"$8,989 ","Columbus, OH"

"Dallas, TX",9,"$308,598 ","$302,245 ","$302,215 ",$30 ,"$6,353 ","$279,442 ","$279,442 ","$279,424 ",$18 ,$0 ,"$22,803 ","$22,803 ","$22,791 ",$12 ,$0 ,"$6,353 ",$0 ,$0 ,$0 ,$0 ,"$6,353 ","Dallas, TX"
"Denver, CO",12,"$290,394 ","$290,394 ","$272,273 ","$18,121 ",$0 ,"$174,421 ","$174,421 ","$156,300 ","$18,121 ",$0 ,"$48,245 ","$48,245 ","$48,245 ",$0 ,$0 ,"$67,728 ","$67,728 ","$67,728 ",$0 ,$0 ,$0 ,"Denver, CO"
"Detroit, MI",6,"$549,786 ","$549,786 ","$539,437 ","$10,349 ",$0 ,"$477,447 ","$477,447 ","$467,098 ","$10,349 ",$0 ,"$72,339 ","$72,339 ","$72,339 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Detroit, MI"
"El Paso, TX",8,"$88,098 ","$88,098 ","$87,183 ",$915 ,$0 ,"$80,063 ","$80,063 ","$79,148 ",$915 ,$0 ,"$8,035 ","$8,035 ","$8,035 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"El Paso, TX"
"Fort Worth, TX",9,"$138,084 ","$138,084 ","$137,941 ",$143 ,$0 ,"$124,354 ","$124,354 ","$124,255 ",$99 ,$0 ,"$13,730 ","$13,730 ","$13,686 ",$44 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Fort Worth, TX"
"Honolulu, HI",6,"$196,875 ","$196,875 ","$192,166 ","$4,709 ",$0 ,"$174,542 ","$174,542 ","$169,842 ","$4,700 ",$0 ,"$22,333 ","$22,333 ","$22,324 ",$9 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Honolulu, HI"

"Houston, TX",6,"$558,599 ","$558,599 ","$541,249 ","$17,350 ",$0 ,"$505,376 ","$505,376 ","$490,691 ","$14,685 ",$0 ,"$38,181 ","$38,181 ","$35,798 ","$2,383 ",$0 ,"$15,042 ","$15,042 ","$14,760 ",$282 ,$0 ,$0 ,"Houston, TX"
"Indianapolis, IN",12,"$314,428 ","$314,428 ","$290,119 ","$24,309 ",$0 ,"$186,280 ","$186,280 ","$174,441 ","$11,839 ",$0 ,"$54,048 ","$54,048 ","$53,483 ",$565 ,$0 ,"$74,100 ","$74,100 ","$62,195 ","$11,905 ",$0 ,$0 ,"Indianapolis, IN"
"Jacksonville, FL",9,"$265,289 ","$264,977 ","$259,767 ","$5,210 ",$312 ,"$181,179 ","$181,179 ","$180,873 ",$306 ,$0 ,"$29,257 ","$28,945 ","$24,041 ","$4,904 ",$312 ,"$54,853 ","$54,853 ","$54,853 ",$0 ,$0 ,$0 ,"Jacksonville, FL"
"Kansas City, MO",4,"$155,248 ","$155,248 ","$151,604 ","$3,644 ",$0 ,"$145,823 ","$145,823 ","$142,179 ","$3,644 ",$0 ,"$9,425 ","$9,425 ","$9,425 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Kansas City, MO"
"Long Beach, CA",6,"$180,338 ","$180,338 ","$180,106 ",$232 ,$0 ,"$170,300 ","$170,300 ","$170,068 ",$232 ,$0 ,"$10,038 ","$10,038 ","$10,038 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Long Beach, CA"
"Los Angeles, CA",6,"$1,634,546 ","$1,634,546 ","$1,612,618 ","$21,928 ",$0 ,"$1,634,546 ","$1,634,546 ","$1,612,618 ","$21,928 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Los Angeles, CA"

"Memphis, TN",6,"$207,188 ","$207,188 ","$205,526 ","$1,662 ",$0 ,"$197,365 ","$197,365 ","$196,622 ",$743 ,$0 ,"$9,823 ","$9,823 ","$8,904 ",$919 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Memphis, TN"
"Miami, FL",9,"$126,763 ","$126,763 ","$122,924 ","$3,839 ",$0 ,"$121,908 ","$121,908 ","$118,069 ","$3,839 ",$0 ,"$4,855 ","$4,855 ","$4,855 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Miami, FL"
"Milwaukee, WI",12,"$209,838 ","$209,838 ","$206,417 ","$3,421 ",$0 ,"$196,128 ","$196,128 ","$192,707 ","$3,421 ",$0 ,"$13,710 ","$13,710 ","$13,710 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Milwaukee, WI"
"Minneapolis, MN",12,"$96,127 ","$96,127 ","$96,127 ",$0 ,$0 ,"$90,715 ","$90,715 ","$90,715 ",$0 ,$0 ,"$4,631 ","$4,631 ","$4,631 ",$0 ,$0 ,$781 ,$781 ,$781 ,$0 ,$0 ,$0 ,"Minneapolis, MN"
"Nashville, TN",6,"$254,983 ","$254,983 ","$253,472 ","$1,511 ",$0 ,"$148,149 ","$148,149 ","$146,638 ","$1,511 ",$0 ,"$58,395 ","$58,395 ","$58,395 ",$0 ,$0 ,"$48,439 ","$48,439 ","$48,439 ",$0 ,$0 ,$0 ,"Nashville, TN"
"Newark, NJ",12,"$141,087 ","$141,087 ","$141,065 ",$22 ,$0 ,"$131,307 ","$131,307 ","$131,285 ",$22 ,$0 ,"$9,780 ","$9,780 ","$9,780 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Newark, NJ"

"New Orleans, LA",12,"$253,711 ","$253,711 ","$251,197 ","$2,514 ",$0 ,"$134,517 ","$134,517 ","$134,290 ",$227 ,$0 ,"$44,613 ","$44,613 ","$44,319 ",$294 ,$0 ,"$74,581 ","$74,581 ","$72,588 ","$1,993 ","$1,993 ",$0 ,"New Orleans, LA"
"New York, NY",6,"$5,743,337 ","$5,707,250 ","$5,508,733 ","$198,517 ","$36,087 ","$3,959,188 ","$3,959,188 ","$3,810,026 ","$149,162 ",$0 ,"$512,599 ","$512,599 ","$511,264 ","$1,335 ",$0 ,"$1,271,550 ","$1,235,463 ","$1,187,443 ","$48,020 ","$38,277 ","$36,087 ","New York, NY"
"Oakland, CA",6,"$190,140 ","$190,140 ","$189,792 ",$348 ,$0 ,"$181,027 ","$181,027 ","$180,679 ",$348 ,$0 ,"$9,113 ","$9,113 ","$9,113 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Oakland, CA"
"Oklahoma City, OK",6,"$135,071 ","$135,071 ","$121,318 ","$13,753 ",$0 ,"$116,096 ","$116,096 ","$115,592 ",$504 ,$0 ,"$18,975 ","$18,975 ","$5,726 ","$13,249 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Oklahoma City, OK"
"Omaha, NE",7,"$80,329 ","$80,329 ","$77,905 ","$2,424 ",$0 ,"$67,896 ","$67,896 ","$65,476 ","$2,420 ",$0 ,"$12,433 ","$12,433 ","$12,429 ",$4 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Omaha, NE"
"Philadelphia, PA",6,"$1,098,695 ","$1,098,695 ","$1,093,719 ","$4,976 ",$0 ,"$506,736 ","$506,736 ","$503,094 ","$3,642 ",$0 ,"$235,524 ","$235,524 ","$234,739 ",$785 ,$0 ,"$356,435 ","$356,435 ","$355,886 ",$549 ,$124 ,$0 ,"Philadelphia, PA"

"Phoenix, AZ",6,"$458,894 ","$447,678 ","$387,348 ","$60,330 ","$11,216 ","$400,565 ","$400,565 ","$340,445 ","$60,120 ",$0 ,"$47,113 ","$47,113 ","$46,903 ",$210 ,$0 ,"$11,216 ",$0 ,$0 ,$0 ,$0 ,"$11,216 ","Phoenix, AZ"
"Pittsburgh, PA",12,"$64,518 ","$64,518 ","$64,299 ",$219 ,$0 ,"$60,711 ","$60,711 ","$60,492 ",$219 ,$0 ,"$3,807 ","$3,807 ","$3,807 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Pittsburgh, PA"
"Portland, OR",6,"$138,031 ","$138,031 ","$138,031 ",$0 ,$0 ,"$132,720 ","$132,720 ","$132,720 ",$0 ,$0 ,"$5,311 ","$5,311 ","$5,311 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Portland, OR"
"St.Louis, MO",4,"$237,199 ","$237,199 ","$232,847 ","$4,352 ",$0 ,"$156,704 ","$156,704 ","$152,352 ","$4,352 ",$0 ,"$38,104 ","$38,104 ","$38,104 ",$0 ,$0 ,"$42,391 ","$42,391 ","$42,391 ",$0 ,$0 ,$0 ,"St.Louis, MO"
"San Antonio, TX",9,"$226,645 ","$226,645 ","$220,416 ","$6,229 ",$0 ,"$211,930 ","$211,930 ","$205,813 ","$6,117 ",$0 ,"$14,715 ","$14,715 ","$14,603 ",$112 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"San Antonio, TX"
"San Diego, CA",6,"$390,213 ","$381,495 ","$380,691 ",$804 ,"$8,718 ","$349,342 ","$349,342 ","$348,538 ",$804 ,$0 ,"$32,153 ","$32,153 ","$32,153 ",$0 ,$0 ,"$8,718 ",$0 ,$0 ,$0 ,$0 ,"$8,718 ","San Diego, CA"

"San Francisco, CA",6,"$527,749 ","$527,749 ","$510,862 ","$16,887 ",$0 ,"$290,058 ","$290,058 ","$285,895 ","$4,163 ",$0 ,"$64,977 ","$64,977 ","$64,521 ",$456 ,$0 ,"$172,714 ","$172,714 ","$160,446 ","$12,268 ","$12,263 ",$0 ,"San Francisco, CA"
"San Jose, CA",6,"$213,865 ","$213,865 ","$211,726 ","$2,139 ",$0 ,"$213,865 ","$213,865 ","$211,726 ","$2,139 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"San Jose, CA"
"Seattle, WA",12,"$224,586 ","$207,975 ","$200,463 ","$7,512 ","$16,611 ","$185,449 ","$185,419 ","$178,064 ","$7,355 ",$30 ,"$26,055 ","$21,106 ","$20,949 ",$157 ,"$4,949 ","$13,082 ","$1,450 ","$1,450 ",$0 ,$0 ,"$11,632 ","Seattle, WA"
"Toledo, OH",12,"$84,170 ","$75,295 ","$75,295 ",$0 ,"$8,875 ","$60,137 ","$58,473 ","$58,473 ",$0 ,"$1,664 ","$14,423 ","$14,423 ","$14,423 ",$0 ,$0 ,"$9,610 ","$2,399 ","$2,399 ",$0 ,$0 ,"$7,211 ","Toledo, OH"
"Tucson, AZ",6,"$147,528 ","$147,528 ","$144,544 ","$2,984 ",$0 ,"$126,676 ","$126,676 ","$124,918 ","$1,758 ",$0 ,"$20,852 ","$20,852 ","$19,626 ","$1,226 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Tucson, AZ"
"Tulsa, OK",6,"$72,109 ","$72,109 ","$72,109 ",$0 ,$0 ,"$66,277 ","$66,277 ","$66,277 ",$0 ,$0 ,"$5,832 ","$5,832 ","$5,832 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Tulsa, OK"
"Washington, DC",9,"$634,610 ","$634,610 ","$621,865 ","$12,745 ",$0 ,"$414,394 ","$414,394 ","$406,253 ","$8,141 ",$0 ,"$55,840 ","$55,840 ","$55,840 ",$0 ,$0 ,"$164,376 ","$164,376 ","$159,772 ","$4,604 ","$4,604 ",$0 ,"Washington, DC"

"Notes:  Fiscal years end in months between July 2003 and June 2004, except for Washington DC, whose fiscal year ended on September 30, 2005.  ",,,,,,,,,,,,,,,,,,,,,,,
