Bureau of Justice Statistics,,,,,,,,,,,,,,,,,,,,
Filename: jeee13fut13.csv,,,,,,,,,,,,,,,,,,,,
"Table 13. Justice system employment and payrolls of 68 large county governments, by activity, March 2013",,,,,,,,,,,,,,,,,,,,
"Series title: Justice Expenditure and Employment Extracts, 2013 - Final (Update) NCJ 250327",,,,,,,,,,,,,,,,,,,,
Data source: Justice Expenditure and Employment Extracts Program (JEEE),,,,,,,,,,,,,,,,,,,,
"Author: Emily D. Buehler, Ph.D., BJS Statistician",,,,,,,,,,,,,,,,,,,,
Refer questions to: askbjs@ojp.usdoj.gov (202) 307-0765,,,,,,,,,,,,,,,,,,,,
Date of version: 7/7/2021,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Table 13. Justice system employment and payrolls of 68 large county governments, by activity, March 2013",,,,,,,,,,,,,,,,,,,,
(Payroll amounts in thousands of dollars),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
County,Total justice system total employees,Total justice system full-time employees ,Total justice system full-time equivalent employees,Total justice system March payrolls,Total justice system average earnings of full-time employees (dollars),Police protection total employees,Police protection full-time employees,Police protection full-time equivalent employees,Police protection March payrolls,Police protection average earnings of full-time employees (dollars),Judicial and legal total employees,Judicial and legal full-time employees,Judicial and legal full-time equivalent employees,Judicial and legal March payrolls,Judicial and legal average earnings of full-time employees (dollars),Corrections total employees,Corrections full-time employees,Corrections full-time equivalent employees,Corrections March payrolls,Corrections average earnings of full-time employees (dollars)
"Alameda, CA","2,634","2,585","2,620","21,335","8,174","1,513","1,498","1,508","12,423","8,251",557,530,551,"5,159","9,495",564,557,561,"3,753","6,708"
"Allegheny, PA","3,062","2,961","2,993","13,204","4,430",536,536,536,"3,223","6,013","1,778","1,778","1,778","6,787","3,817",748,647,679,"3,194","4,805"
"Baltimore, MD","3,584","3,214","3,347","16,821","5,126","2,701","2,382","2,481","13,378","5,519",402,374,389,"1,719","4,431",481,458,477,"1,724","3,648"
"Bergen, NJ",552,532,543,"4,579","8,466",243,232,236,"1,839","7,760",33,24,31,158,"5,059",276,276,276,"2,582","9,355"
"Bexar, TX","4,040","3,980","4,008","14,873","3,721",778,776,777,"3,303","4,253","1,222","1,177","1,198","4,755","4,001","2,040","2,027","2,033","6,815","3,356"
"Broward, FL","4,812","4,738","4,786","24,352","5,109","2,582","2,539","2,567","14,406","5,639","1,125","1,094","1,114","3,738","3,366","1,105","1,105","1,105","6,207","5,618"
