Bureau of Justice Statistics,,,,,,,,,,,
Filename: jeee13fut17.csv,,,,,,,,,,,
"Table 17. Police protection sworn and nonsworn employment and payrolls and percent distribution of full-time equivalent employment of 49 large city governments, March 2013",,,,,,,,,,,
"Series title: Justice Expenditure and Employment Extracts, 2013 - Final (Update) NCJ 250327",,,,,,,,,,,
Data source: Justice Expenditure and Employment Extracts Program (JEEE),,,,,,,,,,,
"Author: Emily D. Buehler, Ph.D., BJS Statistician",,,,,,,,,,,
Refer questions to: askbjs@ojp.usdoj.gov (202) 307-0765,,,,,,,,,,,
Date of version: 7/7/2021,,,,,,,,,,,
,,,,,,,,,,,
"Table 17. Police protection sworn and nonsworn employment and payrolls and percent distribution of full-time equivalent employment of 49 large city governments, March 2013",,,,,,,,,,,
(Payroll amounts in thousands of dollars),,,,,,,,,,,
,,,,,,,,,,,
City,Sworn total number of employees,Sworn full-time employees only,Sworn full-time equivalent employees,Sworn as a percent of total police protection full-time equivalent,Sworn March payrolls,Sworn average earnings of full-time employees (dollars),Nonsworn total number of employees,Nonsworn full-time employees only,Nonsworn full-time equivalent employees,Nonsworn as a percent of total police protection full-time equivalent,Nonsworn March payrolls
"Albuquerque, NM","1,039","1,039","1,039",70.6,"7,745","7,454",517,361,433,29.4,"2,269"
"Atlanta, GA","1,969","1,969","1,969",83,"8,004","4,065",403,403,403,17,"1,530"
"Austin, TX","1,700","1,700","1,700",73.5,"14,331","8,430",714,583,612,26.5,"2,400"
"Baltimore, MD","3,124","3,124","3,124",83.9,"19,329","6,187",797,402,599,16.1,"1,979"
"Baton Rouge, LA",750,750,750,55.3,"2,835","3,780",651,392,606,44.7,"1,839"
"Boston, MA","2,153","2,153","2,153",74.9,"16,566","7,694",838,645,722,25.1,"3,200"
"Buffalo, NY",718,718,718,84.2,"5,217","7,266",135,135,135,15.8,713
"Charlotte, NC","1,755","1,733","1,742",77.5,"10,423","5,980",521,496,505,22.5,"2,136"
"Chicago, IL","11,804","11,804","11,804",91.3,"79,809","6,761","1,476",683,"1,124",8.7,"4,755"
"Cincinnati, OH",982,982,982,85.8,"5,621","5,724",214,123,162,14.2,539
"Cleveland, OH","1,395","1,387","1,390",75.5,"7,887","5,681",715,368,451,24.5,"2,050"
"Columbus, OH","1,897","1,897","1,897",85.7,"12,851","6,774",322,311,316,14.3,"1,487"
"Dallas, TX","3,600","3,597","3,598",85.4,"21,161","5,882",859,553,613,14.6,"2,165"
"Denver, CO","1,371","1,371","1,371",69.8,"10,945","7,983",629,571,593,30.2,"2,773"
"Detroit, MI","2,777","2,777","2,777",87.7,"18,794","6,768",390,390,390,12.3,"2,025"
"El Paso, TX","1,056","1,056","1,056",80.2,"6,667","6,313",262,259,261,19.8,751
"Fort Worth, TX","1,459","1,459","1,459",80.1,"11,078","7,593",538,298,363,19.9,"1,271"
"Honolulu, HI","2,038","2,038","2,038",78.6,"13,674","6,709",613,534,554,21.4,"2,114"
"Houston, TX","5,306","5,306","5,306",79.4,"31,941","6,020","1,374","1,372","1,373",20.6,"4,678"
"Indianapolis, IN","1,519","1,519","1,519",65.4,"8,698","5,726",812,800,802,34.6,"2,414"
"Jacksonville, FL","1,577","1,577","1,577",75.9,"8,983","5,696",711,408,500,24.1,"1,499"
"Kansas City, MO","1,347","1,347","1,347",68,"3,125","2,320",634,634,634,32,"1,676"
"Long Beach, CA",850,850,850,72.8,"8,718","10,257",356,250,318,27.2,"1,729"
"Los Angeles, CA","9,973","9,880","9,922",77.3,"85,999","8,688","2,914","2,913","2,914",22.7,"18,608"
"Memphis, TN","2,360","2,360","2,360",78.3,"12,294","5,209",699,409,653,21.7,"2,027"
