Bureau of Justice Statistics,,,,,,,,,,,
Filename: jeee13fut14.csv,,,,,,,,,,,
"Table 14. Police protection sworn and nonsworn employment and payrolls and percent distribution of full-time equivalent employment of 68 large county governments, March 2013",,,,,,,,,,,
"Series title: Justice Expenditure and Employment Extracts, 2013 - Final (Update) NCJ 250327",,,,,,,,,,,
Data source: Justice Expenditure and Employment Extracts Program (JEEE),,,,,,,,,,,
"Author: Emily D. Buehler, Ph.D., BJS Statistician",,,,,,,,,,,
Refer questions to: askbjs@ojp.usdoj.gov (202) 307-0765,,,,,,,,,,,
Date of version: 7/7/2021,,,,,,,,,,,
,,,,,,,,,,,
"Table 14. Police protection sworn and nonsworn employment and payrolls and percent distribution of full-time equivalent employment of 68 large county governments, March 2013",,,,,,,,,,,
(Payroll amounts in thousands of dollars),,,,,,,,,,,
,,,,,,,,,,,
County,Sworn total number of employees ,Sworn full-time employees only,Sworn full-time equivalent employees,Sworn as a percent of total police protection full-time equivalent ,Sworn March payrolls,Sworn average earnings of full-time employees (dollars),Nonsworn total number of employees ,Nonsworn full-time employees only,Nonsworn full-time equivalent employees,Nonsworn as a percent of total police protection full-time equivalent ,Nonsworn March payrolls
"Alameda, CA",888,888,888,58.9,"9,234","10,398",625,610,620,41.1,"3,189"
"Allegheny, PA",200,200,200,37.3,"1,372","6,859",336,336,336,62.7,"1,851"
"Baltimore, MD","1,910","1,910","1,910",77,"11,884","6,222",791,472,571,23,"1,495"
"Bergen, NJ",157,157,157,66.5,"1,415","9,013",86,75,79,33.5,424
"Bexar, TX",527,525,526,67.7,"2,448","4,656",251,251,251,32.3,856
"Broward, FL","1,422","1,422","1,422",55.4,"9,106","6,403","1,160","1,117","1,145",44.6,"5,300"
"Clark, NV","2,520","2,520","2,520",61.1,"18,806","7,463","2,083","1,523","1,607",38.9,"8,374"
"Contra Costa, CA",611,611,611,66.9,"5,410","8,854",305,300,302,33.1,"1,625"
"Cook, IL",500,477,480,62.7,"3,693","7,725",308,283,285,37.3,"1,265"
"Cuyahoga, OH",160,160,160,27.2,556,"3,477",429,429,429,72.8,"1,930"
"Dade, FL","3,043","3,036","3,043",70.7,"22,856","7,521","1,536",991,"1,261",29.3,"7,043"
"Dallas, TX",366,366,366,52.5,"1,651","4,511",331,330,331,47.5,"1,337"
"DeKalb, GA","1,212","1,211","1,212",89.1,"5,251","4,335",149,147,148,10.9,504
"Delaware, PA",49,49,49,100,162,"3,306",0,0,0,-,0
"Du Page, IL",233,233,233,71,"1,551","6,657",98,92,95,29,389
"Erie, NY",149,141,144,74.2,882,"6,194",51,47,50,25.8,185
"Essex, NJ",339,339,339,82.1,"2,557","7,542",75,73,74,17.9,555
"Fairfax, VA","1,355","1,353","1,354",82,"10,706","7,908",340,255,297,18,"1,538"
"Franklin, OH",380,380,380,71,"2,380","6,263",157,153,155,29,639
"Fresno, CA",449,448,449,48.5,"2,574","5,737",497,459,477,51.5,"2,645"
"Fulton, GA",157,157,157,86.3,805,"5,129",25,25,25,13.7,84
"Hamilton, OH",157,157,157,56.7,893,"5,685",130,116,120,43.3,589
"Harris, TX","2,421","2,166","2,415",44.8,"10,161","4,398","2,980","2,980","2,980",55.2,"13,110"
"Hennepin, MN",329,329,329,51.8,"2,164","6,578",314,294,306,48.2,"1,570"
"Hillsborough, FL","1,239","1,239","1,239",62.8,"7,457","6,018",964,691,733,37.2,"2,848"
"Hudson, NJ",223,223,223,69,"1,704","7,639",105,96,100,31,357
