"Bureau of Justice Statistics",,,,,,,,,,,,,,,,,,,,,,,
"filename:  cjee0015.csv",,,,,,,,,,,,,,,,,,,,,,,
"table #:  15 Justice system expenditure of 49 large city governments by activity and character and object, fiscal 2000",,,,,,,,,,,,,,,,,,,,,,,
"series title:  Justice Expenditure and Employment Extracts 2000, NCJ 202792",,,,,,,,,,,,,,,,,,,,,,,
"data source:  Criminal Justice Expenditure and Employment Extracts Program (CJEE)",,,,,,,,,,,,,,,,,,,,,,,
"author:  Lynn Bauer",,,,,,,,,,,,,,,,,,,,,,,
"refer questions to:  askbjs@ojp.usdoj.gov (202) 307-0765",,,,,,,,,,,,,,,,,,,,,,,
"date of version:  12/19/2003",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Table 15.  Justice system expenditure of 49 large city governments by activity and character and object, fiscal 2000",,,,,,,,,,,,,,,,,,,,,,,
"(thousands of dollars)",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,"Total justice system",,,,,"Police Protection",,,,,"Judicial and Legal",,,,,"Corrections",,,,,,
,,,"Direct expenditure",,,,,"Direct expenditure",,,,,"Direct expenditure",,,,,"Direct expenditure",,,,,
"City","Fiscal year ends in month of_","Total","Total","Direct current","Capital outlay","Intergovernmental expenditure total","Total","Total","Direct current","Capital outlay","Intergovernmental expenditure total","Total","Total","Direct current","Capital outlay","Intergovernmental expenditure total","Total","Total","Direct current","Total","Construction only","Intergovernmental expenditure total","City"
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Albuquerque, NM","06",$138943.00,$138943.00,$122201.00,$16742.00,$0.00,$103587.00,$103587.00,$86845.00,$16742.00,$0.00,$4250.00,$4250.00,$4250.00,$0.00,$0.00,$31106.00,$31106.00,$31106.00,$0.00,$0.00,$0.00,"Albuquerque, NM"
"Atlanta, GA","12",$156959.00,$156959.00,$154285.00,$2674.00,$0.00,$108849.00,$108849.00,$106559.00,$2290.00,$0.00,$20459.00,$20459.00,$20219.00,$240.00,$0.00,$27651.00,$27651.00,$27507.00,$144.00,$0.00,$0.00,"Atlanta, GA"
"Austin, TX","09",$113231.00,$113231.00,$109896.00,$3335.00,$0.00,$98167.00,$98167.00,$94832.00,$3335.00,$0.00,$15064.00,$15064.00,$15064.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"Austin, TX"
"Baltimore, MD","06",$260488.00,$260488.00,$249706.00,$10782.00,$0.00,$222842.00,$222842.00,$212524.00,$10318.00,$0.00,$37646.00,$37646.00,$37182.00,$464.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"Baltimore, MD"
"Baton Rouge, LA","12",$99683.00,$99683.00,$99615.00,$68.00,$0.00,$49055.00,$49055.00,$49044.00,$11.00,$0.00,$32786.00,$32786.00,$32729.00,$57.00,$0.00,$17842.00,$17842.00,$17842.00,$0.00,$0.00,$0.00,"Baton Rouge, LA"
