"Bureau of Justice Statistics",,,,,,,,,,,,,,,,,,,,,,,
"filename:  cjee0012.csv",,,,,,,,,,,,,,,,,,,,,,,
"table #:  12 Justice system expenditures of 68 large county governments by activity and character and object, fiscal 2000",,,,,,,,,,,,,,,,,,,,,,,
"series title:  Justice Expenditure and Employment Extracts 2000, NCJ 202792",,,,,,,,,,,,,,,,,,,,,,,
"data source:  Criminal Justice Expenditure and Employment Extracts Program (CJEE)",,,,,,,,,,,,,,,,,,,,,,,
"author:  Lynn Bauer",,,,,,,,,,,,,,,,,,,,,,,
"refer questions to:  askbjs@ojp.usdoj.gov (202) 307-0765",,,,,,,,,,,,,,,,,,,,,,,
"date of version:  12/19/2003",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Table 12.   Justice system expenditures of 68 large county governments by activity and character and object, fiscal 2000",,,,,,,,,,,,,,,,,,,,,,,
"(thousands of dollars)",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,"Total justice system Direct Expenditure",,,,,"Police Protection Direct Expenditure",,,,,"Judicial and Legal Direct Expenditure",,,,,"Corrections Direct Expenditure",,,,,
,,,,,,,,,,,,,,,,,,,,"Capital outlay",,,
"County","Fiscal year ends in month of --","Total","Total","Direct current","Capital outlay","Intergovernmental expenditure total","Total","Total","Direct current","Capital outlay","Intergovernmental expenditure total","Total","Total","Direct current","Capital outlay","Intergovernmental expenditure total","Total","Total","Direct current","Total","Construction only","Intergovernmental expenditure total","County"
,,,,,,,,,,,,,,,,,,,,,,,
"Alameda, CA","06",$385519.00,$385519.00,$379728.00,$5791.00,$0.00,$59439.00,$59439.00,$54611.00,$4828.00,$0.00,$159759.00,$159759.00,$159026.00,$733.00,$0.00,$166321.00,$166321.00,$166091.00,$230.00,$0.00,$0.00,"Alameda, CA"
"Allegheny, PA","12",$160444.00,$160444.00,$159136.00,$1308.00,$0.00,$27955.00,$27955.00,$27417.00,$538.00,$0.00,$68149.00,$68149.00,$67529.00,$620.00,$0.00,$64340.00,$64340.00,$64190.00,$150.00,$0.00,$0.00,"Allegheny, PA"
"Baltimore, MD","06",$146012.00,$146012.00,$143351.00,$2661.00,$0.00,$114059.00,$114059.00,$111686.00,$2373.00,$0.00,$14919.00,$14919.00,$14738.00,$181.00,$0.00,$17034.00,$17034.00,$16927.00,$107.00,$0.00,$0.00,"Baltimore, MD"
"Bergen, NJ","06",$77642.00,$77642.00,$70630.00,$7012.00,$0.00,$23117.00,$23117.00,$19847.00,$3270.00,$0.00,$23402.00,$23402.00,$22694.00,$708.00,$0.00,$31123.00,$31123.00,$28089.00,$3034.00,$3034.00,$0.00,"Bergen, NJ"
