Bureau of Justice Statistics,,,,,,,,,,,
Filename: jeee15fut14.csv,,,,,,,,,,,
"Table 14. Police protection sworn and nonsworn employment and payrolls and percent distribution of full-time equivalent employment of 106 large county governments, March 2015",,,,,,,,,,,
"Series title: Justice Expenditure and Employment Extracts, 2015 - Final (Update) NCJ 254125",,,,,,,,,,,
Data source: Justice Expenditure and Employment Extracts Program (JEEE),,,,,,,,,,,
"Author: Emily D. Buehler, Ph.D., BJS Statistician",,,,,,,,,,,
Refer questions to: askbjs@ojp.usdoj.gov (202) 307-0765,,,,,,,,,,,
Date of version: 07/07/2021,,,,,,,,,,,
,,,,,,,,,,,
"Table 14. Police protection sworn and nonsworn employment and payrolls and percent distribution of full-time equivalent employment of 106 large county governments, March 2015",,,,,,,,,,,
(Payroll amounts in thousands of dollars),,,,,,,,,,,
,,,,,,,,,,,
County,Sworn total number of employees ,Sworn full-time employees only,Sworn full-time equivalent employees,Sworn as a percent of total police protection full-time equivalent ,Sworn March payrolls,Sworn average earnings of full-time employees (dollars),Nonsworn total number of employees ,Nonsworn full-time employees only,Nonsworn full-time equivalent employees,Nonsworn as a percent of total police protection full-time equivalent ,Nonsworn March payrolls
"Alameda, CA",923,923,923,57,"10,127","10,972",699,679,689,42.7,"3,771"
"Allegheny, PA",456,456,456,84,"2,874","6,302",87,87,87,16,469
"Anne Arundel, MD",656,656,656,75,"4,541","6,923",222,220,221,25.2,"1,025"
"Arapahoe, CO",340,340,340,69,"2,445","7,192",150,150,150,30.6,718
"Baltimore, MD","1,911","1,911","1,911",77,"12,643","6,616",809,472,579,23.3,"1,594"
"Bergen, NJ",159,159,159,67,"1,426","8,971",84,74,79,33.2,446
"Bernalillo, NM",301,301,301,78,"1,835","6,096",98,66,83,21.6,234
"Bexar, TX",670,663,668,83,"3,028","4,549",137,134,136,16.9,650
"Brevard, FL",452,451,452,60,"2,125","4,705",358,286,306,40.4,"1,059"
"Bristol, MA",0,0,0,0,0,-,0,0,0,0,0
"Broward, FL","1,396","1,396","1,396",53,"11,974","8,577","1,247","1,208","1,242",47.1,"6,018"
"Bucks, PA",26,26,26,19,199,"7,648",120,102,109,80.7,518
"Camden, NJ",614,580,606,87,"3,868","6,550",87,86,87,12.6,346
"Clark, NV","2,522","2,522","2,522",61,"20,764","8,233","1,699","1,562","1,620",39.1,"8,591"
"Cobb, GA",598,596,598,73,"2,994","5,019",279,198,219,26.8,882
"Collin, TX",134,134,134,76,743,"5,545",42,42,42,23.9,179
"Contra Costa, CA",637,637,637,67,"5,866","9,209",318,313,315,33.1,"1,761"
"Cook, IL",470,470,470,62,"4,340","9,234",304,279,283,37.6,"1,288"
"Cuyahoga, OH",155,155,155,27,584,"3,767",412,412,412,72.7,"2,075"
"Dade, FL","3,134","3,126","3,135",72,"23,805","7,607","1,463",960,"1,209",27.8,"6,146"
"Dallas, TX",303,303,303,44,"1,564","5,162",381,380,381,55.7,"1,573"
"DeKalb, GA","1,074","1,072","1,073",89,"4,734","4,412",133,132,133,11,503
"Delaware, PA",0,0,0,0,0,-,0,0,0,0,0
"Denton, TX",201,201,201,86,"1,027","5,111",33,33,33,14.1,136
"Douglas, NE",124,124,124,70,722,"5,821",63,46,53,29.9,234
"Du Page, IL",264,264,264,71,"1,752","6,635",109,104,109,29.2,427
"El Paso, CO",461,461,461,72,"2,657","5,763",190,178,184,28.5,993
"El Paso, TX",310,307,309,61,"1,879","6,102",198,198,198,39.1,701
"Erie, NY",189,176,181,71,"1,157","6,469",79,71,74,29,351
"Essex, NJ",335,335,335,86,"2,662","7,947",55,54,54,13.9,213
"Fairfax, VA","1,375","1,373","1,375",82,"11,292","8,219",346,259,303,18.1,"1,622"
"Fort Bend, TX",378,378,378,80,"1,711","4,527",96,96,96,20.3,334
