Bureau of Justice Statistics,,,,,,,,,,,
Filename: jeee15fut17.csv,,,,,,,,,,,
"Table 17. Police protection sworn and nonsworn employment and payrolls and percent distribution of full-time equivalent employment of 66 large city governments, March 2015",,,,,,,,,,,
"Series title: Justice Expenditure and Employment Extracts, 2015 - Final (Update) NCJ 254125",,,,,,,,,,,
Data source: Justice Expenditure and Employment Extracts Program (JEEE),,,,,,,,,,,
"Author: Emily D. Buehler, Ph.D., BJS Statistician",,,,,,,,,,,
Refer questions to: askbjs@ojp.usdoj.gov (202) 307-0765,,,,,,,,,,,
Date of version: 07/07/2021,,,,,,,,,,,
,,,,,,,,,,,
"Table 17. Police protection sworn and nonsworn employment and payrolls and percent distribution of full-time equivalent employment of 66 large city governments, March 2015",,,,,,,,,,,
(Payroll amounts in thousands of dollars),,,,,,,,,,,
,,,,,,,,,,,
City,Sworn total number of employees,Sworn full-time employees only,Sworn full-time equivalent employees,Sworn as a percent of total police protection full-time equivalent,Sworn March payrolls,Sworn average earnings of full-time employees (dollars),Nonsworn total number of employees,Nonsworn full-time employees only,Nonsworn full-time equivalent employees,Nonsworn as a percent of total police protection full-time equivalent,Nonsworn March payrolls
"Albuquerque, NM","1,060","1,060","1,060",70.7,"8,255","7,788",529,368,440,29.3,"2,408"
"Anaheim, CA",353,353,353,61.7,"4,178","11,836",252,153,219,38.3,"1,357"
"Arlington, TX",742,711,724,85.7,"4,587","6,346",191,107,121,14.3,396
"Atlanta, GA","2,005","2,005","2,005",82.7,"8,726","4,352",419,419,419,17.3,"1,612"
"Aurora, CO",672,672,672,77.3,"5,008","7,452",198,195,197,22.7,909
"Austin, TX","1,769","1,769","1,769",75.5,"15,902","8,989",577,567,574,24.5,"2,372"
"Bakersfield, CA",369,369,369,67.1,"3,200","8,672",188,176,181,32.9,780
"Baltimore, MD","2,763","2,763","2,763",78,"19,582","7,087",951,593,781,22,"2,954"
"Baton Rouge, LA",807,807,807,74.5,"3,710","4,598",323,190,276,25.5,733
"Boston, MA","2,158","2,158","2,158",77.1,"22,308","10,337",756,566,642,22.9,"3,275"
"Buffalo, NY",738,738,738,81.2,"4,114","5,575",171,171,171,18.8,511
"Charlotte, NC","1,729","1,709","1,714",74.4,"11,240","6,536",608,579,589,25.6,"2,615"
"Chicago, IL","11,983","11,983","11,983",91.4,"80,176","6,691","1,489",754,"1,125",8.6,"6,083"
"Cleveland, OH","1,423","1,416","1,418",77.1,"8,720","6,155",700,370,420,22.9,"2,029"
"Cincinnati, OH","1,062","1,062","1,062",85.6,"6,483","6,105",213,130,178,14.4,611
"Colorado Springs, CO",635,635,635,66.6,"4,374","6,888",335,289,318,33.4,"1,368"
"Columbus, OH","1,890","1,890","1,890",83.9,"13,787","7,295",369,356,364,16.1,"1,846"
"Corpus Christi, TX",443,443,443,79.2,"3,172","7,160",119,114,116,20.8,370
"Dallas, TX","3,538","3,538","3,538",86.9,"21,903","6,191",535,534,534,13.1,"2,153"
