"Bureau of Justice Statistics",,,,,,,,,,,,,,,,,,,,,,,
"filename:  cjee9615.csv",,,,,,,,,,,,,,,,,,,,,,,
"table #:  15 Justice system expenditure of 49 large city governments by activity and by character and object, fiscal 1996",,,,,,,,,,,,,,,,,,,,,,,
"series title:  Justice Expenditure and Employment Extracts 1996, NCJ 180883",,,,,,,,,,,,,,,,,,,,,,,
"data source:  Criminal Justice Expenditure and Employment Extracts Program (CJEE)",,,,,,,,,,,,,,,,,,,,,,,
"authors:  Lea S. Gifford and Sue Lindgren",,,,,,,,,,,,,,,,,,,,,,,
"refer questions to:  askbjs@ojp.usdoj.gov (202) 307-0765",,,,,,,,,,,,,,,,,,,,,,,
"date of version:  12/29/99",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Table 15.  Justice system expenditure of 49 large city governments by activity and by character and object, fiscal 1996",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"(Thousands of dollars)",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,"                                             Total justice system",,,,,"                                              Police Protection",,,,,"                                              Judicial and Legal",,,,,"                                                            Corrections",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,"                      Direct expenditure",,,,,"                      Direct expenditure",,,,,"                      Direct expenditure",,,,,"                                 Direct expenditure",,,,,
,,,,,,"Intergov-",,,,,"Intergov-",,,,,"Intergov-",,,,"              Capital Outlay",,"Intergov-",
,"Fiscal year",,,,,"ernmental",,,,,"ernmental",,,,,"ernmental",,,,,,"ernmental",
,"ends in",,"Total","Direct","Capital","expenditure",,"Total","Direct","Capital","expenditure",,"Total","Direct","Capital","expenditure",,"Total","Direct",,"Construc-","expenditure",
"City","month","Total","direct","current","outlay","total","Total","direct","current","outlay","total","Total","direct","current","outlay","total","Total","direct","current","Total","tion only","total","City"
,,,,,,,,,,,,,,,,,,,,,,,
"Albuquerque, NM","06",103478,103478,102775,703,0,74769,74769,74066,703,0,4495,4495,4495,0,0,24214,24214,24214,0,0,0,"Albuquerque, NM"
