Bureau of Justice Statistics,,,,,,,,,,,,,,,,,,,,,,,
Filename:  cjee0715.csv,,,,,,,,,,,,,,,,,,,,,,,
"Table 15.  Justice system expenditure of 49 large city governments by activity and character and object, fiscal year 2007",,,,,,,,,,,,,,,,,,,,,,,
"Series title:  Justice Expenditure and Employment Extracts 2007, NCJ 231540",,,,,,,,,,,,,,,,,,,,,,,
Data source:  Criminal Justice Expenditure and Employment Extracts Program (CJEE),,,,,,,,,,,,,,,,,,,,,,,
Author: Tracey Kyckelhahn,,,,,,,,,,,,,,,,,,,,,,,
Refer questions to:  askbjs@ojp.usdoj.gov (202) 307-0765,,,,,,,,,,,,,,,,,,,,,,,
Date of version:  9/14/2010,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Table 15.  Justice system expenditure of 49 large city governments by activity and character and object, fiscal year 2007",,,,,,,,,,,,,,,,,,,,,,,
(Thousands of dollars.),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,Total justice system,,,,,Police Protection,,,,,Judicial and Legal,,,,,Corrections,,,Capital Outlay,,,
,,,Direct expenditure,,,Intergovernmental expenditure,,Direct expenditure,,,Intergovernmental expenditure,,Direct expenditure,,,Intergovernmental expenditure,,Direct expenditure,,,,Intergovernmental expenditure,
City,Fiscal year ends in month of_,Total,Total,Direct current,Capital outlay,Total,Total,Total,Direct current,Capital outlay,Total,Total,Total,Direct current,Capital outlay,Total,Total,Total,Direct current,Total,Construction only,Total,City
,,,,,,,,,,,,,,,,,,,,,,,
"Albuquerque, NM",6,"$158,619 ","$158,619 ","$151,057 ","$7,562 ",$0 ,"$152,690 ","$152,690 ","$145,128 ","$7,562 ",$0 ,"$5,446 ","$5,446 ","$5,446 ",$0 ,$0 ,$483 ,$483 ,$483 ,$0 ,$0 ,$0 ,"Albuquerque, NM"
"Atlanta, GA",12,"$279,378 ","$279,378 ","$270,995 ","$8,383 ",$0 ,"$209,942 ","$209,942 ","$201,726 ","$8,216 ",$0 ,"$25,034 ","$25,034 ","$24,934 ",$100 ,$0 ,"$44,402 ","$44,402 ","$44,335 ",$67 ,$0 ,$0 ,"Atlanta, GA"
