Bureau of Justice Statistics,,,,,,,,,,,,,,,,,,,,,
filename:  cjee0313.csv,,,,,,,,,,,,,,,,,,,,,
"table #:  13 Justice system employment and payrolls of 68 large county governments by activity, March 2003",,,,,,,,,,,,,,,,,,,,,
"series title:  Justice Expenditure and Employment Extracts 2003, NCJ 212350",,,,,,,,,,,,,,,,,,,,,
data source:  Criminal Justice Expenditure and Employment Extracts Program (CJEE),,,,,,,,,,,,,,,,,,,,,
authors:  Kristen A. Hughes and Steven W. Perry,,,,,,,,,,,,,,,,,,,,,
refer questions to:  askbjs@usdoj.gov (202) 307-0765,,,,,,,,,,,,,,,,,,,,,
date of version:  1/12/2005,,,,,,,,,,,,,,,,,,,,,

"Table 13.  Justice system employment and payrolls of 68 large county governments by activity, March 2003",,,,,,,,,,,,,,,,,,,,,
(Payroll amounts in thousands of dollars),,,,,,,,,,,,,,,,,,,,,

,,Total justice system,,,,Police Protection,,,,,Judicial and Legal,,,,,Corrections,,,,,
,,Employment,,,,Employment,,,,,Employment,,,,,Employment,,,,,
County,Total employees,Full-time employees,Full-time equivalent,March payrolls,Average earnings of full-time employees (dollars),Total employees,Full-time employees,Full-time equivalent,March payrolls,Average earnings of full-time employees (dollars),Total employees,Full-time employees,Full-time equivalent,March payrolls,Average earnings of full-time employees (dollars),Total employees,Full-time employees,Full-time equivalent,March payrolls,Average earnings of full-time employees (dollars),County

"Alameda, CA","3,508","3,343","3,423","$19,560 ","$5,741 ",953,953,953,"$5,327 ","$5,590 ","1,385","1,346","1,369","$7,774 ","$5,676 ","1,170","1,044","1,101","$6,459 ","$5,963 ","Alameda, CA"
"Allegheny, PA","3,063","2,931","3,012","$9,450 ","$3,178 ",576,573,576,"$2,267 ","$3,948 ","1,765","1,724","1,742","$5,180 ","$2,988 ",722,634,694,"$2,003 ","$2,998 ","Allegheny, PA"
"Baltimore, MD","3,303","2,940","3,074","$12,299 ","$4,087 ","2,540","2,228","2,325","$9,933 ","$4,374 ",398,363,386,"$1,253 ","$3,287 ",365,349,363,"$1,113 ","$3,084 ","Baltimore, MD"
"Bergen, NJ",897,889,892,"$5,718 ","$6,406 ",198,190,193,"$1,185 ","$6,113 ",452,452,452,"$2,730 ","$6,040 ",247,247,247,"$1,803 ","$7,301 ","Bergen, NJ"
"Bexar, TX","3,591","3,531","3,558","$10,141 ","$2,858 ",622,616,618,"$1,929 ","$3,124 ","1,039","1,006","1,020","$3,292 ","$3,246 ","1,930","1,909","1,920","$4,920 ","$2,568 ","Bexar, TX"
"Broward, FL","5,930","5,796","5,870","$23,597 ","$4,043 ","3,119","3,003","3,069","$13,568 ","$4,468 ","1,007",991,998,"$3,310 ","$3,326 ","1,804","1,802","1,803","$6,720 ","$3,728 ","Broward, FL"
"Clark, NV","6,165","5,385","5,629","$28,538 ","$5,208 ","3,625","3,069","3,211","$17,192 ","$5,502 ","1,261","1,148","1,205","$5,719 ","$4,892 ","1,279","1,168","1,213","$5,627 ","$4,745 ","Clark, NV"

"Contra Costa, CA","2,025","1,875","1,900","$10,590 ","$5,581 ",935,785,810,"$5,172 ","$6,429 ",544,544,544,"$3,188 ","$5,861 ",546,546,546,"$2,230 ","$4,085 ","Contra Costa, CA"
"Cook, IL","14,596","14,564","14,576","$53,443 ","$3,669 ",836,804,816,"$3,697 ","$4,581 ","8,429","8,429","8,429","$31,173 ","$3,698 ","5,331","5,331","5,331","$18,573 ","$3,484 ","Cook, IL"
"Cuyahoga, OH","3,341","3,341","3,341","$10,301 ","$3,083 ",516,516,516,"$1,658 ","$3,214 ","1,769","1,769","1,769","$5,473 ","$3,094 ","1,056","1,056","1,056","$3,170 ","$3,002 ","Cuyahoga, OH"
"Dade, FL","10,241","9,550","9,936","$43,681 ","$4,491 ","5,223","4,600","4,929","$24,612 ","$5,203 ","2,228","2,174","2,218","$8,839 ","$4,024 ","2,790","2,776","2,789","$10,231 ","$3,676 ","Dade, FL"
"Dallas, TX","4,547","4,302","4,362","$16,829 ","$3,864 ",869,869,869,"$3,511 ","$4,040 ","1,381","1,264","1,318","$5,463 ","$4,170 ","2,297","2,169","2,175","$7,856 ","$3,615 ","Dallas, TX"
"Dekalb, GA","2,717","2,542","2,604","$9,756 ","$3,784 ","1,316","1,178","1,222","$4,757 ","$3,980 ",814,777,795,"$3,044 ","$3,831 ",587,587,587,"$1,954 ","$3,330 ","Dekalb, GA"
"Delaware, PA","1,252","1,252","1,252","$3,143 ","$2,511 ",67,67,67,$204 ,"$3,045 ",815,815,815,"$1,907 ","$2,339 ",370,370,370,"$1,033 ","$2,792 ","Delaware, PA"

"Du Page, IL","1,061","1,018","1,042","$4,343 ","$4,190 ",301,297,299,"$1,452 ","$4,857 ",498,473,489,"$1,779 ","$3,667 ",262,248,254,"$1,112 ","$4,389 ","Du Page, IL"
"Erie, NY","1,517","1,384","1,448","$6,880 ","$4,846 ",321,287,299,"$1,343 ","$4,569 ",325,322,324,"$1,659 ","$5,127 ",871,775,825,"$3,878 ","$4,831 ","Erie, NY"
"Essex, NJ","1,888","1,887","1,887","$9,400 ","$4,981 ",267,266,266,"$1,360 ","$5,106 ",715,715,715,"$3,779 ","$5,285 ",906,906,906,"$4,262 ","$4,704 ","Essex, NJ"
"Fairfax, VA","3,022","2,841","2,905","$15,174 ","$5,236 ","1,819","1,738","1,760","$9,561 ","$5,436 ",535,479,507,"$2,481 ","$4,923 ",668,624,638,"$3,132 ","$4,918 ","Fairfax, VA"
"Franklin, OH","2,459","2,368","2,453","$8,198 ","$3,395 ",494,494,494,"$2,044 ","$4,138 ","1,583","1,492","1,577","$4,819 ","$3,124 ",382,382,382,"$1,335 ","$3,494 ","Franklin, OH"
"Fresno, CA","2,735","2,577","2,700","$10,792 ","$4,062 ",754,712,746,"$3,536 ","$4,870 ",999,967,986,"$3,704 ","$3,743 ",982,898,968,"$3,553 ","$3,765 ","Fresno, CA"
"Fulton, GA","3,051","2,755","2,995","$11,594 ","$4,004 ",479,449,466,"$1,749 ","$3,724 ","1,487","1,387","1,479","$6,177 ","$4,276 ","1,085",919,"1,050","$3,668 ","$3,731 ","Fulton, GA"

"Hamilton, OH","2,646","2,544","2,587","$9,076 ","$3,498 ",435,425,427,"$1,793 ","$4,193 ","1,098","1,028","1,059","$3,762 ","$3,540 ","1,113","1,091","1,101","$3,521 ","$3,188 ","Hamilton, OH"
"Harris, TX","8,114","8,025","8,068","$30,478 ","$3,787 ","1,864","1,864","1,864","$6,511 ","$3,493 ","1,856","1,817","1,841","$8,254 ","$4,519 ","4,394","4,344","4,363","$15,713 ","$3,607 ","Harris, TX"
"Hennepin, MN","2,786","2,444","2,580","$11,420 ","$4,365 ",474,457,465,"$1,907 ","$4,119 ","1,040",915,988,"$4,608 ","$4,644 ","1,272","1,072","1,127","$4,904 ","$4,232 ","Hennepin, MN"
"Hillsborough, FL","3,942","3,502","3,608","$12,779 ","$3,597 ","1,806","1,526","1,609","$5,966 ","$3,817 ","1,267","1,107","1,130","$3,437 ","$3,068 ",869,869,869,"$3,376 ","$3,885 ","Hillsborough, FL"
"Hudson, NJ","1,226","1,200","1,212","$4,994 ","$4,107 ",272,269,270,"$1,107 ","$4,110 ",341,321,331,"$1,512 ","$4,532 ",613,610,611,"$2,375 ","$3,882 ","Hudson, NJ"
"Jackson, MO","1,197","1,114","1,132","$3,126 ","$2,762 ",307,307,307,$783 ,"$2,550 ",612,536,547,"$1,650 ","$3,012 ",278,271,278,$693 ,"$2,508 ","Jackson, MO"
"Jefferson, AL","1,020","1,007","1,016","$3,763 ","$3,719 ",390,382,387,"$1,561 ","$4,058 ",260,257,259,$840 ,"$3,251 ",370,368,370,"$1,362 ","$3,693 ","Jefferson, AL"

"Jefferson, KY a/",0,0,0, $-   , $-   ,0,0,0, $-   , $-   ,0,0,0, $-   , $-   ,0,0,0, $-   , $-   ,"Jefferson, KY"
"King, WA","3,414","3,354","3,386","$15,889 ","$4,711 ","1,040","1,034","1,038","$5,634 ","$5,436 ","1,471","1,419","1,447","$6,089 ","$4,240 ",903,901,901,"$4,166 ","$4,621 ","King, WA"
"Lake, IN","1,201","1,127","1,172","$2,835 ","$2,454 ",359,357,358,$814 ,"$2,276 ",610,550,584,"$1,490 ","$2,614 ",232,220,230,$530 ,"$2,343 ","Lake, IN"
"Los Angeles, CA","32,492","31,214","31,597","$166,328 ","$5,288 ","9,088","8,453","8,480","$45,279 ","$5,348 ","16,219","15,856","16,078","$88,692 ","$5,550 ","7,185","6,905","7,039","$32,357 ","$4,613 ","Los Angeles, CA"
"Macomb, WI","1,000",970,984,"$4,004 ","$4,060 ",206,206,206,"$1,003 ","$4,871 ",420,406,413,"$1,621 ","$3,874 ",374,358,365,"$1,380 ","$3,805 ","Macomb, WI"
"Maricopa, AZ","7,770","7,429","7,560","$24,522 ","$3,246 ","2,458","2,381","2,404","$7,809 ","$3,258 ","3,442","3,288","3,355","$11,369 ","$3,384 ","1,870","1,760","1,801","$5,344 ","$2,972 ","Maricopa, AZ"
"Middlesex, NJ",862,857,858,"$4,531 ","$5,285 ",155,150,151,$786 ,"$5,226 ",183,183,183,"$1,085 ","$5,930 ",524,524,524,"$2,660 ","$5,076 ","Middlesex, NJ"

"Milwaukee, WI","2,690","2,570","2,628","$9,429 ","$3,577 ",407,404,405,"$1,734 ","$4,282 ",934,880,908,"$3,282 ","$3,619 ","1,349","1,286","1,315","$4,414 ","$3,327 ","Milwaukee, WI"
"Monmouth, NJ","1,114",989,"1,009","$5,323 ","$5,316 ",304,211,216,$897 ,"$4,189 ",310,303,307,"$1,779 ","$5,838 ",500,475,486,"$2,647 ","$5,484 ","Monmouth, NJ"
"Monroe, NY","1,653","1,536","1,567","$7,092 ","$4,543 ",562,473,481,"$2,156 ","$4,387 ",373,364,370,"$1,571 ","$4,270 ",718,699,716,"$3,364 ","$4,790 ","Monroe, NY"
"Montgomery, MD","2,465","2,231","2,320","$12,090 ","$5,279 ","1,757","1,558","1,627","$8,962 ","$5,608 ",246,222,235,"$1,154 ","$4,896 ",462,451,458,"$1,973 ","$4,328 ","Montgomery, MD"
"Montgomery, OH","1,310","1,229","1,263","$4,596 ","$3,570 ",321,281,297,"$1,088 ","$3,558 ",845,811,823,"$3,007 ","$3,588 ",144,137,143,$501 ,"$3,491 ","Montgomery, OH"
"Montgomery, PA","1,657","1,439","1,522","$4,623 ","$3,086 ",142,140,141,$374 ,"$2,654 ",871,710,772,"$2,311 ","$3,078 ",644,589,609,"$1,938 ","$3,197 ","Montgomery, PA"
