Bureau of Justice Statistics,,,,,,,,,,,,,,,,,,,,
filename:  cjee0311.csv,,,,,,,,,,,,,,,,,,,,
"table #:  11 Justice system employment and payrolls of State governments by activity, March 2003",,,,,,,,,,,,,,,,,,,,
"series title:  Justice Expenditure and Employment Extracts 2003, NCJ 212350",,,,,,,,,,,,,,,,,,,,
data source:  Criminal Justice Expenditure and Employment Extracts Program (CJEE),,,,,,,,,,,,,,,,,,,,
authors:  Kristen A. Hughes and Steven W. Perry,,,,,,,,,,,,,,,,,,,,
refer questions to:  askbjs@usdoj.gov (202) 307-0765,,,,,,,,,,,,,,,,,,,,
date of version:  1/12/2005,,,,,,,,,,,,,,,,,,,,

"Table 11.   Justice system employment and payrolls of State governments by activity, March 2003",,,,,,,,,,,,,,,,,,,,
(Payroll amounts in thousands of dollars.),,,,,,,,,,,,,,,,,,,,

,Total justice system,,,,,Police protection,,,,,Judicial and Legal,,,,,Corrections,,,,
,,Employment,,,,,Employment,,,,,Employment,,,,,Employment,,,
State,Total employees,Full-time employees,Full-time equivalent,March payrolls,Average earnings of full-time employess (dollars),Total employees,Full-time employees,Full-time equivalent,March payrolls,Average earnings of full-time employess (dollars),Total employees,Full-time employees,Full-time equivalent,March payrolls,Average earnings of full-time employess (dollars),Total employees,Full-time employees,Full-time equivalent,March payrolls,Average earnings of full-time employess (dollars)

Total,"733,570","709,835","722,875","$2,639,081 ","$3,657 ","105,933","103,152","104,127","$438,074 ","$4,218 ","164,051","154,537","159,849","$681,953 ","$4,292 ","463,586","452,146","458,899","$1,519,054 ","$3,312 ",Total

Alabama,"9,399","9,316","9,355","$32,310 ","$3,453 ","1,199","1,199","1,199","$4,249 ","$3,544 ","3,464","3,389","3,421","$12,711 ","$3,712 ","4,736","4,728","4,735","$15,350 ","$3,244 ",Alabama
Alaska,"3,570","3,370","3,447","$14,681 ","$4,288 ",520,450,460,"$2,173 ","$4,782 ","1,267","1,173","1,216","$5,361 ","$4,433 ","1,783","1,747","1,771","$7,147 ","$4,063 ",Alaska
Arizona,"12,520","12,371","12,454","$42,473 ","$3,406 ","2,012","2,011","2,012","$7,712 ","$3,834 ","1,336","1,258","1,302","$5,761 ","$4,453 ","9,172","9,102","9,140","$29,000 ","$3,166 ",Arizona
Arkansas,"6,751","6,633","6,693","$17,879 ","$2,651 ","1,058","1,054","1,057","$3,069 ","$2,904 ","1,455","1,348","1,402","$4,868 ","$3,408 ","4,238","4,231","4,234","$9,942 ","$2,346 ",Arkansas
California,"69,898","65,212","67,790","$324,991 ","$4,838 ","14,449","13,155","13,459","$71,073 ","$5,305 ","4,322","3,943","4,108","$24,002 ","$5,895 ","51,127","48,114","50,223","$229,916 ","$4,623 ",California

Colorado,"11,634","10,762","11,351","$47,508 ","$4,219 ","1,191","1,183","1,187","$6,228 ","$5,244 ","3,778","2,992","3,518","$15,370 ","$4,513 ","6,665","6,587","6,646","$25,910 ","$3,901 ",Colorado
Connecticut,"13,995","13,713","13,828","$56,060 ","$4,035 ","1,773","1,744","1,761","$8,535 ","$4,862 ","4,671","4,503","4,547","$17,051 ","$3,694 ","7,551","7,466","7,520","$30,475 ","$4,047 ",Connecticut
Delaware,"5,252","5,139","5,183","$17,817 ","$3,447 ",918,912,917,"$3,913 ","$4,279 ","1,489","1,468","1,477","$4,952 ","$3,350 ","2,845","2,759","2,789","$8,952 ","$3,224 ",Delaware
Florida,"49,372","48,896","49,146","$154,243 ","$3,136 ","4,379","4,352","4,365","$14,868 ","$3,410 ","18,395","17,974","18,196","$66,340 ","$3,645 ","26,598","26,570","26,585","$73,035 ","$2,747 ",Florida
Georgia,"24,608","24,001","24,333","$67,826 ","$2,787 ","2,325","2,306","2,317","$7,576 ","$3,277 ","2,543","2,513","2,522","$11,327 ","$4,486 ","19,740","19,182","19,494","$48,923 ","$2,505 ",Georgia

