Bureau of Justice Statistics,,,,,,,,,,,,,,,,,,,,,,,
Filename:  jeeus0912.csv,,,,,,,,,,,,,,,,,,,,,,,
"Table 12.   Justice system expenditures of 68 large county governments by activity and character and object, fiscal 2009 (final)",,,,,,,,,,,,,,,,,,,,,,,
"Series title:  Justice Expenditure and Employment Extracts 2009, NCJ 247018",,,,,,,,,,,,,,,,,,,,,,,
Data source:  Justice Expenditure and Employment Extracts Program (JEE),,,,,,,,,,,,,,,,,,,,,,,
Author: Tracey Kyckelhahn,,,,,,,,,,,,,,,,,,,,,,,
Refer questions to:  askbjs@ojp.usdoj.gov (202) 307-0765,,,,,,,,,,,,,,,,,,,,,,,
Date of version:  ,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Table 12.   Justice system expenditures of 68 large county governments by activity and character and object, fiscal 2009 (revised)",,,,,,,,,,,,,,,,,,,,,,,
(Thousands of dollars),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,Total justice system,,,,,Police Protection,,,,,Judicial and Legal,,,,,Corrections,,,,,
,,,Direct expenditure,,,Inter-,,Direct expenditure,,,Inter-,,Direct expenditure,,,Inter-,,Direct expenditure,,,,Inter-,
,Fiscal,,,,,govern-,,,,,govern-,,,,,govern-,,,,,,govern-,
,year,,,,,mental,,,,,mental,,,,,mental,,,,Capital outlay,,mental,
,ends in,,,,,expendi-,,,,,expendi-,,,,,expendi-,,,,,,expendi-,
,month,,,Direct,Capital,ture,,,Direct,Capital,ture,,,Direct,Capital,ture,,,Direct,,Construc-,ture,
County,of --,Total,Total,current,outlay,Total,Total,Total,current,outlay,Total,Total,Total,current,outlay,Total,Total,Total,current,Total,tion only,Total,County
,,,,,,,,,,,,,,,,,,,,,,,
"Alameda, CA",6,495646,495646,482432,13214,0,86637,86637,86031,606,0,179526,179526,173191,6335,0,229483,229483,223210,6273,0,0,"Alameda, CA"
"Allegheny, PA",12,222685,222685,222362,323,0,52953,52953,52928,25,0,84011,84011,83845,166,0,85721,85721,85589,132,0,0,"Allegheny, PA"
"Baltimore, MD",6,244716,244716,244655,61,0,191468,191468,191468,0,0,20380,20380,20344,36,0,32868,32868,32843,25,0,0,"Baltimore, MD"
"Bergen, NJ",6,113941,113941,106592,7349,0,21834,21834,17325,4509,0,44165,44165,42399,1766,0,47942,47942,46868,1074,1000,0,"Bergen, NJ"
"Bexar, TX",9,288481,288481,242077,46404,0,63159,63159,61289,1870,0,89897,89897,78927,10970,0,135425,135425,101861,33564,29375,0,"Bexar, TX"
"Broward, FL",9,713699,713699,680325,33374,0,418638,418638,390198,28440,0,65609,65609,64363,1246,0,229452,229452,225764,3688,633,0,"Broward, FL"
"Clark, NV",6,1078622,1078622,1009152,69470,0,647282,647282,599119,48163,0,201687,201687,182098,19589,0,229653,229653,227935,1718,0,0,"Clark, NV"
,,,,,,,,,,,,,,,,,,,,,,,
"Contra Costa, CA",6,327352,327352,324832,2520,0,99592,99592,97163,2429,0,99493,99493,99483,10,0,128267,128267,128186,81,0,0,"Contra Costa, CA"
