Bureau of Justice Statistics,,,,,,,,,,,,,,,,,,,,,
filename:  cjee0616.csv,,,,,,,,,,,,,,,,,,,,,
"Table #:  16 Justice system employment and payrolls of 49 large city governments by activity, March 2006",,,,,,,,,,,,,,,,,,,,,
"Series title:  Justice Expenditure and Employment Statistical Extracts 2006, NCJ 224394",,,,,,,,,,,,,,,,,,,,,
Data source:  Criminal Justice Expenditure and Employment Extracts Program (CJEE),,,,,,,,,,,,,,,,,,,,,
Author:  Steven W. Perry,,,,,,,,,,,,,,,,,,,,,
Refer questions to:  askbjs@ojp.usdoj.gov (202) 307-0765,,,,,,,,,,,,,,,,,,,,,
Date of version:  08/29/2008,,,,,,,,,,,,,,,,,,,,,

"Table 16. Justice system employment and payrolls of 49 large city governments by activity, March 2006",,,,,,,,,,,,,,,,,,,,,

(Payroll amounts in thousands of dollars.),,,,,,,,,,,,,,,,,,,,,


City,Total justice system employment,,,,,Police protection employment,,,,,Judicial and legal employment,,,,,Corrections employment,,,,,
,Total employees,Full-time employees,Full-time equivalent,March payrolls,Average earnings of full-time employees (dollars),Total employees,Full-time employees,Full-time equivalent,March payrolls,Average earnings of full-time employees (dollars),Total employees,Full-time employees,Full-time equivalent,March payrolls,Average earnings of full-time employees (dollars),Total employees,Full-time employees,Full-time equivalent,March payrolls,Average earnings of full-time employees (dollars),City

"Albuquerque, NM","2,065","1,877","1,968","$7,658 ","$3,984 ","1,534","1,356","1,438","$5,850 ","$4,194 ",74,74,74,$316 ,"$4,274 ",457,447,456,"$1,491 ","$3,299 ","Albuquerque, NM"
"Atlanta, GA","3,414","3,205","3,264","$13,444 ","$4,111 ","2,404","2,266","2,292","$9,644 ","$4,224 ",562,491,524,"$2,126 ","$3,931 ",448,448,448,"$1,674 ","$3,736 ","Atlanta, GA"
"Austin, TX","2,293","2,203","2,235","$12,287 ","$5,536 ","2,041","1,974","1,998","$11,350 ","$5,720 ",252,229,237,$937 ,"$3,950 ", -   , -   , -   ,$0 ,$0 ,"Austin, TX"
"Baltimore, MD","4,870","4,528","4,700","$22,539 ","$4,909 ","4,042","3,700","3,872","$19,066 ","$5,069 ",828,828,828,"$3,473 ","$4,195 ", -   , -   , -   ,$0 ,$0 ,"Baltimore, MD"
"Baton Rouge, LA","2,208","1,918","2,025","$6,194 ","$3,132 ","1,312","1,168","1,230","$3,870 ","$3,238 ",597,451,496,"$1,610 ","$3,353 ",299,299,299,$714 ,"$2,386 ","Baton Rouge, LA"
"Boston, MA","3,996","3,780","3,873","$19,014 ","$4,977 ","2,869","2,653","2,746","$14,069 ","$5,228 ",43,43,43,$213 ,"$4,946 ","1,084","1,084","1,084","$4,732 ","$4,365 ","Boston, MA"

"Buffalo, NY","1,110",949,"1,022","$5,746 ","$5,947 ","1,087",926,999,"$5,644 ","$5,985 ",23,23,23,$102 ,"$4,444 ", -   , -   , -   ,$0 ,$0 ,"Buffalo, NY"
"Charlotte, NC","2,017","1,912","1,940","$8,860 ","$4,585 ","1,993","1,888","1,916","$8,720 ","$4,569 ",24,24,24,$139 ,"$5,809 ", -   , -   , -   ,$0 ,$0 ,"Charlotte, NC"
"Chicago, IL","19,384","18,329","18,881","$68,356 ","$3,664 ","18,891","17,836","18,388","$65,880 ","$3,627 ",493,493,493,"$2,476 ","$5,022 ", -   , -   , -   ,$0 ,$0 ,"Chicago, IL"
"Cincinnati, OH","1,369","1,367","1,369","$7,147 ","$5,223 ","1,294","1,293","1,294","$6,701 ","$5,181 ",75,74,75,$446 ,"$5,964 ", -   , -   , -   ,$0 ,$0 ,"Cincinnati, OH"
"Cleveland, OH","2,675","2,638","2,652","$10,664 ","$4,027 ","1,866","1,866","1,866","$8,187 ","$4,387 ",618,581,595,"$2,118 ","$3,574 ",191,191,191,$359 ,"$1,881 ","Cleveland, OH"
"Columbus, OH","2,705","2,653","2,683","$12,971 ","$4,861 ","2,184","2,172","2,178","$11,430 ","$5,253 ",465,426,449,"$1,332 ","$3,007 ",56,55,56,$208 ,"$3,750 ","Columbus, OH"

"Dallas, TX","4,254","3,848","4,016","$20,769 ","$5,320 ","3,892","3,502","3,666","$19,257 ","$5,425 ",362,346,350,"$1,511 ","$4,259 ", -   , -   , -   ,$0 ,$0 ,"Dallas, TX"
"Denver, CO","3,611","3,561","3,575","$17,437 ","$4,854 ","1,815","1,815","1,815","$10,244 ","$5,644 ",909,863,875,"$3,355 ","$3,725 ",887,883,885,"$3,838 ","$4,333 ","Denver, CO"
"Detroit, MI","4,256","4,256","4,256","$18,451 ","$4,335 ","3,630","3,630","3,630","$15,781 ","$4,347 ",626,626,626,"$2,670 ","$4,266 ", -   , -   , -   ,$0 ,$0 ,"Detroit, MI"
"El Paso, TX","1,502","1,487","1,492","$5,466 ","$3,663 ","1,434","1,430","1,432","$5,192 ","$3,630 ",68,57,60,$273 ,"$4,500 ", -   , -   , -   ,$0 ,$0 ,"El Paso, TX"
"Fort Worth, TX","2,183","1,937","2,015","$9,342 ","$4,750 ","1,981","1,735","1,813","$8,517 ","$4,827 ",202,202,202,$825 ,"$4,085 ", -   , -   , -   ,$0 ,$0 ,"Fort Worth, TX"
"Honolulu, HI","2,948","2,847","2,872","$13,423 ","$4,697 ","2,630","2,537","2,557","$12,020 ","$4,722 ",318,310,315,"$1,403 ","$4,493 ", -   , -   , -   ,$0 ,$0 ,"Honolulu, HI"

"Houston, TX","6,644","6,584","6,589","$28,186 ","$4,279 ","6,009","6,009","6,009","$26,256 ","$4,369 ",635,575,580,"$1,930 ","$3,337 ", -   , -   , -   ,$0 ,$0 ,"Houston, TX"
"Indianapolis, IN","6,463","5,953","6,107","$20,857 ","$3,455 ","3,540","3,270","3,304","$12,710 ","$3,865 ","1,808","1,611","1,713","$5,152 ","$3,081 ","1,115","1,072","1,090","$2,995 ","$2,763 ","Indianapolis, IN"
