Bureau of Justice Statistics,,,,,,,,,,,
Filename:  jeeus1014.csv,,,,,,,,,,,
"Table 14.  Police protection sworn and nonsworn employment and payrolls and percent distribution of full-time equivalent employment of 68 large county governments, March 2010 (final)",,,,,,,,,,,
"Series title:  Justice Expenditure and Employment Extracts 2010, NCJ 247019",,,,,,,,,,,
Data source:  Justice Expenditure and Employment Extracts Program (JEE),,,,,,,,,,,
Author: Tracey Kyckelhahn,,,,,,,,,,,
Refer questions to:  askbjs@ojp.usdoj.gov (202) 307-0765,,,,,,,,,,,
Date of version:  ,,,,,,,,,,,
,,,,,,,,,,,
"Table 14.  Police protection sworn and nonsworn employment and payrolls and percent distribution of full-time equivalent employment of 68 large county governments, March 2010 (final)",,,,,,,,,,,
(Payroll amounts in thousands of dollars),,,,,,,,,,,
,,,,,,,,,,,
,Sworn,,,,,,Nonsworn,,,,
,No. employees,,Full-time equiv. employment,,,,No. employees,,Full-time equiv. employment,,
,,,,,,Average,,,,,
,,Full-,,Percent of total,March,earnings of,,Full-,,Percent of total,March
,,time,,police protection,pay-,full-time,,time,,police protection,pay-
County,Total,only,Number,full-time equiv.,rolls,employees($),Total,only,Number,full-time equiv.,rolls
,,,,,,,,,,,
"Alameda, CA",996,996,996,62.1,9656,9694,617,602,608,37.9,3139
"Allegheny, PA",354,354,354,43.1,2282,6446,482,433,468,56.9,1765
"Baltimore, MD",1916,1916,1916,76.9,11610,6060,807,474,577,23.1,1476
"Bergen, NJ",157,157,157,61.1,1524,9708,103,81,100,38.9,467
"Bexar, TX",488,488,488,64.8,2128,4360,265,265,265,35.2,831
"Broward, FL",1478,1478,1478,50.1,13417,9078,1477,1469,1472,49.9,7551
"Clark, NV",2732,2732,2732,56,19637,7188,2593,1931,2145,44,10301
,,,,,,,,,,,
"Contra Costa, CA",634,634,634,66.9,5456,8605,317,312,314,33.1,1639
"Cook, IL",505,478,482,65,3717,7754,259,259,259,35,1359
"Cuyahoga, OH",162,162,162,33.2,775,4786,326,326,326,66.8,1184
"Dade, FL",3010,3010,3010,65.6,23632,7851,1943,1371,1577,34.4,6273
"Dallas, TX",738,635,645,59.2,2133,3327,450,444,445,40.8,1641
"Dekalb, GA",1307,1304,1306,83.2,5705,4371,347,210,263,16.8,805
"Delaware, PA",41,41,41,100,158,3862,0,0,0,0,0
,,,,,,,,,,,
"Du Page, IL",127,127,127,62,803,6327,78,78,78,38,336
"Erie, NY",256,244,249,75.2,1220,4923,89,80,82,24.8,405
"Essex, NJ",392,392,392,82.4,2803,7150,84,84,84,17.6,311
"Fairfax, VA",1370,1364,1369,83.3,10301,7535,340,254,274,16.7,1463
"Franklin, OH",368,368,368,67.6,2100,5706,177,175,176,32.4,678
"Fresno, CA",483,480,482,47.8,2660,5531,550,517,527,52.2,2799
"Fulton, GA",216,216,216,82.1,938,4344,47,43,47,17.9,153
,,,,,,,,,,,
"Hamilton, OH",166,166,166,56.8,913,5502,136,122,126,43.2,602
"Harris, TX",2419,2222,2383,43.8,10201,4420,3058,3058,3058,56.2,13515
"Hennepin, MN",337,337,337,51.8,2074,6156,322,302,314,48.2,1509
"Hillsborough, FL",1234,1234,1234,59.4,7051,5714,1044,769,845,40.6,3213
"Hudson, NJ",229,229,229,67.4,1362,5946,112,103,111,32.6,327
"Jackson, MO",192,192,192,82.8,764,3979,47,34,40,17.2,90
"Jefferson, AL",420,419,420,96.8,1966,4689,15,14,14,3.2,83
,,,,,,,,,,,
"King, WA",660,659,659,63,5635,8546,390,383,387,37,2207
"Lake, IN",156,156,156,52.7,665,4261,144,133,140,47.3,347
"Los Angeles, CA",7126,6791,6905,72.2,47619,6927,2780,2644,2664,27.8,18670
"Macomb, MI",224,224,224,92.2,1195,5335,19,19,19,7.8,81
"Maricopa, AZ",3083,3068,3070,97.6,12834,4179,78,74,77,2.4,377
"Middlesex, NJ",134,131,132,96.4,774,5877,9,4,5,3.6,39
"Milwaukee, WI",339,333,335,82.5,1759,5261,71,71,71,17.5,404
,,,,,,,,,,,
