Bureau of Justice Statistics,,,,,,,,,,,,,,,,,,,,,
Filename:  jeeus1004.csv,,,,,,,,,,,,,,,,,,,,,
"Table 4.   Justice system expenditure by character, state and type of government, fiscal 2010 (final)",,,,,,,,,,,,,,,,,,,,,
"Series title:  Justice Expenditure and Employment Extracts 2010, NCJ 247019",,,,,,,,,,,,,,,,,,,,,
Data source:  Justice Expenditure and Employment Extracts Program (JEE),,,,,,,,,,,,,,,,,,,,,
Author: Tracey Kyckelhahn,,,,,,,,,,,,,,,,,,,,,
Refer questions to:  askbjs@ojp.usdoj.gov (202) 307-0765,,,,,,,,,,,,,,,,,,,,,
Date of version:  ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Table 4.   Justice system expenditure by character, state and type of government, fiscal 2010 (final)",,,,,,,,,,,,,,,,,,,,,
(Thousands of dollars),,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,Total justice system,,,,,Police protection,,,,,Judicial and Legal,,,,,Corrections,,,
,,Direct expenditure,,,Intergov-,,Direct expenditure,,,Intergov-,,Direct expenditure,,,Intergov-,,Direct expenditure,,,Intergov-,
,,,,,ernmental,,,,,ernmental,,,,,ernmental,,,,,ernmental,
State and type,,,Direct,Capital,expenditure,,,Direct,Capital,expenditure,,,Direct,Capital,expenditure,,,Direct,Capital,expenditure,State and type
of government,Total/a,Total,current,outlay,Total,Total/a,Total,current,outlay,Total,Total/a,Total,current,outlay,Total,Total/a,Total,current,outlay,Total,of government
,,,,,,,,,,,,,,,,,,,,,
"States-local, total",210564636,210564636,202104462,8460174,,94963671,94963671,90900034,4063637,,43045538,43045538,41658951,1386587,,72555427,72555427,69545477,3009950,,"States-local, total"
State,84872909,79467047,76709026,2758021,5405862,13828055,12376317,11643564,732753,1451738,22495303,20995541,20338491,657050,1499762,48549551,46095189,44726971,1368218,2454362,State
"Local, total",131270004,131097589,125395436,5702153,172415,82593829,82587354,79256470,3330884,6475,22090561,22049997,21320460,729537,40564,26585614,26460238,24818506,1641732,125376,"Local, total"
Counties,66704472,64757067,61572444,3184623,1947405,25344056,25242706,24051947,1190759,101350,17555370,16841024,16230892,610132,714346,23805046,22673337,21289605,1383732,1131709,Counties
Municipalities,68144418,66340522,63822992,2517530,1803896,58209547,57344648,55204523,2140125,864899,5562626,5208973,5089568,119405,353653,4372245,3786901,3528901,258000,585344,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Alabama,2289369,2289369,2248404,40965,,1126496,1126496,1096235,30261,,422957,422957,417393,5564,,739916,739916,734776,5140,,Alabama
State,1029774,960016,944439,15577,69758,188062,153692,147350,6342,34370,290168,287305,282390,4915,2863,551544,519019,514699,4320,32525,State
"Local, total",1329528,1329353,1303965,25388,175,972804,972804,948885,23919,0,135827,135652,135003,649,175,220897,220897,220077,820,0,"Local, total"
Counties,589965,589197,583866,5331,768,308047,307279,302811,4468,768,78827,78827,78657,170,0,203091,203091,202398,693,0,Counties
Municipalities,776907,740156,720099,20057,36751,699127,665525,646074,19451,33602,59863,56825,56346,479,3038,17917,17806,17679,127,111,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Alaska,877682,877682,831355,46327,,328284,328284,297887,30397,,275126,275126,266952,8174,,274272,274272,266516,7756,,Alaska
State,617516,608654,591219,17435,8862,98362,89609,87961,1648,8753,248618,248509,240450,8059,109,270536,270536,262808,7728,0,State
"Local, total",269028,269028,240136,28892,0,238675,238675,209926,28749,0,26617,26617,26502,115,0,3736,3736,3708,28,0,"Local, total"
Boroughs,50445,50445,49362,1083,0,36422,36422,35343,1079,0,14023,14023,14019,4,0,0,0,0,0,0,Boroughs
Municipalities,218583,218583,190774,27809,0,202253,202253,174583,27670,0,12594,12594,12483,111,0,3736,3736,3708,28,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Arizona,4761561,4761561,4457064,304497,,2143332,2143332,2019263,124069,,955069,955069,942928,12141,,1663160,1663160,1494873,168287,,Arizona
State,1536137,1433108,1336038,97070,103029,239436,228440,216385,12055,10996,235634,186913,185149,1764,48721,1061067,1017755,934504,83251,43312,State
"Local, total",3328605,3328453,3121026,207427,152,1915044,1914892,1802878,112014,152,768156,768156,757779,10377,0,645405,645405,560369,85036,0,"Local, total"
Counties,1682418,1633282,1531558,101724,49136,397418,397131,383750,13381,287,639816,591095,587788,3307,48721,645184,645056,560020,85036,128,Counties
Municipalities,1749216,1695171,1589468,105703,54045,1528622,1517761,1419128,98633,10861,177061,177061,169991,7070,0,43533,349,349,0,43184,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Arkansas,1223246,1223246,1166638,56608,,532272,532272,518123,14149,,196144,196144,191213,4931,,494830,494830,457302,37528,,Arkansas
State,557986,556586,527534,29052,1400,81323,81323,81316,7,0,106979,106124,106095,29,855,369684,369139,340123,29016,545,State
"Local, total",668185,666660,639104,27556,1525,450949,450949,436807,14142,0,91545,90020,85118,4902,1525,125691,125691,117179,8512,0,"Local, total"
Counties,304682,304682,292232,12450,0,127784,127784,124969,2815,0,53365,53365,52242,1123,0,123533,123533,115021,8512,0,Counties
Municipalities,364903,361978,346872,15106,2925,323165,323165,311838,11327,0,39035,36655,32876,3779,2380,2703,2158,2158,0,545,Municipalities
,,,,,,,,,,,,,,,,,,,,,
California,37191561,37191561,36064131,1127430,,15299876,15299876,14846201,453675,,8965590,8965590,8595046,370544,,12926095,12926095,12622884,303211,,California
State,13956609,13641223,13189596,451627,315386,1623171,1607484,1508817,98667,15687,4376977,4313902,4073794,240108,63075,7956461,7719837,7606985,112852,236624,State
"Local, total",23550338,23550338,22874535,675803,0,13692392,13692392,13337384,355008,0,4651688,4651688,4521252,130436,0,5206258,5206258,5015899,190359,0,"Local, total"
Counties,13448840,13448840,13070783,378057,0,4171615,4171615,4097810,73805,0,4248341,4248341,4124062,124279,0,5028884,5028884,4848911,179973,0,Counties
Municipalities,10299793,10101498,9803752,297746,198295,9536464,9520777,9239574,281203,15687,466422,403347,397190,6157,63075,296907,177374,166988,10386,119533,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Colorado,3472003,3472003,3204486,267517,,1585686,1585686,1525302,60384,,574978,574978,551474,23504,,1311339,1311339,1127710,183629,,Colorado
State,1461797,1291745,1220581,71164,170052,131730,126535,120820,5715,5195,344967,342354,319793,22561,2613,985100,822856,779968,42888,162244,State
"Local, total",2180258,2180258,1983905,196353,0,1459151,1459151,1404482,54669,0,232624,232624,231681,943,0,488483,488483,347742,140741,0,"Local, total"
Counties,831170,828340,805394,22946,2830,491739,491522,469490,22032,217,128411,125798,125264,534,2613,211020,211020,210640,380,0,Counties
Municipalities,1356896,1351918,1178511,173407,4978,972607,967629,934992,32637,4978,106826,106826,106417,409,0,277463,277463,137102,140361,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Connecticut,2378085,2378085,2333846,44239,,1056347,1056347,1023483,32864,,650365,650365,646281,4084,,671373,671373,664082,7291,,Connecticut
State,1502199,1491421,1466937,24484,10778,208817,208817,195190,13627,0,611317,611231,607665,3566,86,682065,671373,664082,7291,10692,State
"Local, total",889329,886664,866909,19755,2665,850195,847530,828293,19237,2665,39134,39134,38616,518,0,0,0,0,0,0,"Local, total"
Municipalities,889415,886664,866909,19755,2751,850195,847530,828293,19237,2665,39220,39134,38616,518,86,0,0,0,0,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Delaware,694019,694019,686314,7705,,283752,283752,279261,4491,,148317,148317,147251,1066,,261950,261950,259802,2148,,Delaware
State,510446,499832,493713,6119,10614,105368,103201,100296,2905,2167,143128,134681,133615,1066,8447,261950,261950,259802,2148,0,State
"Local, total",194187,194187,192601,1586,0,180551,180551,178965,1586,0,13636,13636,13636,0,0,0,0,0,0,0,"Local, total"
Counties,75410,75410,75089,321,0,66742,66742,66421,321,0,8668,8668,8668,0,0,0,0,0,0,0,Counties
Municipalities,118777,118777,117512,1265,0,113809,113809,112544,1265,0,4968,4968,4968,0,0,0,0,0,0,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
District of Columbia,946201,946201,893904,52297,,568915,568915,522348,46567,,119401,119401,118684,717,,257885,257885,252872,5013,,District of Columbia
