Bureau of Justice Statistics,,,,,,,,,,,,,,,,,,,,,,,
filename:  cjee0412.csv,,,,,,,,,,,,,,,,,,,,,,,
"table #:  12 Justice system expenditures of 68 large county governments by activity and character and object, fiscal 2004",,,,,,,,,,,,,,,,,,,,,,,
"series title:  Justice Expenditure and Employment Extracts 2004, NCJ 215648",,,,,,,,,,,,,,,,,,,,,,,
data source:  U.S. Bureau of the Census' Criminal Justice Expenditure and Employment Extracts Program (CJEE),,,,,,,,,,,,,,,,,,,,,,,
author:  Kristen Hughes,,,,,,,,,,,,,,,,,,,,,,,
refer questions to:  askbjs@usdoj.gov (202) 307-0765,,,,,,,,,,,,,,,,,,,,,,,
date of version:  11/15/2006,,,,,,,,,,,,,,,,,,,,,,,

"Table 12.   Justice system expenditures of 68 large county governments by activity and character and object, fiscal 2004",,,,,,,,,,,,,,,,,,,,,,,

(Thousands of dollars),,,,,,,,,,,,,,,,,,,,,,,

,,Total justice system,,,,,Police Protection,,,,,Judicial and Legal,,,,,Corrections,,,,,,
,,,Direct expenditure,,,Intergovernmental expenditure,,Direct expenditure,,,Intergovernmental expenditure,,Direct expenditure,,,Intergovernmental expenditure,,Direct expenditure,,Capital outlay,,Intergovernmental expenditure,
County,Fiscal year ends in month of --,Total,Total,Direct current,Capital outlay,Total,Total,Total,Direct current,Capital outlay,Total,Total,Total,Direct current,Capital outlay,Total,Total,Total,Direct current,Total,Construction only,Total,County

"Alameda, CA",6,"$434,003 ","$434,003 ","$426,717 ","$7,286 ",$0 ,"$87,044 ","$87,044 ","$86,568 ",$476 ,$0 ,"$172,392 ","$172,392 ","$169,081 ","$3,311 ",$0 ,"$174,567 ","$174,567 ","$171,068 ","$3,499 ",$165 ,$0 ,"Alameda, CA"
"Allegheny, PA",12,"$187,127 ","$187,127 ","$186,760 ",$367 ,$0 ,"$37,751 ","$37,751 ","$37,722 ",$29 ,$0 ,"$84,067 ","$84,067 ","$83,831 ",$236 ,$0 ,"$65,309 ","$65,309 ","$65,207 ",$102 ,$0 ,$0 ,"Allegheny, PA"
"Baltimore, MD",6,"$196,325 ","$196,325 ","$169,543 ","$26,782 ",$0 ,"$135,264 ","$135,264 ","$133,351 ","$1,913 ",$0 ,"$17,023 ","$17,023 ","$16,975 ",$48 ,$0 ,"$44,038 ","$44,038 ","$19,217 ","$24,821 ","$24,729 ",$0 ,"Baltimore, MD"
"Bergen, NJ",6,"$87,288 ","$87,288 ","$82,849 ","$4,439 ",$0 ,"$14,680 ","$14,680 ","$13,710 ",$970 ,$0 ,"$40,345 ","$40,345 ","$37,363 ","$2,982 ",$0 ,"$32,263 ","$32,263 ","$31,776 ",$487 ,$0 ,$0 ,"Bergen, NJ"
"Bexar, TX",9,"$168,200 ","$168,200 ","$167,685 ",$515 ,$0 ,"$34,355 ","$34,355 ","$34,316 ",$39 ,$0 ,"$63,462 ","$63,462 ","$63,462 ",$0 ,$0 ,"$70,383 ","$70,383 ","$69,907 ",$476 ,$440 ,$0 ,"Bexar, TX"
"Broward, FL",9,"$510,630 ","$506,679 ","$490,381 ","$16,298 ","$3,951 ","$258,332 ","$258,332 ","$243,811 ","$14,521 ",$0 ,"$72,413 ","$72,413 ","$72,017 ",$396 ,$0 ,"$179,885 ","$175,934 ","$174,553 ","$1,381 ",$0 ,"$3,951 ","Broward, FL"
"Clark, NV",6,"$612,199 ","$612,199 ","$598,406 ","$13,793 ",$0 ,"$360,726 ","$360,726 ","$351,727 ","$8,999 ",$0 ,"$100,507 ","$100,507 ","$100,507 ",$0 ,$0 ,"$150,966 ","$150,966 ","$146,172 ","$4,794 ","$4,794 ",$0 ,"Clark, NV"

"Contra Costa, CA",6,"$277,946 ","$277,946 ","$275,750 ","$2,196 ",$0 ,"$79,207 ","$79,207 ","$78,713 ",$494 ,$0 ,"$96,719 ","$96,719 ","$95,284 ","$1,435 ",$0 ,"$102,020 ","$102,020 ","$101,753 ",$267 ,$0 ,$0 ,"Contra Costa, CA"
"Cook, IL",11,"$998,445 ","$998,445 ","$992,091 ","$6,354 ",$0 ,"$93,891 ","$93,891 ","$93,891 ",$0 ,$0 ,"$521,547 ","$521,547 ","$518,123 ","$3,424 ",$0 ,"$383,007 ","$383,007 ","$380,077 ","$2,930 ","$2,930 ",$0 ,"Cook, IL"
"Cuyahoga, OH",12,"$289,433 ","$286,554 ","$283,514 ","$3,040 ","$2,879 ","$24,105 ","$24,105 ","$24,047 ",$58 ,$0 ,"$174,966 ","$172,836 ","$170,003 ","$2,833 ","$2,130 ","$90,362 ","$89,613 ","$89,464 ",$149 ,$47 ,$749 ,"Cuyahoga, OH"
"Dade, FL",9,"$706,308 ","$705,577 ","$684,802 ","$20,775 ",$731 ,"$378,142 ","$377,842 ","$361,422 ","$16,420 ",$300 ,"$120,622 ","$120,622 ","$118,467 ","$2,155 ",$0 ,"$207,544 ","$207,113 ","$204,913 ","$2,200 ","$1,248 ",$431 ,"Dade, FL"
"Dallas, TX",9,"$233,878 ","$233,878 ","$232,912 ",$966 ,$0 ,"$26,347 ","$26,347 ","$25,860 ",$487 ,$0 ,"$80,277 ","$80,277 ","$80,147 ",$130 ,$0 ,"$127,254 ","$127,254 ","$126,905 ",$349 ,$0 ,$0 ,"Dallas, TX"
"Dekalb, GA",12,"$186,291 ","$186,291 ","$179,174 ","$7,117 ",$0 ,"$97,296 ","$97,296 ","$92,840 ","$4,456 ",$0 ,"$47,141 ","$47,141 ","$46,304 ",$837 ,$0 ,"$41,854 ","$41,854 ","$40,030 ","$1,824 ","$1,702 ",$0 ,"Dekalb, GA"
"Delaware, PA",12,"$76,267 ","$76,267 ","$76,267 ",$0 ,$0 ,"$3,990 ","$3,990 ","$3,990 ",$0 ,$0 ,"$35,889 ","$35,889 ","$35,889 ",$0 ,$0 ,"$36,388 ","$36,388 ","$36,388 ",$0 ,$0 ,$0 ,"Delaware, PA"

"Du Page, IL",11,"$77,169 ","$77,169 ","$74,706 ","$2,463 ",$0 ,"$21,149 ","$21,149 ","$20,480 ",$669 ,$0 ,"$24,159 ","$24,159 ","$24,159 ",$0 ,$0 ,"$31,861 ","$31,861 ","$30,067 ","$1,794 ",$0 ,$0 ,"Du Page, IL"
"Erie, NY",12,"$146,407 ","$144,294 ","$139,568 ","$4,726 ","$2,113 ","$44,223 ","$44,223 ","$39,629 ","$4,594 ",$0 ,"$22,637 ","$22,637 ","$22,584 ",$53 ,$0 ,"$79,547 ","$77,434 ","$77,355 ",$79 ,$0 ,"$2,113 ","Erie, NY"
"Essex, NJ",6,"$140,908 ","$140,908 ","$140,908 ",$0 ,$0 ,"$38,716 ","$38,716 ","$38,716 ",$0 ,$0 ,"$30,377 ","$30,377 ","$30,377 ",$0 ,$0 ,"$71,815 ","$71,815 ","$71,815 ",$0 ,$0 ,$0 ,"Essex, NJ"
"Fairfax, VA",6,"$244,835 ","$244,835 ","$233,660 ","$11,175 ",$0 ,"$175,996 ","$175,996 ","$164,904 ","$11,092 ",$0 ,"$35,791 ","$35,791 ","$35,708 ",$83 ,$0 ,"$33,048 ","$33,048 ","$33,048 ",$0 ,$0 ,$0 ,"Fairfax, VA"
"Franklin, OH",12,"$174,943 ","$174,075 ","$170,520 ","$3,555 ",$868 ,"$25,742 ","$25,742 ","$25,016 ",$726 ,$0 ,"$98,331 ","$98,331 ","$97,661 ",$670 ,$0 ,"$50,870 ","$50,002 ","$47,843 ","$2,159 ",$0 ,$868 ,"Franklin, OH"
"Fresno, CA",6,"$241,886 ","$241,886 ","$218,483 ","$23,403 ",$0 ,"$63,863 ","$63,863 ","$62,864 ",$999 ,$0 ,"$73,021 ","$73,021 ","$72,808 ",$213 ,$0 ,"$105,002 ","$105,002 ","$82,811 ","$22,191 ",$0 ,$0 ,"Fresno, CA"
"Fulton, GA",12,"$229,899 ","$229,899 ","$217,768 ","$12,131 ",$0 ,"$61,966 ","$61,966 ","$54,990 ","$6,976 ",$0 ,"$112,235 ","$112,235 ","$107,080 ","$5,155 ",$0 ,"$55,698 ","$55,698 ","$55,698 ",$0 ,$0 ,$0 ,"Fulton, GA"

"Hamilton, OH",12,"$206,943 ","$206,943 ","$199,203 ","$7,740 ",$0 ,"$92,899 ","$92,899 ","$86,536 ","$6,363 ",$0 ,"$104,219 ","$104,219 ","$102,843 ","$1,376 ",$0 ,"$9,825 ","$9,825 ","$9,824 ",$1 ,$0 ,$0 ,"Hamilton, OH"
"Harris, TX",2,"$545,491 ","$545,491 ","$539,256 ","$6,235 ",$0 ,"$341,181 ","$341,181 ","$335,271 ","$5,910 ",$0 ,"$134,259 ","$134,259 ","$133,992 ",$267 ,$0 ,"$70,051 ","$70,051 ","$69,993 ",$58 ,$0 ,$0 ,"Harris, TX"
"Hennepin, MN",12,"$217,194 ","$217,194 ","$206,178 ","$11,016 ",$0 ,"$66,829 ","$66,829 ","$59,110 ","$7,719 ",$0 ,"$63,332 ","$63,332 ","$63,151 ",$181 ,$0 ,"$87,033 ","$87,033 ","$83,917 ","$3,116 ","$1,583 ",$0 ,"Hennepin, MN"
"Hillsborough, FL",9,"$350,242 ","$350,242 ","$306,161 ","$44,081 ",$0 ,"$144,880 ","$144,880 ","$134,190 ","$10,690 ",$0 ,"$96,236 ","$96,236 ","$76,113 ","$20,123 ",$0 ,"$109,126 ","$109,126 ","$95,858 ","$13,268 ","$10,499 ",$0 ,"Hillsborough, FL"
"Hudson, NJ",6,"$76,151 ","$75,394 ","$75,394 ",$0 ,$757 ,"$14,839 ","$14,839 ","$14,839 ",$0 ,$0 ,"$18,868 ","$18,868 ","$18,868 ",$0 ,$0 ,"$42,444 ","$41,687 ","$41,687 ",$0 ,$0 ,$757 ,"Hudson, NJ"
"Jackson, MO",12,"$76,838 ","$74,950 ","$74,751 ",$199 ,"$1,888 ","$11,346 ","$9,458 ","$9,259 ",$199 ,"$1,888 ","$30,730 ","$30,730 ","$30,730 ",$0 ,$0 ,"$34,762 ","$34,762 ","$34,762 ",$0 ,$0 ,$0 ,"Jackson, MO"
"Jefferson, AL",9,"$83,528 ","$83,528 ","$83,528 ",$0 ,$0 ,"$31,398 ","$31,398 ","$31,398 ",$0 ,$0 ,"$24,425 ","$24,425 ","$24,425 ",$0 ,$0 ,"$27,705 ","$27,705 ","$27,705 ",$0 ,$0 ,$0 ,"Jefferson, AL"

"King, WA",12,"$373,861 ","$373,861 ","$370,261 ","$3,600 ",$0 ,"$107,665 ","$107,665 ","$106,169 ","$1,496 ",$0 ,"$149,098 ","$149,098 ","$148,174 ",$924 ,$0 ,"$117,098 ","$117,098 ","$115,918 ","$1,180 ","$1,043 ",$0 ,"King, WA"
"Lake, IN",12,"$56,152 ","$56,152 ","$55,663 ",$489 ,$0 ,"$14,493 ","$14,493 ","$14,412 ",$81 ,$0 ,"$24,692 ","$24,692 ","$24,490 ",$202 ,$0 ,"$16,967 ","$16,967 ","$16,761 ",$206 ,$0 ,$0 ,"Lake, IN"
"Los Angeles, CA",6,"$3,186,983 ","$3,186,983 ","$3,177,452 ","$9,531 ",$0 ,"$1,061,570 ","$1,061,570 ","$1,054,413 ","$7,157 ",$0 ,"$1,212,655 ","$1,212,655 ","$1,211,120 ","$1,535 ",$0 ,"$912,758 ","$912,758 ","$911,919 ",$839 ,$642 ,$0 ,"Los Angeles, CA"
"Macomb, MI",12,"$74,287 ","$74,287 ","$73,113 ","$1,174 ",$0 ,"$29,864 ","$29,864 ","$29,800 ",$64 ,$0 ,"$30,654 ","$30,654 ","$30,638 ",$16 ,$0 ,"$13,769 ","$13,769 ","$12,675 ","$1,094 ","$1,094 ",$0 ,"Macomb, MI"
"Maricopa, AZ",6,"$606,152 ","$606,152 ","$518,266 ","$87,886 ",$0 ,"$52,609 ","$52,609 ","$50,954 ","$1,655 ",$0 ,"$226,786 ","$226,786 ","$225,295 ","$1,491 ",$0 ,"$326,757 ","$326,757 ","$242,017 ","$84,740 ","$78,616 ",$0 ,"Maricopa, AZ"
"Middlesex, NJ",6,"$61,174 ","$61,174 ","$61,174 ",$0 ,$0 ,"$17,052 ","$17,052 ","$17,052 ",$0 ,$0 ,"$16,121 ","$16,121 ","$16,121 ",$0 ,$0 ,"$28,001 ","$28,001 ","$28,001 ",$0 ,$0 ,$0 ,"Middlesex, NJ"
