Bureau of Justice Statistics,,,,,,,,,,,,,,,,,,,,,,,
filename:  cjee0415.csv,,,,,,,,,,,,,,,,,,,,,,,
"table #:  15 Justice system expenditure of 49 large city governments by activity and character and object, fiscal 2004",,,,,,,,,,,,,,,,,,,,,,,
"series title:  Justice Expenditure and Employment Extracts 2004, NCJ 215648",,,,,,,,,,,,,,,,,,,,,,,
data source:  U.S. Bureau of the Census' Criminal Justice Expenditure and Employment Extracts Program (CJEE),,,,,,,,,,,,,,,,,,,,,,,
author:  Kristen Hughes,,,,,,,,,,,,,,,,,,,,,,,
refer questions to:  askbjs@usdoj.gov (202) 307-0765,,,,,,,,,,,,,,,,,,,,,,,
date of version:  11/15/2006,,,,,,,,,,,,,,,,,,,,,,,

"Table 15.  Justice system expenditure of 49 large city governments by activity and character and object, fiscal 2004",,,,,,,,,,,,,,,,,,,,,,,

(Thousands of dollars.),,,,,,,,,,,,,,,,,,,,,,,

,,Total justice system,,,,,Police Protection,,,,,Judicial and Legal,,,,,Corrections,,,,,,
,,,Direct expenditure,,,Intergovernmental expenditure,,Direct expenditure,,,Intergovernmental expenditure,,Direct expenditure,,,Intergovernmental expenditure,,Direct expenditure,,Capital Outlay,,Intergovernmental expenditure,
City,Fiscal year ends in month of_,Total,Total,Direct current,Capital outlay,Total,Total,Total,Direct current,Capital outlay,Total,Total,Total,Direct current,Capital outlay,Total,Total,Total,Direct current,Total,Construction only,Total,City

"Albuquerque, NM",6,"149,215","149,215","146,976","2,239",0,"100,788","100,788","98,549","2,239",0,"4,424","4,424","4,424",0,0,"44,003","44,003","44,003",0,0,0,"Albuquerque, NM"
"Atlanta, GA",12,"187,122","187,122","184,654","2,468",0,"129,676","129,676","127,724","1,952",0,"27,890","27,890","27,529",361,0,"29,556","29,556","29,401",155,0,0,"Atlanta, GA"
"Austin, TX",9,"197,505","197,505","172,883","24,622",0,"176,771","176,771","152,152","24,619",0,"20,734","20,734","20,731",3,0,0,0,0,0,0,0,"Austin, TX"
"Baltimore, MD",6,"373,769","373,769","373,456",313,0,"323,802","323,802","323,489",313,0,"49,967","49,967","49,967",0,0,0,0,0,0,0,0,"Baltimore, MD"
"Baton Rouge, LA",12,"152,063","152,063","145,313","6,750",0,"78,722","78,722","74,784","3,938",0,"49,228","49,228","46,476","2,752",0,"24,113","24,113","24,053",60,0,0,"Baton Rouge, LA"
"Boston, MA",6,"372,393","372,393","363,763","8,630",0,"247,454","247,454","238,846","8,608",0,"22,895","22,895","22,873",22,0,"102,044","102,044","102,044",0,0,0,"Boston, MA"

"Buffalo, NY",6,"69,304","69,304","67,940","1,364",0,"67,187","67,187","65,823","1,364",0,"2,117","2,117","2,117",0,0,0,0,0,0,0,0,"Buffalo, NY"
"Charlotte, NC",6,"137,644","137,644","131,772","5,872",0,"136,344","136,344","130,480","5,864",0,"1,300","1,300","1,292",8,0,0,0,0,0,0,0,"Charlotte, NC"
"Chicago, IL",12,"1,210,588","1,210,588","1,203,468","7,120",0,"1,176,559","1,176,559","1,169,439","7,120",0,"34,029","34,029","34,029",0,0,0,0,0,0,0,0,"Chicago, IL"
"Cincinnati, OH",12,"110,635","110,635","110,401",234,0,"106,239","106,239","106,005",234,0,"4,396","4,396","4,396",0,0,0,0,0,0,0,0,"Cincinnati, OH"
"Cleveland, OH",12,"233,756","233,458","233,323",135,298,"187,961","187,961","187,826",135,0,"39,136","39,136","39,136",0,0,"6,659","6,361","6,361",0,0,298,"Cleveland, OH"
"Columbus, OH",12,"223,023","212,281","211,756",525,"10,742","182,729","182,729","182,298",431,0,"27,577","27,577","27,484",93,0,"12,717","1,975","1,974",1,0,"10,742","Columbus, OH"

"Dallas, TX",9,"283,340","277,067","277,035",32,"6,273","255,922","255,922","255,904",18,0,"21,145","21,145","21,131",14,0,"6,273",0,0,0,0,"6,273","Dallas, TX"
"Denver, CO",12,"269,654","269,654","269,654",0,0,"153,255","153,255","153,255",0,0,"50,540","50,540","50,540",0,0,"65,859","65,859","65,859",0,0,0,"Denver, CO"
"Detroit, MI",6,"555,648","555,648","548,377","7,271",0,"481,745","481,745","474,474","7,271",0,"73,903","73,903","73,903",0,0,0,0,0,0,0,0,"Detroit, MI"
"El Paso, TX",8,"88,250","88,250","87,081","1,169",0,"80,289","80,289","79,120","1,169",0,"7,961","7,961","7,961",0,0,0,0,0,0,0,0,"El Paso, TX"
"Fort Worth, TX",9,"117,942","117,942","114,743","3,199",0,"101,035","101,035","97,860","3,175",0,"12,918","12,918","12,894",24,0,"3,989","3,989","3,989",0,0,0,"Fort Worth, TX"
"Honolulu, HI",6,"196,544","196,544","182,798","13,746",0,"175,897","175,897","162,168","13,729",0,"20,647","20,647","20,630",17,0,0,0,0,0,0,0,"Honolulu, HI"

"Houston, TX",6,"541,506","541,506","527,515","13,991",0,"477,873","477,873","466,182","11,691",0,"39,532","39,532","37,679","1,853",0,"24,101","24,101","23,654",447,0,0,"Houston, TX"
"Indianapolis, IN",12,"271,987","271,987","249,776","22,211",0,"162,371","162,371","151,096","11,275",0,"49,078","49,078","48,635",443,0,"60,538","60,538","50,045","10,493","10,245",0,"Indianapolis, IN"
"Jacksonville, FL",9,"260,836","260,057","257,221","2,836",779,"177,821","177,042","176,283",759,779,"29,520","29,520","27,471","2,049",0,"53,495","53,495","53,467",28,6,0,"Jacksonville, FL"
"Kansas City, MO",4,"148,652","148,652","148,505",147,0,"133,392","133,392","133,245",147,0,"8,415","8,415","8,415",0,0,"6,845","6,845","6,845",0,0,0,"Kansas City, MO"
"Long Beach, CA",6,"162,582","162,582","131,355","31,227",0,"149,411","149,411","118,184","31,227",0,"13,171","13,171","13,171",0,0,0,0,0,0,0,0,"Long Beach, CA"
"Los Angeles, CA",6,"1,306,384","1,306,384","1,301,341","5,043",0,"1,208,608","1,208,608","1,203,598","5,010",0,"97,776","97,776","97,743",33,0,0,0,0,0,0,0,"Los Angeles, CA"

"Memphis, TN",6,"183,572","183,572","180,906","2,666",0,"174,979","174,979","172,328","2,651",0,"8,593","8,593","8,578",15,0,0,0,0,0,0,0,"Memphis, TN"
"Miami, FL",9,"112,945","112,945","111,525","1,420",0,"108,479","108,479","107,066","1,413",0,"4,466","4,466","4,459",7,0,0,0,0,0,0,0,"Miami, FL"
"Milwaukee, WI",12,"222,425","222,425","220,812","1,613",0,"207,179","207,179","205,566","1,613",0,"15,246","15,246","15,246",0,0,0,0,0,0,0,0,"Milwaukee, WI"
"Minneapolis, MN",12,"100,050","100,050","100,050",0,0,"95,025","95,025","95,025",0,0,"4,260","4,260","4,260",0,0,765,765,765,0,0,0,"Minneapolis, MN"
"Nashville, TN",6,"245,417","245,417","243,212","2,205",0,"151,932","151,932","149,727","2,205",0,"54,747","54,747","54,747",0,0,"38,738","38,738","38,738",0,0,0,"Nashville, TN"
"Newark, NJ",12,"133,691","133,691","133,070",621,0,"125,100","125,100","124,479",621,0,"8,591","8,591","8,591",0,0,0,0,0,0,0,0,"Newark, NJ"

"New Orleans, LA",12,"176,307","176,307","176,294",13,0,"107,994","107,994","107,981",13,0,"38,861","38,861","38,861",0,0,"29,452","29,452","29,452",0,0,0,"New Orleans, LA"
"New York, NY",6,"5,349,282","5,311,795","5,111,448","200,347","37,487","3,626,171","3,626,171","3,507,509","118,662",0,"466,005","466,005","464,637","1,368",0,"1,257,106","1,219,619","1,139,302","80,317","73,059","37,487","New York, NY"
"Oakland, CA",6,"174,939","174,939","174,767",172,0,"167,421","167,421","167,249",172,0,"7,518","7,518","7,518",0,0,0,0,0,0,0,0,"Oakland, CA"
"Oklahoma City, OK",6,"123,899","123,899","121,015","2,884",0,"112,846","112,846","109,962","2,884",0,"11,053","11,053","11,053",0,0,0,0,0,0,0,0,"Oklahoma City, OK"
"Omaha, NE",7,"74,698","70,323","69,280","1,043","4,375","67,385","67,385","66,347","1,038",0,"2,938","2,938","2,933",5,0,"4,375",0,0,0,0,"4,375","Omaha, NE"
"Philadelphia, PA",6,"1,112,493","1,112,493","1,106,480","6,013",0,"530,748","530,748","529,668","1,080",0,"240,117","240,117","239,597",520,0,"341,628","341,628","337,215","4,413","4,086",0,"Philadelphia, PA"

"Phoenix, AZ",6,"401,423","390,417","370,620","19,797","11,006","343,443","343,443","323,932","19,511",0,"46,974","46,974","46,688",286,0,"11,006",0,0,0,0,"11,006","Phoenix, AZ"
"Pittsburgh, PA",12,"74,424","74,424","74,254",170,0,"70,517","70,517","70,367",150,0,"3,907","3,907","3,887",20,0,0,0,0,0,0,0,"Pittsburgh, PA"
"Portland, OR",6,"131,567","131,567","130,530","1,037",0,"126,522","126,522","125,485","1,037",0,"5,045","5,045","5,045",0,0,0,0,0,0,0,0,"Portland, OR"
"St.Louis, MO",4,"256,438","256,438","251,972","4,466",0,"163,622","163,622","159,156","4,466",0,"38,143","38,143","38,143",0,0,"54,673","54,673","54,673",0,0,0,"St.Louis, MO"
"San Antonio, TX",9,"218,045","218,045","211,856","6,189",0,"202,874","202,874","196,817","6,057",0,"15,171","15,171","15,039",132,0,0,0,0,0,0,0,"San Antonio, TX"
"San Diego, CA",6,"309,624","301,341","301,189",152,"8,283","272,289","272,289","272,137",152,0,"29,052","29,052","29,052",0,0,"8,283",0,0,0,0,"8,283","San Diego, CA"

"San Francisco, CA",6,"572,199","572,199","567,842","4,357",0,"351,466","351,466","348,060","3,406",0,"82,597","82,597","82,249",348,0,"138,136","138,136","137,533",603,0,0,"San Francisco, CA"
"San Jose, CA",6,"211,733","211,733","207,129","4,604",0,"211,733","211,733","207,129","4,604",0,0,0,0,0,0,0,0,0,0,0,0,"San Jose, CA"
"Seattle, WA",12,"205,335","188,410","181,637","6,773","16,925","164,153","164,153","157,380","6,773",0,"28,372","22,821","22,821",0,"5,551","12,810","1,436","1,436",0,0,"11,374","Seattle, WA"
"Toledo, OH",12,"83,272","75,106","75,106",0,"8,166","58,377","57,212","57,212",0,"1,165","15,565","15,565","15,565",0,0,"9,330","2,329","2,329",0,0,"7,001","Toledo, OH"
"Tucson, AZ",6,"123,453","123,453","123,453",0,0,"110,782","110,782","110,782",0,0,"12,671","12,671","12,671",0,0,0,0,0,0,0,0,"Tucson, AZ"
"Tulsa, OK",6,"88,991","88,991","83,617","5,374",0,"84,172","84,172","78,858","5,314",0,"4,819","4,819","4,759",60,0,0,0,0,0,0,0,"Tulsa, OK"
"Washington, DC",9,"634,940","634,940","621,865","13,075",0,"414,724","414,724","406,253","8,471",0,"55,840","55,840","55,840",0,0,"164,376","164,376","159,772","4,604","4,604",0,"Washington, DC"

"Notes:  Fiscal years end in months between July 2003 and June 2004, except for Washington DC, whose fiscal year ended on September 30, 2004. Jurisdictions without data did not report for 2004.",,,,,,,,,,,,,,,,,,,,,,,
