Bureau of Justice Statistics,,,,,,,,,,,,,,,,,,,,,
filename:  cjee0416.csv,,,,,,,,,,,,,,,,,,,,,
"table #:  16 Justice system employment and payrolls of 49 large city governments by activity, March 2004",,,,,,,,,,,,,,,,,,,,,
"series title:  Justice Expenditure and Employment Extracts 2004, NCJ 215648",,,,,,,,,,,,,,,,,,,,,
data source:  U.S. Bureau of the Census' Criminal Justice Expenditure and Employment Extracts Program (CJEE),,,,,,,,,,,,,,,,,,,,,
author:  Kristen Hughes,,,,,,,,,,,,,,,,,,,,,
refer questions to:  askbjs@usdoj.gov (202) 307-0765,,,,,,,,,,,,,,,,,,,,,
date of version:  11/15/2006,,,,,,,,,,,,,,,,,,,,,

"Table 16. Justice system employment and payrolls of 49 large city governments by activity, March 2004",,,,,,,,,,,,,,,,,,,,,

(Payroll amounts in thousands of dollars.),,,,,,,,,,,,,,,,,,,,,

,Total justice system employment,,,,,Police protection employment,,,,,Judicial and legal employment,,,,,Corrections employment,,,,,
City,Total employees,Full-time employees,Full-time equivalent,March payrolls,Average earnings of full-time employees (dollars),Total employees,Full-time employees,Full-time equivalent,March payrolls,Average earnings of full-time employees (dollars),Total employees,Full-time employees,Full-time equivalent,March payrolls,Average earnings of full-time employees (dollars),Total employees,Full-time employees,Full-time equivalent,March payrolls,Average earnings of full-time employees (dollars),City

"Albuquerque, NM","1,943","1,801","1,867","6,452","3,506","1,472","1,330","1,396","4,992","3,649",28,28,28,117,"4,195",443,443,443,"1,343","3,031","Albuquerque, NM"
"Atlanta, GA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Atlanta, GA"
"Austin, TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Austin, TX"
"Baltimore, MD","5,020","4,628","4,852","21,475","4,575","4,188","3,796","4,020","18,277","4,735",832,832,832,"3,198","3,844",0,0,0,0,0,"Baltimore, MD"
"Baton Rouge, LA","2,270","1,982","2,089","5,896","2,886","1,312","1,168","1,230","3,683","3,083",642,498,543,"1,495","2,816",316,316,316,718,"2,272","Baton Rouge, LA"
"Boston, MA","3,888","3,687","3,773","17,132","4,603","2,797","2,596","2,682","12,510","4,757",47,47,47,222,"4,727","1,044","1,044","1,044","4,400","4,214","Boston, MA"

"Buffalo, NY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Buffalo, NY"
"Charlotte, NC","1,990","1,902","1,932","7,980","4,163","1,969","1,881","1,911","7,864","4,148",21,21,21,116,"5,509",0,0,0,0,0,"Charlotte, NC"
"Chicago, IL","17,964","17,964","17,964","59,328","3,303","17,514","17,514","17,514","56,886","3,248",450,450,450,"2,442","5,427",0,0,0,0,0,"Chicago, IL"
