Bureau of Justice Statistics,,,,,,,,,,,
Filename: jeee12fut07.csv,,,,,,,,,,,
"Table 7. Police protection sworn and nonsworn employment and payrolls and percent distribution of full-time equivalent employment, by state and type of government, March 2012",,,,,,,,,,,
"Series title: Justice Expenditure and Employment Extracts, 2012 - Final (Update) NCJ 250326",,,,,,,,,,,
Data source: Justice Expenditure and Employment Extracts Program (JEEE),,,,,,,,,,,
"Author: Emily D. Buehler, Ph.D., BJS Statistician",,,,,,,,,,,
Refer questions to: askbjs@ojp.usdoj.gov (202) 307-0765,,,,,,,,,,,
Date of version: 7/7/2021,,,,,,,,,,,
,,,,,,,,,,,
"Table 7. Police protection sworn and nonsworn employment and payrolls and percent distribution of full-time equivalent employment, by state and type of government, March 2012",,,,,,,,,,,
(Payroll amounts in thousands of dollars),,,,,,,,,,,
,,,,,,,,,,,
States and type of government,Total police protection full-time equivalent employment,Sworn total number of employees,Sworn full-time employees only,Sworn full-time equivalent employees,Sworn employees as a percent of total police protection full-time equivalent,Sworn March payrolls,Nonsworn total number of employees,Nonsworn full-time employees only,Nonsworn full-time equivalent employees,Nonsworn employees as a percent of total police protection full-time equivalent,Nonsworn March payrolls
"U.S. - States-local, total","912,308","710,154","674,614","688,507",75.5,"4,044,903","260,822","200,293","223,801",24.5,"887,781"
U.S. - State,"101,086","63,947","63,340","63,514",62.8,"406,736","38,768","36,584","37,572",37.2,"154,369"
"U.S. - Local, total","811,222","646,207","611,274","624,993",77,"3,638,167","222,054","163,709","186,229",23,"733,412"
U.S. - Counties,"253,678","181,300","174,055","177,233",69.9,"926,939","84,155","70,649","76,445",30.1,"303,754"
U.S. - Municipalities,"514,657","426,749","404,236","412,826",80.2,"2,475,629","125,716","87,321","101,831",19.8,"400,902"
Alabama - Total,"14,347","11,244","10,737","10,993",76.6,"43,257","3,748","3,044","3,354",23.4,"9,298"
Alabama - State,"1,458",757,757,757,51.9,"3,393",701,701,701,48.1,"2,174"
"Alabama - Local, total","12,889","10,487","9,980","10,236",79.4,"39,865","3,047","2,343","2,653",20.6,"7,124"
Alabama - Counties,"3,267","2,644","2,492","2,559",78.3,"9,523",787,631,708,21.7,"1,817"
Alabama - Municipalities,"9,622","7,843","7,488","7,677",79.8,"30,347","2,260","1,712","1,945",20.2,"5,305"
Alaska - Total,"1,950","1,243","1,193","1,211",62.1,"8,981",800,721,739,37.9,"3,435"
Alaska - State,655,302,302,302,46.1,"2,519",389,345,353,53.9,"1,661"
"Alaska - Local, total","1,295",941,891,909,70.2,"6,462",411,376,386,29.8,"1,775"
Alaska - Boroughs,104,81,81,81,77.9,481,26,21,23,22.1,106
Alaska - Municipalities,"1,191",860,810,828,69.5,"5,981",385,355,363,30.5,"1,667"
Arizona - Total,"19,556","14,030","13,979","14,001",71.6,"78,918","5,689","5,426","5,555",28.4,"23,696"
Arizona - State,"1,847","1,079","1,079","1,079",58.4,"6,045",791,749,768,41.6,"3,372"
"Arizona - Local, total","17,709","12,951","12,900","12,922",73,"72,874","4,898","4,677","4,787",27,"20,324"
Arizona - Counties,"5,194","4,019","3,993","4,005",77.1,"17,577","1,203","1,172","1,189",22.9,"4,726"
Arizona - Municipalities,"12,515","8,932","8,907","8,917",71.3,"55,289","3,695","3,505","3,598",28.7,"15,595"
Arkansas - Total,"8,407","6,636","6,184","6,329",75.3,"22,346","2,223","1,976","2,078",24.7,"5,775"
Arkansas - State,"1,235",565,565,565,45.7,"2,459",675,665,670,54.3,"2,184"
"Arkansas - Local, total","7,172","6,071","5,619","5,764",80.4,"19,887","1,548","1,311","1,408",19.6,"3,591"
Arkansas - Counties,"2,039","1,738","1,617","1,652",81,"4,718",431,342,387,19,870
Arkansas - Municipalities,"5,133","4,333","4,002","4,112",80.1,"15,169","1,117",969,"1,021",19.9,"2,720"
California - Total,"99,357","71,267","69,792","70,370",70.8,"588,166","31,454","26,757","28,987",29.2,"155,379"
California - State,"11,041","7,862","7,803","7,811",70.7,"65,432","3,253","3,200","3,230",29.3,"13,146"
"California - Local, total","88,316","63,405","61,989","62,559",70.8,"522,735","28,201","23,557","25,757",29.2,"142,233"
California - Counties,"33,987","24,121","23,223","23,570",69.4,"180,750","10,718","10,154","10,417",30.6,"59,832"
California - Municipalities,"54,250","39,199","38,695","38,910",71.7,"341,381","17,483","13,403","15,340",28.3,"82,389"
Colorado - Total,"14,841","10,555","10,423","10,468",70.5,"63,720","4,679","4,148","4,373",29.5,"18,851"
Colorado - State,"1,226",754,754,754,61.5,"4,558",481,464,472,38.5,"2,175"
"Colorado - Local, total","13,615","9,801","9,669","9,714",71.3,"59,162","4,198","3,684","3,901",28.7,"16,675"
Colorado - Counties,"4,310","2,971","2,918","2,942",68.3,"16,311","1,468","1,299","1,368",31.7,"6,137"
Colorado - Municipalities,"9,305","6,830","6,751","6,772",72.8,"42,853","2,730","2,385","2,533",27.2,"10,536"
Connecticut - Total,"9,871","7,918","7,665","7,734",78.4,"55,925","2,976","1,785","2,137",21.6,"9,675"
Connecticut - State,"1,873","1,202","1,202","1,202",64.2,"9,456",871,641,671,35.8,"3,725"
"Connecticut - Local, total","7,998","6,716","6,463","6,532",81.7,"46,469","2,105","1,144","1,466",18.3,"5,950"
Connecticut - Municipalities,"3,964","3,305","3,301","3,303",83.3,"23,829",945,488,661,16.7,"2,477"
Delaware - Total,"2,469","1,893","1,878","1,885",76.3,"12,122",647,474,584,23.7,"2,189"
Delaware - State,"1,012",746,746,746,73.7,"5,284",268,257,266,26.3,"1,237"
"Delaware - Local, total","1,457","1,147","1,132","1,139",78.2,"6,838",379,217,318,21.8,953
Delaware - Counties,465,345,345,345,74.2,"2,170",172,30,120,25.8,304
Delaware - Municipalities,992,802,787,794,80,"4,670",207,187,198,20,648
District of Columbia - Total,"4,386","3,797","3,797","3,797",86.6,"27,256",589,589,589,13.4,"3,395"
"District of Columbia - Local, total","4,386","3,797","3,797","3,797",86.6,"27,256",589,589,589,13.4,"3,395"
District of Columbia - Municipality,"4,386","3,797","3,797","3,797",86.6,"27,253",589,589,589,13.4,"3,394"
Florida - Total ,"62,838","41,270","40,342","40,683",64.7,"229,420","25,283","20,137","22,155",35.3,"82,340"
Florida - State,"4,242","2,610","2,225","2,294",54.1,"9,656","2,079","1,885","1,948",45.9,"6,597"
"Florida - Local, total","58,596","38,660","38,117","38,389",65.5,"219,763","23,204","18,252","20,207",34.5,"75,742"
Florida - Counties,"32,576","19,174","19,026","19,085",58.6,"109,634","15,326","12,317","13,491",41.4,"51,029"
Florida - Municipalities,"26,020","19,486","19,091","19,304",74.2,"110,117","7,878","5,935","6,716",25.8,"24,708"
Georgia - Total,"28,371","22,787","21,983","22,311",78.6,"83,593","6,487","5,678","6,060",21.4,"18,499"
Georgia - State,"3,021","1,756","1,753","1,754",58.1,"5,811","1,287","1,233","1,267",41.9,"4,351"
"Georgia - Local, total","25,350","21,031","20,230","20,557",81.1,"77,782","5,200","4,445","4,793",18.9,"14,148"
Georgia - Counties,"12,222","9,918","9,681","9,786",80.1,"36,876","2,609","2,324","2,436",19.9,"6,908"
Georgia - Municipalities,"13,128","11,113","10,549","10,771",82,"40,906","2,591","2,121","2,357",18,"7,241"
Hawaii - Total,"3,740","2,898","2,898","2,898",77.5,"20,755",961,813,842,22.5,"3,122"
Hawaii - State,0,0,0,0,-,0,0,0,0,-,0
"Hawaii - Local, total","3,740","2,898","2,898","2,898",77.5,"20,755",961,813,842,22.5,"3,122"
Hawaii - Counties,"1,162",866,866,866,74.5,"5,785",351,283,296,25.5,"1,119"
Hawaii - Municipalities,"2,578","2,032","2,032","2,032",78.8,"14,970",610,530,546,21.2,"2,002"
Idaho - Total,"4,027","2,859","2,770","2,798",69.5,"13,185","1,347","1,175","1,229",30.5,"4,004"
Idaho - State,462,255,255,255,55.2,"1,370",235,200,207,44.8,787
"Idaho - Local, total","3,565","2,604","2,515","2,543",71.3,"11,815","1,112",975,"1,022",28.7,"3,217"
Idaho - Counties,"1,715","1,101","1,058","1,073",62.6,"4,405",702,613,642,37.4,"1,873"
Idaho - Municipalities,"1,850","1,503","1,457","1,470",79.5,"7,410",410,362,380,20.5,"1,341"
Illinois - Total,"41,732","34,968","32,142","33,135",79.4,"216,290","11,324","7,058","8,597",20.6,"37,386"
Illinois - State,"3,373","2,016","2,016","2,016",59.8,"15,353","1,369","1,346","1,357",40.2,"8,332"
"Illinois - Local, total","38,359","32,952","30,126","31,119",81.1,"200,937","9,955","5,712","7,240",18.9,"29,054"
Illinois - Counties,"5,716","4,054","3,773","3,898",68.2,"22,419","2,007","1,704","1,818",31.8,"7,399"
Illinois - Municipalities,"32,628","28,894","26,349","27,217",83.4,"178,504","7,927","4,001","5,411",16.6,"21,623"
Indiana - Total,"15,622","12,162","11,592","11,770",75.3,"50,563","4,768","3,425","3,852",24.7,"11,420"
Indiana - State,"1,886","1,321","1,321","1,321",70,"6,012",565,564,565,30,"1,907"
"Indiana - Local, total","13,736","10,841","10,271","10,449",76.1,"44,551","4,203","2,861","3,287",23.9,"9,512"
Indiana - Counties,"3,999","2,671","2,553","2,590",64.8,"9,911","1,589","1,283","1,409",35.2,"3,815"
Indiana - Municipalities,"9,727","8,158","7,713","7,850",80.7,"34,614","2,613","1,577","1,877",19.3,"5,698"
Iowa - Total,"7,066","5,604","5,233","5,319",75.3,"26,633","2,146","1,552","1,747",24.7,"6,566"
Iowa - State,942,649,647,648,68.8,"3,830",305,289,294,31.2,"1,533"
"Iowa - Local, total","6,124","4,955","4,586","4,671",76.3,"22,803","1,841","1,263","1,453",23.7,"5,033"
Iowa - Counties,"2,115","1,409","1,352","1,364",64.5,"6,452",906,671,751,35.5,"2,526"
Iowa - Municipalities,"4,009","3,546","3,234","3,307",82.5,"16,349",935,592,702,17.5,"2,506"
Kansas - Total,"9,017","6,593","6,142","6,271",69.5,"27,267","2,976","2,579","2,746",30.5,"9,331"
Kansas - State,"1,052",326,305,316,30,"1,530",757,718,736,70,"2,969"
"Kansas - Local, total","7,965","6,267","5,837","5,955",74.8,"25,737","2,219","1,861","2,010",25.2,"6,362"
Kansas - Counties,"2,769","1,902","1,806","1,835",66.3,"7,489","1,000",894,934,33.7,"2,730"
Kansas - Municipalities,"5,189","4,357","4,027","4,115",79.3,"18,233","1,217",965,"1,074",20.7,"3,624"
Kentucky - Total,"10,049","7,819","7,458","7,639",76,"32,218","2,689","2,225","2,410",24,"7,677"
Kentucky - State,"2,390","1,083","1,082","1,082",45.3,"4,828","1,309","1,304","1,308",54.7,"4,655"
"Kentucky - Local, total","7,659","6,736","6,376","6,557",85.6,"27,390","1,380",921,"1,102",14.4,"3,022"
Kentucky - Counties,"1,901","1,632","1,483","1,545",81.3,"5,501",490,270,356,18.7,826
Kentucky - Municipalities,"5,757","5,104","4,893","5,012",87.1,"21,889",890,651,745,12.9,"2,190"
Louisiana - Total,"17,495","13,571","12,728","13,087",74.8,"51,304","4,935","3,758","4,408",25.2,"13,965"
Louisiana - State,"1,749","1,184","1,153","1,171",67,"7,089",591,558,578,33,"2,312"
"Louisiana - Local, total","15,746","12,387","11,575","11,916",75.7,"44,214","4,344","3,200","3,830",24.3,"11,653"
Louisiana - Parishes,"6,669","4,832","4,533","4,662",69.9,"17,811","2,283","1,788","2,007",30.1,"6,696"
Louisiana - Municipalities,"9,077","7,555","7,042","7,254",79.9,"26,408","2,061","1,412","1,823",20.1,"4,957"
Maine - Total,"2,968","2,519","2,161","2,281",76.9,"10,682",841,611,687,23.1,"2,456"
Maine - State,523,301,301,301,57.6,"1,799",223,221,222,42.4,877
"Maine - Local, total","2,445","2,218","1,860","1,980",81,"8,882",618,390,465,19,"1,579"
Maine - Counties,414,354,317,328,79.2,"1,447",97,75,86,20.8,287
Maine - Municipalities,998,794,771,780,78.2,"3,722",277,186,218,21.8,736
Maryland - Total,"18,833","13,841","13,539","13,701",72.7,"82,604","5,729","4,557","5,132",27.3,"22,597"
Maryland - State,"2,334","1,484","1,484","1,484",63.6,"8,406",856,822,850,36.4,"3,604"
"Maryland - Local, total","16,499","12,357","12,055","12,217",74,"74,198","4,873","3,735","4,282",26,"18,993"
Maryland - Counties,"10,591","7,576","7,364","7,497",70.8,"46,861","3,515","2,816","3,094",29.2,"14,579"
Maryland - Municipalities,"5,908","4,781","4,691","4,720",79.9,"27,330","1,358",919,"1,188",20.1,"4,413"
Massachusetts - Total,"19,862","17,015","15,722","16,103",81.1,"117,264","4,787","3,253","3,759",18.9,"16,712"
Massachusetts - State,"2,913","2,144","2,143","2,143",73.6,"21,881",780,767,770,26.4,"4,247"
"Massachusetts - Local, total","16,949","14,871","13,579","13,960",82.4,"95,383","4,007","2,486","2,989",17.6,"12,465"
Massachusetts - Counties,10,0,0,0,0,0,10,10,10,100,49
Massachusetts - Municipalities,"9,553","8,011","7,803","7,861",82.3,"56,550","2,138","1,472","1,692",17.7,"7,686"
Michigan - Total,"20,831","17,219","15,957","16,414",78.8,"93,935","5,729","3,575","4,417",21.2,"16,819"
Michigan - State,"2,320","1,533","1,533","1,533",66.1,"10,225",802,743,787,33.9,"3,443"
"Michigan - Local, total","18,511","15,686","14,424","14,881",80.4,"83,711","4,927","2,832","3,630",19.6,"13,376"
Michigan - Counties,"4,690","3,685","3,449","3,550",75.7,"17,236","1,293",968,"1,140",24.3,"4,358"
Michigan - Municipalities,"11,959","10,280","9,527","9,808",82,"58,064","3,100","1,592","2,151",18,"7,801"
Minnesota - Total,"12,045","9,253","8,593","8,805",73.1,"52,479","3,651","2,895","3,240",26.9,"13,367"
Minnesota - State,994,548,548,548,55.1,"3,159",461,424,446,44.9,"1,725"
"Minnesota - Local, total","11,051","8,705","8,045","8,257",74.7,"49,320","3,190","2,471","2,794",25.3,"11,642"
Minnesota - Counties,"3,955","2,706","2,517","2,592",65.5,"14,381","1,525","1,251","1,363",34.5,"5,999"
Minnesota - Municipalities,"7,083","5,984","5,520","5,653",79.8,"34,918","1,644","1,220","1,430",20.2,"5,644"
Mississippi - Total,"9,759","7,749","6,932","7,264",74.4,"23,182","2,844","2,311","2,495",25.6,"5,987"
Mississippi - State,"1,197",708,708,708,59.1,"2,740",489,489,489,40.9,"1,172"
"Mississippi - Local, total","8,562","7,041","6,224","6,556",76.6,"20,442","2,355","1,822","2,006",23.4,"4,815"
Mississippi - Counties,"3,277","2,489","2,247","2,335",71.3,"6,833","1,061",845,942,28.7,"2,178"
