"Bureau of Justice Statistics											",,,,,,,,,,,
"Filename: jeee12fut14.csv											",,,,,,,,,,,
"Table 14. Police protection sworn and nonsworn employment and payrolls and percent distribution of full-time equivalent employment of 68 large county governments, March 2012											",,,,,,,,,,,
"Series title: Justice Expenditure and Employment Extracts, 2012 - Final (Update) NCJ 250326											",,,,,,,,,,,
"Data source: Justice Expenditure and Employment Extracts Program (JEEE)											",,,,,,,,,,,
"Author: Emily D. Buehler, Ph.D., BJS Statistician",,,,,,,,,,,
Refer questions to: askbjs@ojp.usdoj.gov (202) 307-0765,,,,,,,,,,,
Date of version: 7/7/2021,,,,,,,,,,,
"											",,,,,,,,,,,
"Table 14. Police protection sworn and nonsworn employment and payrolls and percent distribution of full-time equivalent employment of 68 large county governments, March 2012											",,,,,,,,,,,
"(Payroll amounts in thousands of dollars)											",,,,,,,,,,,
"											",,,,,,,,,,,
County,Sworn total number of employees ,Sworn full-time employees only,Sworn full-time equivalent employees,Sworn as a percent of total police protection full-time equivalent ,Sworn March payrolls,Sworn average earnings of full-time employees (dollars),Nonsworn total number of employees ,Nonsworn full-time employees only,Nonsworn full-time equivalent employees,Nonsworn as a percent of total police protection full-time equivalent ,Nonsworn March payrolls
"Alameda, CA",938,938,938,60.6,"9,203","9,811",618,600,611,39.4,"3,089"
"Allegheny, PA",284,284,284,37.3,"1,517","5,341",477,477,477,62.7,"2,047"
"Baltimore, MD","1,901","1,901","1,901",77.1,"11,502","6,051",789,470,565,22.9,"1,445"
"Bergen, NJ",155,155,155,63.3,"1,616","10,423",91,76,90,36.7,440
"Bexar, TX",502,502,502,68.1,"2,241","4,463",236,235,235,31.9,773
"Broward, FL","1,446","1,446","1,446",50,"9,274","6,414","1,465","1,420","1,448",50,"6,757"
"Clark, NV","2,633","2,633","2,633",62,"19,172","7,282","2,093","1,522","1,614",38,"8,258"
"Contra Costa, CA",606,606,606,66.9,"5,337","8,807",303,298,300,33.1,"1,603"
"Cook, IL",510,487,488,69.1,"4,317","8,846",218,218,218,30.9,"1,298"
"Cuyahoga, OH",160,160,160,27.5,812,"5,074",421,421,421,72.5,"1,588"
"Dade, FL","2,844","2,844","2,844",66.3,"26,669","9,377","1,691","1,194","1,445",33.7,"5,962"
