Bureau of Justice Statistics,,,,,,,,,,
Filename: jeee12fut03.csv,,,,,,,,,,
"Table 3. Percent distribution of expenditure for the justice system, by type of government, fiscal 2012",,,,,,,,,,
"Series title: Justice Expenditure and Employment Extracts, 2012 - Final (Update) NCJ 250326",,,,,,,,,,
Data source: Justice Expenditure and Employment Extracts Program (JEEE),,,,,,,,,,
"Author: Emily D. Buehler, Ph.D., BJS Statistician",,,,,,,,,,
Refer questions to: askbjs@ojp.usdoj.gov (202) 307-0765,,,,,,,,,,
Date of version: 7/7/2021,,,,,,,,,,
,,,,,,,,,,
"Table 3. Percent distribution of expenditure for the justice system, by type of government, fiscal 2012",,,,,,,,,,
(Dollar amounts in thousands),,,,,,,,,,
,,,,,,,,,,
State and type of government,Population 2012 (thousands),Total direct expenditure/a,Total justice system direct expenditure,Total justice system as a percent of total direct expenditure,Police protection direct expenditure,Police protection as a percent of total justice system,Judicial and legal direct expenditure,Judicial and legal as a percent of total justice system,Corrections direct expenditure,Corrections as a percent of total justice system
"U.S. - States-local, total",313831,3154331726,212495624,6.7,96875942,45.6,43262077,20.4,72357605,34.1
U.S. - State,-,1503633363,80247662,5.3,12924650,16.1,21711167,27.1,45611845,56.8
"U.S. - Local, total",-,1650698363,132247962,8,83951292,63.5,21550910,16.3,26745760,20.2
U.S. - Counties,-,369970025,65077028,17.6,25985015,39.9,16410080,25.2,22681933,34.9
U.S. - Municipalities,-,530080763,62141020,11.7,53646286,86.3,4781402,7.7,3713332,6
Alabama - Total,4816,44777598,2179631,4.9,1129635,51.8,338459,15.5,711537,32.6
Alabama - State,-,24208233,829157,3.4,115031,13.9,199271,24,514855,62.1
"Alabama - Local, total",-,20569365,1350474,6.6,1014604,75.1,139188,10.3,196682,14.6
Alabama - Counties,-,2184244,599459,27.4,343280,57.3,76903,12.8,179276,29.9
Alabama - Municipalities,-,6216295,751015,12.1,671324,89.4,62285,8.3,17406,2.3
Alaska - Total,730,14635366,924120,6.3,342463,37.1,264673,28.6,316984,34.3
Alaska - State,-,9832129,669817,6.8,120605,18,236566,35.3,312646,46.7
"Alaska - Local, total",-,4803237,254303,5.3,221858,87.2,28107,11.1,4338,1.7
Alaska - Boroughs,-,1816234,31112,1.7,17499,56.2,13613,43.8,0,0
Alaska - Municipalities,-,2824482,223191,7.9,204359,91.6,14494,6.5,4338,1.9
Arizona - Total,6555,51103967,4579598,9,2061378,45,973740,21.3,1544480,33.7
