"Bureau of Justice Statistics",,,,,,,,,,,
"filename:  cjee9717.csv",,,,,,,,,,,
"table 17:  Police protection sworn and nonsworn employment and payrolls and percent distribution",,,,,,,,,,,
"of full-time equivalent employment of 49 large city governments, March 1997",,,,,,,,,,,
"series title:  Justice Expenditure and Employment Extracts 1996, NCJ 185672",,,,,,,,,,,
"data source:  Criminal Justice Expenditure and Employment Extracts Program (CJEE)",,,,,,,,,,,
"author:  Sidra Lea Gifford",,,,,,,,,,,
"refer questions to:  askbjs@ojp.usdoj.gov (202) 307-0765",,,,,,,,,,,
"date of version:  11/29/2000",,,,,,,,,,,
,,,,,,,,,,,
"Table 17. Police protection sworn and nonsworn employment and payrolls and percent distribution",,,,,,,,,,,
"of full-time equivalent employment of 49 large city governments, March 1997",,,,,,,,,,,
,,,,,,,,,,,
"","                                                                       Sworn",,,,,,"                                                               Nonsworn",,,,
"",,,,,,,"",,,,
"","","","","Percent of","","Average","","","","Percent of",""
"","                         Number of employees",,,"total police","March","earnings of","                         Number of employees",,,"total police","March"
"","","","","protection","payrolls","fulltime","","","","protection","payrolls"
"","","Full-time","Full-time","full-time","(thousands","employees","","Full-time","Full-time","full-time","(thousands"
"City","Total","only","equivalent","equivalent","of dollars)","(dollars)","Total","only","equivalent","equivalent","of dollars)"
,,,,,,,,,,,
"Albuquerque, NM",854,854,854,66.4,2764,3236,528,360,433,33.6,786
"Atlanta, GA",1882,1782,1808,89.7,5108,2846,208,208,208,10.3,480
"Austin, TX",952,952,952,67.6,3825,4018,582,433,457,32.4,981
"Baltimore, MD",3100,3100,3100,78.0,9911,3197,1043,685,876,22.0,2400
"Baton Rouge, LA",842,842,842,73.3,2660,3159,397,251,307,26.7,803
"Boston, MA",2165,2165,2165,75.5,8510,3931,784,597,704,24.5,1516
,,,,,,,,,,,
"Buffalo, NY",923,923,923,77.0,3124,3385,386,192,275,23.0,757
"Charlotte, NC",1428,1428,1428,88.3,4192,2936,261,163,190,11.7,620
"Chicago, IL",13750,13750,13750,80.1,72280,5257,3422,3422,3422,19.9,13129
"Cincinnati, OH",1038,1038,1038,81.9,3356,3233,229,222,229,18.1,605
"Cleveland, OH",1829,1821,1826,74.3,6618,3628,990,529,630,25.7,1533
"Columbus, OH",1710,1710,1710,82.0,6807,3981,377,376,376,18.0,1002
,,,,,,,,,,,
"Dallas, TX",3092,3092,3092,80.5,10687,3456,751,735,751,19.5,1730
