"Bureau of Justice Statistics",,,,,,,,,,,,,,,,,,,,,
"filename:  cjee9713.csv",,,,,,,,,,,,,,,,,,,,,
"table 13:  Justice system employment and payrolls of 68 large county",,,,,,,,,,,,,,,,,,,,,
"governments by activity, March 1997",,,,,,,,,,,,,,,,,,,,,
"series title:  Justice Expenditure and Employment Extracts 1997, NCJ 185672",,,,,,,,,,,,,,,,,,,,,
"data source:  Criminal Justice Expenditure and Employment Extracts Program (CJEE)",,,,,,,,,,,,,,,,,,,,,
"author:  Sidra Lea Gifford",,,,,,,,,,,,,,,,,,,,,
"refer questions to:  askbjs@ojp.usdoj.gov (202) 307-0765",,,,,,,,,,,,,,,,,,,,,
"date of version:  11/29/2000",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Table 13.  Justice system employment and payrolls of 68 large county",,,,,,,,,,,,,,,,,,,,,
"governments by activity, March 1997",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,"                                                    Total justice system",,,,,"                                                     Police Protection",,,,,"                                                    Judicial and Legal",,,,,"                                                             Corrections",,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,"Average",,,,,"Average",,,,,"Average",,,,,"Average",
,"                                  Employment",,,"March","earnings of","                                 Employment",,,"March","earnings of","                                 Employment",,,"March","earnings of","                                 Employment",,,"March","earnings of",
,,,,"payrolls","full-time",,,,"payrolls","full-time",,,,"payrolls","full-time",,,,"payrolls","full-time",
,"Total","Full-time","Full-time","(thousands","employees","Total","Full-time","Full-time","(thousands","employees","Total","Full-time","Full-time","(thousands","employees","Total","Full-time","Full-time","(thousands","employees",
"County","employees","employees","equivalent","of dollars)","(dollars)","employees","employees","equivalent","of dollars)","(dollars)","employees","employees","equivalent","of dollars)","(dollars)","employees","employees","equivalent","of dollars)","(dollars)","County"
,,,,,,,,,,,,,,,,,,,,,
"Alameda, CA",3212,3003,3147,13797,4436,1296,1275,1280,5907,4625,1269,1206,1250,5578,4465,647,522,617,2312,3909,"Alameda, CA"
