"Bureau of Justice Statistics",,,,,,,,,,,,,,,,,,,,,,,
"filename:  cjee9712.csv",,,,,,,,,,,,,,,,,,,,,,,
"table 12:  Justice system expenditures of 68 large county governments by activity",,,,,,,,,,,,,,,,,,,,,,,
"and character and object, fiscal 1997",,,,,,,,,,,,,,,,,,,,,,,
"series title:  Justice Expenditure and Employment Extracts 1997, NCJ 185672",,,,,,,,,,,,,,,,,,,,,,,
"data source:  Criminal Justice Expenditure and Employment Extracts Program (CJEE)",,,,,,,,,,,,,,,,,,,,,,,
"author:  Sidra Lea Gifford",,,,,,,,,,,,,,,,,,,,,,,
"refer questions to:  askbjs@ojp.usdoj.gov (202) 307-0765",,,,,,,,,,,,,,,,,,,,,,,
"date of version:  11/29/2000",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Table 12.   Justice system expenditures of 68 large county governments by activity",,,,,,,,,,,,,,,,,,,,,,,
"and character and object, fiscal 1997",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"(Thousands of dollars)",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,"                                                  Total justice system",,,,,"                                                   Police Protection",,,,,"                                                    Judicial and Legal",,,,,"                                                                    Corrections",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,"                         Direct expenditure",,,,,"                        Direct expenditure",,,,,"                           Direct expenditure",,,,,"                                     Direct expenditure",,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,"Fiscal",,,,,"Intergovern-",,,,,"Intergovern-",,,,,"Intergovern-",,,,"                    Capital outlay",,"Intergovern-",
,"year",,,,,"mental",,,,,"mental",,,,,"mental",,,,,,"mental",
,"ends in",,"Total","Direct","Capital","expenditure",,"Total","Direct","Capital","expenditure",,"Total","Direct","Capital","expenditure",,"Total","Direct",,"Construc-","expenditure",
"County","month","Total","direct","current","outlay","total","Total","direct","current","outlay","total","Total","direct","current","outlay","total","Total","direct","current","Total","tion only","total","County"
,,,,,,,,,,,,,,,,,,,,,,,
"Alameda, CA","06",296924,296924,294573,2351,0,37409,37409,36529,880,0,140390,140390,139948,442,0,119125,119125,118096,1029,662,0,"Alameda, CA"
"Allegheny, PA","12",145527,145527,144828,699,0,23140,23140,23062,78,0,62621,62621,62142,479,0,59766,59766,59624,142,0,0,"Allegheny, PA"
"Baltimore, MD","06",113184,113184,112396,788,0,86020,86020,85470,550,0,12427,12427,12273,154,0,14737,14737,14653,84,0,0,"Baltimore, MD"
"Bergen, NJ","12",70750,70750,67622,3128,0,14837,14837,12165,2672,0,34465,34465,34011,454,0,21448,21448,21446,2,0,0,"Bergen, NJ"
"Bexar, TX","12",111408,111408,100149,11259,0,17548,17548,17127,421,0,36338,36338,36183,155,0,57522,57522,46839,10683,10489,0,"Bexar, TX"
"Broward, FL","09",273987,272387,263455,8932,1600,123557,123557,118767,4790,0,54890,54890,53603,1287,0,95540,93940,91085,2855,2438,1600,"Broward, FL"
"Contra Costa, CA","06",173913,173913,172121,1792,0,43293,43293,42795,498,0,73602,73602,72410,1192,0,57018,57018,56916,102,98,0,"Contra Costa, CA"
,,,,,,,,,,,,,,,,,,,,,,,
"Cook, IL","11",679789,679789,645966,33823,0,57925,57925,57925,0,0,342953,342953,341179,1774,0,278911,278911,246862,32049,32049,0,"Cook, IL"
"Cuyahoga, OH","12",179137,177332,172615,4717,1805,15618,15618,15472,146,0,98187,96531,95452,1079,1656,65332,65183,61691,3492,3379,149,"Cuyahoga, OH"
"Dade, FL","09",665847,664710,641129,23581,1137,325789,325789,321117,4672,0,149837,148700,137082,11618,1137,190221,190221,182930,7291,6602,0,"Dade, FL"
"Dallas, TX","12",268175,268175,266151,2024,0,23129,23129,22545,584,0,74556,74556,73634,922,0,170490,170490,169972,518,28,0,"Dallas, TX"
"Delaware, PA","12",47795,47485,47485,0,310,2917,2917,2917,0,0,23351,23351,23351,0,0,21527,21217,21217,0,0,310,"Delaware, PA"
"Du Page, IL","11",52806,52806,50510,2296,0,15607,15607,14745,862,0,17286,17286,16694,592,0,19913,19913,19071,842,709,0,"Du Page, IL"
"Erie, NY","12",92360,90657,89259,1398,1703,28918,28918,27867,1051,0,17404,17404,17112,292,0,46038,44335,44280,55,0,1703,"Erie, NY"
,,,,,,,,,,,,,,,,,,,,,,,
"Essex, MA","06",30278,30278,30278,0,0,0,0,0,0,0,1620,1620,1620,0,0,28658,28658,28658,0,0,0,"Essex, MA"
"Essex, NJ","12",129971,129971,129507,464,0,15219,15219,15219,0,0,67536,67536,67536,0,0,47216,47216,46752,464,464,0,"Essex, NJ"
"Fairfax, VA","06",163542,163091,163091,0,451,114065,114065,114065,0,0,19480,19480,19480,0,0,29997,29546,29546,0,0,451,"Fairfax, VA"
"Franklin, OH","12",119431,119049,111077,7972,382,16298,16298,16078,220,0,53042,53042,52512,530,0,50091,49709,42487,7222,7063,382,"Franklin, OH"
"Fresno, CA","06",151236,151236,150445,791,0,38114,38114,37857,257,0,67953,67953,67644,309,0,45169,45169,44944,225,225,0,"Fresno, CA"
"Fulton, GA","12",114614,114614,111207,3407,0,31094,31094,29032,2062,0,50053,50053,48850,1203,0,33467,33467,33325,142,0,0,"Fulton, GA"
"Hamilton, OH","12",125036,121688,118112,3576,3348,47150,43802,42819,983,3348,55814,55814,53671,2143,0,22072,22072,21622,450,0,0,"Hamilton, OH"
,,,,,,,,,,,,,,,,,,,,,,,
"Harris, TX","12",413043,413043,405904,7139,0,124955,124955,122381,2574,0,110482,110482,108055,2427,0,177606,177606,175468,2138,868,0,"Harris, TX"
"Hennepin, MN","12",186472,186472,175105,11367,0,47780,47780,44152,3628,0,70568,70568,68394,2174,0,68124,68124,62559,5565,3567,0,"Hennepin, MN"
"Hillsborough, FL","09",195786,195786,186391,9395,0,97229,97229,90184,7045,0,43238,43238,41121,2117,0,55319,55319,55086,233,233,0,"Hillsborough, FL"
"Hudson, NJ",,,,,,,,,,,,,,,,,,,,,,,"Hudson, NJ"
"Jackson, MO","12",60368,59538,56264,3274,830,6952,6122,6122,0,830,25010,25010,25010,0,0,28406,28406,25132,3274,3274,0,"Jackson, MO"
"Jefferson, AL","09",52092,52092,50625,1467,0,21764,21764,20485,1279,0,13925,13925,13738,187,0,16403,16403,16402,1,1,0,"Jefferson, AL"
"Jefferson, KY","06",72423,72423,72423,0,0,36544,36544,36544,0,0,8154,8154,8154,0,0,27725,27725,27725,0,0,0,"Jefferson, KY"
,,,,,,,,,,,,,,,,,,,,,,,
"King, WA","12",335534,335534,255944,79590,0,69114,69114,68729,385,0,195826,195826,116719,79107,0,70594,70594,70496,98,15,0,"King, WA"
"Lake, IN","12",38413,37911,37357,554,502,10963,10963,10865,98,0,14996,14996,14740,256,0,12454,11952,11752,200,0,502,"Lake, IN"
"Los Angeles, CA","06",2610919,2585622,2449531,136091,25297,1085136,1059839,980127,79712,25297,883764,883764,835983,47781,0,642019,642019,633421,8598,2380,0,"Los Angeles, CA"
"Macomb, WI","12",61577,61577,61225,352,0,19280,19280,19061,219,0,28290,28290,28157,133,0,14007,14007,14007,0,0,0,"Macomb, WI"
"Maricopa, AZ","06",293025,293025,287264,5761,0,62028,62028,60610,1418,0,138842,138842,135621,3221,0,92155,92155,91033,1122,0,0,"Maricopa, AZ"
"Middlesex, MA","06",40202,40202,40202,0,0,5,5,5,0,0,0,0,0,0,0,40197,40197,40197,0,0,0,"Middlesex, MA"
"Middlesex, NJ","12",65939,65939,65939,0,0,6937,6937,6937,0,0,29440,29440,29440,0,0,29562,29562,29562,0,0,0,"Middlesex, NJ"
,,,,,,,,,,,,,,,,,,,,,,,
"Milwaukee, WI","12",137503,137503,135611,1892,0,17720,17720,17720,0,0,52870,52870,52870,0,0,66913,66913,65021,1892,1892,0,"Milwaukee, WI"
"Monmouth, NJ","12",60868,60868,60823,45,0,9481,9481,9444,37,0,26119,26119,26119,0,0,25268,25268,25260,8,8,0,"Monmouth, NJ"
"Monroe, NY","12",117158,113608,112281,1327,3550,37629,37629,36420,1209,0,21379,21379,21360,19,0,58150,54600,54501,99,0,3550,"Monroe, NY"
"Montgomery, MD","06",136405,136175,135121,1054,230,94235,94005,93797,208,230,22127,22127,22127,0,0,20043,20043,19197,846,846,0,"Montgomery, MD"
"Montgomery, OH","12",89108,86756,85448,1308,2352,19885,19885,19261,624,0,42853,42853,42356,497,0,26370,24018,23831,187,0,2352,"Montgomery, OH"
"Montgomery, PA","12",62868,59268,58828,440,3600,637,637,473,164,0,24591,24591,24432,159,0,37640,34040,33923,117,0,3600,"Montgomery, PA"
"Multnomah, OR","06",108659,108659,107868,791,0,24365,24365,24175,190,0,26155,26155,25928,227,0,58139,58139,57765,374,0,0,"Multnomah, OR"
,,,,,,,,,,,,,,,,,,,,,,,
"Nassau, NY","12",652303,649176,628046,21130,3127,452436,452436,434490,17946,0,50111,50111,50081,30,0,149756,146629,143475,3154,3012,3127,"Nassau, NY"
"Norfolk, MA",,,,,,,,,,,,,,,,,,,,,,,"Norfolk, MA"
"Oakland, MI","12",142351,138728,137672,1056,3623,28819,28819,28755,64,0,54900,54900,54753,147,0,58632,55009,54164,845,0,3623,"Oakland, MI"
"Oklahoma, OK","06",17638,17498,16803,695,140,5596,5596,5082,514,0,3068,2928,2921,7,140,8974,8974,8800,174,0,0,"Oklahoma, OK"
"Orange, CA","06",501647,498848,482229,16619,2799,129948,127149,122743,4406,2799,240927,240927,234469,6458,0,130772,130772,125017,5755,3167,0,"Orange, CA"
"Palm Beach, FL","09",240930,240930,210667,30263,0,124228,124228,106400,17828,0,51317,51317,38938,12379,0,65385,65385,65329,56,0,0,"Palm Beach, FL"
"Pima, AZ","06",151978,151978,150910,1068,0,41387,41387,41190,197,0,58137,58137,57565,572,0,52454,52454,52155,299,0,0,"Pima, AZ"
,,,,,,,,,,,,,,,,,,,,,,,
"Pinellas, FL","09",149719,149719,131038,18681,0,64239,64239,60302,3937,0,42345,42345,29352,12993,0,43135,43135,41384,1751,1564,0,"Pinellas, FL"
"Prince Georges, MD","06",140828,140828,140767,61,0,91281,91281,91242,39,0,24998,24998,24998,0,0,24549,24549,24527,22,22,0,"Prince Georges, MD"
"Riverside, CA","06",350269,350019,345512,4507,250,109982,109982,109379,603,0,130267,130267,126565,3702,0,110020,109770,109568,202,19,250,"Riverside, CA"
"Sacramento, CA","06",299098,293644,288039,5605,5454,73682,73682,72251,1431,0,127202,127202,126160,1042,0,98214,92760,89628,3132,3085,5454,"Sacramento, CA"
"St. Louis, MO","12",132237,132237,78888,53349,0,41405,41405,39610,1795,0,64950,64950,13555,51395,0,25882,25882,25723,159,0,0,"St. Louis, MO"
"Salt Lake, UT","12",103117,103117,92620,10497,0,50728,50728,50078,650,0,24695,24695,24305,390,0,27694,27694,18237,9457,9121,0,"Salt Lake, UT"
"San Bernadino, CA","06",317397,317098,301956,15142,299,118878,118878,109523,9355,0,108696,108696,106401,2295,0,89823,89524,86032,3492,0,299,"San Bernadino, CA"
,,,,,,,,,,,,,,,,,,,,,,,
"San Diego, CA","06",565241,565241,495547,69694,0,105121,105121,96791,8330,0,285340,285340,224275,61065,0,174780,174780,174481,299,0,0,"San Diego, CA"
"San Mateo, CA","06",147610,147610,147355,255,0,33119,33119,33119,0,0,64355,64355,64268,87,0,50136,50136,49968,168,168,0,"San Mateo, CA"
"Santa Clara, CA","06",437868,437868,423544,14324,0,43850,43850,39697,4153,0,208484,208484,207001,1483,0,185534,185534,176846,8688,8280,0,"Santa Clara, CA"
"Shelby, TN","06",147628,147628,145618,2010,0,33777,33777,32469,1308,0,47664,47664,47228,436,0,66187,66187,65921,266,0,0,"Shelby, TN"
"Suffolk, NY","12",462750,440840,427653,13187,21910,338585,338585,329533,9052,0,54004,33325,29914,3411,20679,70161,68930,68206,724,469,1231,"Suffolk, NY"
"Summit, OH","12",43367,43367,43048,319,0,5293,5293,5273,20,0,20470,20470,20342,128,0,17604,17604,17433,171,46,0,"Summit, OH"
,,,,,,,,,,,,,,,,,,,,,,,
"Tarrant, TX","12",121061,120911,116910,4001,150,13389,13389,11799,1590,0,47253,47253,46650,603,0,60419,60269,58461,1808,975,150,"Tarrant, TX"
"Union, NJ",,,,,,,,,,,,,,,,,,,,,,,"Union, NJ"
"Ventura, CA","06",202253,202253,200703,1550,0,62185,62185,61416,769,0,77056,77056,76669,387,0,63012,63012,62618,394,394,0,"Ventura, CA"
"Wayne, MI","12",274063,234864,219106,15758,39199,24922,24922,24411,511,0,103741,103741,103543,198,0,145400,106201,91152,15049,13870,39199,"Wayne, MI"
"Westchester, NY","12",137454,137454,135682,1772,0,16604,16604,15167,1437,0,34431,34431,34244,187,0,86419,86419,86271,148,0,0,"Westchester, NY"
"Worcester, MA","06",27119,27119,26732,387,0,0,0,0,0,0,0,0,0,0,0,27119,27119,26732,387,387,0,"Worcester, MA"
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Note:  Fiscal years end between July 1996 and June 1997.",,,,,,,,,,,,,,,,,,,,,,,
"Jurisdictions without data did not report for 1997.",,,,,,,,,,,,,,,,,,,,,,,
