"Bureau of Justice Statistics",,,,,,,,,,,,,,,,,,,,,,,
"filename:  cjee9715.csv",,,,,,,,,,,,,,,,,,,,,,,
"table 15:  Justice system expenditure of 49 large city governments by",,,,,,,,,,,,,,,,,,,,,,,
"activity and character and object, fiscal 1997",,,,,,,,,,,,,,,,,,,,,,,
"series title:  Justice Expenditure and Employment Extracts 1997, NCJ 185672",,,,,,,,,,,,,,,,,,,,,,,
"data source:  Criminal Justice Expenditure and Employment Extracts Program (CJEE)",,,,,,,,,,,,,,,,,,,,,,,
"author:  Sidra Lea Gifford",,,,,,,,,,,,,,,,,,,,,,,
"refer questions to:  askbjs@ojp.usdoj.gov (202) 307-0765",,,,,,,,,,,,,,,,,,,,,,,
"date of version:  11/29/2000",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Table 15.  Justice system expenditure of 49 large city governments by",,,,,,,,,,,,,,,,,,,,,,,
"activity and character and object, fiscal 1997",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"(Thousands of dollars)",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,"                                            Total justice system",,,,,"                                              Police Protection",,,,,"                                             Judicial and Legal",,,,,"                                                             Corrections",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,"                      Direct expenditure",,,,,"                      Direct expenditure",,,,,"                      Direct expenditure",,,,,"                                  Direct expenditure",,,,,
,,,,,,"Intergov-",,,,,"Intergov-",,,,,"Intergov-",,,,"                 Capital Outlay",,"Intergov-",
,"Fiscal year",,,,,"ernmental",,,,,"ernmental",,,,,"ernmental",,,,,,"ernmental",
,"ends in",,"Total","Direct","Capital","expenditure",,"Total","Direct","Capital","expenditure",,"Total","Direct","Capital","expenditure",,"Total","Direct",,"Construc-","expenditure",
"City","month","Total","direct","current","outlay","Total","Total","direct","current","outlay","Total","Total","direct","current","outlay","Total","Total","direct","current","Total","tion only","Total","City"
,,,,,,,,,,,,,,,,,,,,,,,
"Albuquerque, NM","06",107123,107123,104633,2490,0,79355,79355,76865,2490,0,3778,3778,3778,0,0,23990,23990,23990,0,0,0,"Albuquerque, NM"
"Atlanta, GA","12",136735,136735,135038,1697,0,99810,99810,98515,1295,0,15890,15890,15654,236,0,21035,21035,20869,166,0,0,"Atlanta, GA"
"Austin, TX","09",83489,83489,82345,1144,0,76926,76926,76046,880,0,6563,6563,6299,264,0,0,0,0,0,0,0,"Austin, TX"
"Baltimore, MD","06",236724,236724,221568,15156,0,204581,204581,189949,14632,0,32143,32143,31619,524,0,0,0,0,0,0,0,"Baltimore, MD"
"Baton Rouge, LA","06",117521,117521,110910,6611,0,62869,62869,57167,5702,0,37373,37373,36638,735,0,17279,17279,17105,174,0,0,"Baton Rouge, LA"
"Boston, MA","06",299141,299141,267728,31413,0,207351,207351,176163,31188,0,14407,14407,14355,52,0,77383,77383,77210,173,0,0,"Boston, MA"
,,,,,,,,,,,,,,,,,,,,,,,
"Buffalo, NY","12",58743,58743,58743,0,0,57191,57191,57191,0,0,1552,1552,1552,0,0,0,0,0,0,0,0,"Buffalo, NY"
"Charlotte, NC","06",89265,89265,81355,7910,0,88130,88130,80220,7910,0,1135,1135,1135,0,0,0,0,0,0,0,0,"Charlotte, NC"
"Chicago, IL","12",882343,882343,871140,11203,0,859440,859440,848384,11056,0,22903,22903,22756,147,0,0,0,0,0,0,0,"Chicago, IL"
"Cincinnati, OH","12",79462,79462,79354,108,0,75590,75590,75482,108,0,3872,3872,3872,0,0,0,0,0,0,0,0,"Cincinnati, OH"
"Cleveland, OH","12",180490,180019,178321,1698,471,146839,146839,145348,1491,0,27857,27857,27657,200,0,5794,5323,5316,7,0,471,"Cleveland, OH"
"Columbus, OH","12",180288,172901,163105,9796,7387,152073,152073,142721,9352,0,20732,19226,18791,435,1506,7483,1602,1593,9,0,5881,"Columbus, OH"
,,,,,,,,,,,,,,,,,,,,,,,
"Dallas, TX","09",206601,201053,197430,3623,5548,187104,187104,183491,3613,0,13949,13949,13939,10,0,5548,0,0,0,0,5548,"Dallas, TX"
"Denver, CO","12",212480,212480,204969,7511,0,113563,113563,106815,6748,0,53147,53147,52384,763,0,45770,45770,45770,0,0,0,"Denver, CO"
"Detroit, MI","06",352863,351997,334949,17048,866,299983,299983,283642,16341,0,52014,52014,51307,707,0,866,0,0,0,0,866,"Detroit, MI"
"El Paso, TX","08",76625,76625,74659,1966,0,71899,71899,69937,1962,0,4726,4726,4722,4,0,0,0,0,0,0,0,"El Paso, TX"
"Fort Worth, TX","09",92487,92487,89131,3356,0,85221,85221,82020,3201,0,7266,7266,7111,155,0,0,0,0,0,0,0,"Fort Worth, TX"
"Honolulu, HI","06",149342,149342,145005,4337,0,130223,130223,126042,4181,0,19119,19119,18963,156,0,0,0,0,0,0,0,"Honolulu, HI"
,,,,,,,,,,,,,,,,,,,,,,,
"Houston, TX","12",419181,419181,387001,32180,0,378648,378648,346544,32104,0,26074,26074,25998,76,0,14459,14459,14459,0,0,0,"Houston, TX"
"Indianapolis, IN","12",183002,178379,169404,8975,4623,101534,101534,98582,2952,0,36850,36850,35168,1682,0,44618,39995,35654,4341,3909,4623,"Indianapolis, IN"
"Jacksonville, FL","09",162380,162380,158696,3684,0,99892,99892,99547,345,0,23699,23699,20401,3298,0,38789,38789,38748,41,0,0,"Jacksonville, FL"
"Kansas City, MO","04",116921,116921,116921,0,0,104789,104789,104789,0,0,7741,7741,7741,0,0,4391,4391,4391,0,0,0,"Kansas City, MO"
"Long Beach, CA","06",134128,134128,133892,236,0,118441,118441,118221,220,0,15687,15687,15671,16,0,0,0,0,0,0,0,"Long Beach, CA"
"Los Angeles, CA","06",958069,956471,899041,57430,1598,895642,895642,838313,57329,0,60829,60829,60728,101,0,1598,0,0,0,0,1598,"Los Angeles, CA"
,,,,,,,,,,,,,,,,,,,,,,,
"Memphis, TN","06",136466,136466,106045,30421,0,131755,131755,101391,30364,0,4711,4711,4654,57,0,0,0,0,0,0,0,"Memphis, TN"
"Miami, FL","09",102451,102451,99854,2597,0,99427,99427,96867,2560,0,3024,3024,2987,37,0,0,0,0,0,0,0,"Miami, FL"
"Milwaukee, WI","12",166079,165993,163028,2965,86,155573,155487,152660,2827,86,10506,10506,10368,138,0,0,0,0,0,0,0,"Milwaukee, WI"
"Minneapolis, MN","12",75979,75237,74702,535,742,72362,72362,71890,472,0,2875,2875,2812,63,0,742,0,0,0,0,742,"Minneapolis, MN"
"Nashville, TN","06",166593,166593,164809,1784,0,93458,93458,91749,1709,0,34700,34700,34625,75,0,38435,38435,38435,0,0,0,"Nashville, TN"
"Newark, NJ","12",92174,92174,90414,1760,0,83156,83156,81396,1760,0,9018,9018,9018,0,0,0,0,0,0,0,0,"Newark, NJ"
,,,,,,,,,,,,,,,,,,,,,,,
"New Orleans, LA","06",150772,150772,147270,3502,0,69620,69620,69620,0,0,23638,23638,23638,0,0,57514,57514,54012,3502,1667,0,"New Orleans, LA"
"New York, NY","12",4429708,4379727,3860812,518915,49981,2878018,2878018,2496051,381967,0,362237,362190,360462,1728,47,1189453,1139519,1004299,135220,106906,49934,"New York, NY"
"Oakland, CA","06",158596,158596,102526,56070,0,98824,98824,98175,649,0,59772,59772,4351,55421,0,0,0,0,0,0,0,"Oakland, CA"
"Oklahoma City, OK","06",94912,94912,93404,1508,0,87119,87119,85671,1448,0,7793,7793,7733,60,0,0,0,0,0,0,0,"Oklahoma City, OK"
"Omaha, NE","12",51653,47842,46462,1380,3811,45180,45180,43800,1380,0,2662,2662,2662,0,0,3811,0,0,0,0,3811,"Omaha, NE"
